ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean_high	receptor_mean	ligand_frac_high	receptor_frac	cpdb_mean_score_high	product_score	pass_expr_prop_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	ligand_mean_low	delta_high_minus_low
WNT9B	SFRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.00013934046728536487	6.423020104052926e-05	0.00014579688411230527	9.790417425392661e-05	7.868260956156008e-09	False	6.967023364268243e-05	False	0.0	0.0	2.823394061124418e-05
UTS2B	UTS2R	other	cellphonedb_v5_interactors	15569	48012	0.00019540954963304102	0.0	0.0005138416083242341	0.0	9.770477481652051e-05	0.0	False	0.00045724184019491076	False	0.001927153594141453	0.0009144836803898215	-0.00035953706537839025
WNT9B	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	9.438086453883443e-05	7.470353287152279e-09	False	6.614692392759025e-05	False	0.0	0.0	2.823394061124418e-05
WNT9B	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	9.438086453883443e-05	7.470353287152279e-09	False	6.614692392759025e-05	False	0.0	0.0	2.823394061124418e-05
EFNA2	EPHA5	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	5.2554929425241426e-05	0.00019269060312158777	4.1656252603515784e-05	9.395741108164657e-05	7.113829609856557e-09	False	6.369270886352751e-05	False	6.423845313804844e-05	7.48304883018136e-05	3.0264702218119055e-05
GCG	GCGR	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	2.5403413019375876e-05	0.0003211510052026463	2.0828126301757892e-05	9.053268331626896e-05	3.954344899038084e-09	False	0.015524193042438128	False	0.01650928245647845	0.03102298267185688	-0.015433660359121859
WNT2	SFRP5	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.00013934046728536487	6.423020104052926e-05	0.00014579688411230527	8.850945778249297e-05	5.250132589869853e-09	False	0.00018885905592469499	False	0.0006423845313804844	0.0002383776445640251	-0.00010034959814220201
PROK1	PROKR1	other	cellphonedb_v5_interactors	15569	48012	0.00014530614134855568	2.726532875385601e-05	0.0003211510052026463	2.0828126301757892e-05	8.628573505120585e-05	3.961819713822641e-09	False	1.3632664376928005e-05	False	0.0	0.0	7.265307067427784e-05
WNT2	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	8.498614806740079e-05	4.984626904123479e-09	False	0.0001853357462096028	False	0.0006423845313804844	0.0002383776445640251	-0.00010034959814220201
WNT2	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	8.498614806740079e-05	4.984626904123479e-09	False	0.0001853357462096028	False	0.0006423845313804844	0.0002383776445640251	-0.00010034959814220201
WNT8B	SFRP5	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.00013934046728536487	0.00012846040208105853	0.00014579688411230527	8.451484700344736e-05	4.13691072471911e-09	False	7.62498293624958e-05	False	6.423845313804844e-05	1.3159191439626738e-05	8.265017640951555e-06
SLC18A2+TPH2	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	3.278192525613122e-05	0.0003211510052026463	2.0828126301757892e-05	8.256419641838875e-05	4.3385720081417395e-09	False	0.00011020872443623375	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	3.278192525613122e-05	0.0003211510052026463	2.0828126301757892e-05	8.256419641838875e-05	4.3385720081417395e-09	False	0.00011020872443623375	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
CLSTN2	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.00012615953164640814	3.814869705820456e-05	0.0003211510052026463	2.0828126301757892e-05	8.215411435230635e-05	4.8128217537837955e-09	False	0.0003163443943776656	False	0.0009635767970707265	0.0005945400916971266	-0.00023419028002535924
WNT8B	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.0001322938478551805	0.00012846040208105853	8.331250520703157e-05	8.099153728835518e-05	3.927702042836029e-09	False	7.272651964740362e-05	False	6.423845313804844e-05	1.3159191439626738e-05	8.265017640951555e-06
WNT8B	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.0001322938478551805	0.00012846040208105853	8.331250520703157e-05	8.099153728835518e-05	3.927702042836029e-09	False	7.272651964740362e-05	False	6.423845313804844e-05	1.3159191439626738e-05	8.265017640951555e-06
GCG	GLP1R	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	0.0	0.0003211510052026463	0.0	7.783097680658102e-05	0.0	False	0.01551149133592844	False	0.01650928245647845	0.03102298267185688	-0.015433660359121859
GCG	GLP2R	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	0.0	0.0003211510052026463	0.0	7.783097680658102e-05	0.0	False	0.01551149133592844	False	0.01650928245647845	0.03102298267185688	-0.015433660359121859
NPFF	NPFFR2	other	cellphonedb_v5_interactors	15569	48012	6.003087037242949e-05	9.402364958077669e-05	0.00012846040208105853	6.248437890527369e-05	7.702725997660309e-05	5.64432151992634e-09	False	0.00012646584218600765	False	0.0001927153594141453	0.0001589080347912386	-4.943858220940456e-05
PPY	NPY5R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	2.5672732590464875e-05	0.00025692080416211705	2.0828126301757892e-05	7.480200110876467e-05	3.1816543447324276e-09	False	4.908439041173551e-05	False	0.00025695381255219375	7.249604823300615e-05	2.571761069702916e-05
GAD1+SLC6A1	GABBR2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	3.30433867929969e-05	0.0003211510052026463	2.0828126301757892e-05	7.431907033605967e-05	3.819642163669121e-09	False	0.00014406582522497047	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
RSPO1	LGR5	other	cellphonedb_v5_interactors	15569	48012	1.919130954775028e-05	0.00012903724564239383	6.423020104052926e-05	8.331250520703157e-05	7.411427759507205e-05	2.4763937243122708e-09	False	0.00014065095456317067	False	0.0003854307188282906	0.00015226466348394752	-6.653667696809862e-05
CHAT+SLC10A4	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False	0.00010234736328129657	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
CHAT+SLC18A3	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False	0.00010234736328129657	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
CHAT+SLC5A7	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False	0.00010234736328129657	False	0.00012847690627609687	5.718503234675154e-05	-2.859251617337577e-05
PPY	NPY1R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	2.3449772925232537e-05	0.00025692080416211705	2.0828126301757892e-05	7.36905212761485e-05	2.9061601310904298e-09	False	4.797291057911934e-05	False	0.00025695381255219375	7.249604823300615e-05	2.571761069702916e-05
GAD1+SLC6A1	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	2.9343411370064132e-05	0.0003211510052026463	2.0828126301757892e-05	7.246908262459328e-05	3.3919444152964062e-09	False	0.00014221583751350408	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
LRRTM4	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.00010534300236031413	3.814869705820456e-05	0.00038538120624317555	2.0828126301757892e-05	7.174584970925935e-05	4.018698284245352e-09	False	0.00012175685333204456	False	0.0006423845313804844	0.00020536500960588455	-5.001100362278521e-05
WNT1	SFRP5	other	cellphonedb_v5_interactors	15569	48012	0.0	0.00013934046728536487	0.0	0.00014579688411230527	6.967023364268243e-05	0.0	False	6.967023364268243e-05	False	0.0	0.0	0.0
GRP	NMBR	other	cellphonedb_v5_interactors	15569	48012	0.00013894600851926953	0.0	0.00019269060312158777	0.0	6.947300425963476e-05	0.0	False	1.5957131836330518e-05	False	0.00012847690627609687	3.1914263672661036e-05	5.3515872423304245e-05
SLC18A2+TPH2	HTR1B	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR1E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR3A+HTR3B+HTR3C+HTR3D+HTR3E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR4	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR5A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC18A2+TPH2	HTR6	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR1B	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR1E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR3A+HTR3B+HTR3C+HTR3D+HTR3E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR4	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR5A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
SLC6A4+TPH2	HTR6	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False	9.381776180816814e-05	False	0.0005781460782424359	0.00018763552361633629	-2.7644528017845005e-05
WNT1	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001322938478551805	0.0	8.331250520703157e-05	6.614692392759025e-05	0.0	False	6.614692392759025e-05	False	0.0	0.0	0.0
WNT1	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001322938478551805	0.0	8.331250520703157e-05	6.614692392759025e-05	0.0	False	6.614692392759025e-05	False	0.0	0.0	0.0
C1QL3	ADGRB3	other	cellphonedb_v5_interactors	15569	48012	2.703949394344818e-05	0.00010516840848140419	6.423020104052926e-05	6.248437890527369e-05	6.610395121242618e-05	2.8437005441750125e-09	False	9.786423106561415e-05	False	0.0001927153594141453	9.056005364982411e-05	-3.176027985318797e-05
GAD1+SLC6A1	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	1.116280873247888e-05	0.0003211510052026463	2.0828126301757892e-05	6.337878130580066e-05	1.2903621280306147e-09	False	0.00013312553619471146	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	1.116280873247888e-05	0.0003211510052026463	2.0828126301757892e-05	6.337878130580066e-05	1.2903621280306147e-09	False	0.00013312553619471146	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
PPY	NPY2R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	0.0	0.00025692080416211705	0.0	6.196563481353223e-05	0.0	False	3.6248024116503075e-05	False	0.00025695381255219375	7.249604823300615e-05	2.571761069702916e-05
WNT9B	FZD10+LRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	6.063406362954993e-05	3.6591325963834e-09	False	3.240012301830575e-05	False	0.0	0.0	2.823394061124418e-05
WNT9B	FZD10+LRP6	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	6.063406362954993e-05	3.6591325963834e-09	False	3.240012301830575e-05	False	0.0	0.0	2.823394061124418e-05
PROK2	PROKR1	other	cellphonedb_v5_interactors	15569	48012	9.393684013048187e-05	2.726532875385601e-05	6.423020104052926e-05	2.0828126301757892e-05	6.060108444216894e-05	2.5612188282560025e-09	False	0.0002654863574207411	False	0.0010920537033468234	0.0005037073860876262	-0.00020488527297857217
OMD	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	6.823767034802586e-05	5.2855521062156186e-05	0.00019269060312158777	4.1656252603515784e-05	6.054659570509102e-05	3.6067376223125514e-09	False	9.752074220159557e-05	False	0.0001927153594141453	0.00014218596334103495	-3.6974146496504545e-05
DBH+SLC18A2	ADRB3	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	5.2855848480248824e-05	0.00019269060312158777	4.1656252603515784e-05	6.04833312536357e-05	3.600054866078711e-09	False	3.9188437767734285e-05	False	6.423845313804844e-05	2.5521027055219747e-05	2.129489348590141e-05
DBH+SLC6A2	ADRB3	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	5.2855848480248824e-05	0.00019269060312158777	4.1656252603515784e-05	6.04833312536357e-05	3.600054866078711e-09	False	3.9188437767734285e-05	False	6.423845313804844e-05	2.5521027055219747e-05	2.129489348590141e-05
GAD1+SLC6A1	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
GAD1+SLC6A1	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False	0.00012754413182847202	False	0.0005781460782424359	0.00025508826365694404	-6.97467548889108e-05
DBH+SLC18A2	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	4.214997170493007e-05	0.00019269060312158777	4.1656252603515784e-05	5.513039286597632e-05	2.8708688840387553e-09	False	3.383549938007491e-05	False	6.423845313804844e-05	2.5521027055219747e-05	2.129489348590141e-05
