source	target	mor	confidence
MXI1	SEPTIN9	1.0	C
MXI1	SGMS1	1.0	C
MXI1	SMAD3	1.0	C
MXI1	STK32C	1.0	C
MXI1	TLE3	1.0	C
MXI1	TLE4	1.0	C
MXI1	TNS1	1.0	C
MXI1	TRAPPC9	1.0	C
MXI1	TSPAN4	1.0	C
MXI1	TTYH3	1.0	C
MXI1	UBE2D3	1.0	C
MXI1	UCKL1	1.0	C
MXI1	VAV2	1.0	C
MXI1	VGLL4	1.0	C
MXI1	WDR81	1.0	C
MXI1	WEE1	1.0	C
MXI1	YY1	1.0	C
MXI1	ZNF395	1.0	C
MYB	ANPEP	1.0	A
MYB	BCL2	1.0	A
MYB	CCNA1	1.0	A
MYB	CD34	1.0	A
MYB	CD4	-1.0	A
MYB	CEBPA	-1.0	A
MYB	COL1A1	1.0	A
MYB	CTSG	1.0	A
MYB	DHRS2	1.0	A
MYB	ELANE	1.0	A
MYB	ERBB2	-1.0	A
MYB	GSTM1	1.0	A
MYB	KLF1	1.0	A
MYB	LCK	1.0	A
MYB	LMO2	1.0	A
MYB	MAT2A	1.0	A
MYB	MYC	1.0	A
MYB	NMU	1.0	A
MYB	NR3C1	-1.0	A
MYB	RAG2	1.0	A
MYB	SIM2	1.0	A
MYB	SP3	1.0	A
MYB	TK1	1.0	A
MYB	WAS	1.0	A
MYB	WT1	1.0	A
MYB	IGF1R	1.0	B
MYB	KCNMA1	1.0	B
MYB	PDCD4	1.0	B
MYB	RUNX1	-1.0	B
MYB	ACSF3	1.0	C
MYB	ATP2B4	-1.0	C
MYB	ATXN7L1	1.0	C
MYB	BCL2L1	1.0	C
MYB	CCDC88C	1.0	C
MYB	DAB2IP	1.0	C
MYB	DIDO1	1.0	C
MYB	DOCK9	1.0	C
MYB	FAM107B	1.0	C
MYB	FRMD4B	1.0	C
MYB	GATA2	1.0	C
MYB	GFI1	1.0	C
MYB	GPR68	1.0	C
MYB	GRAP2	1.0	C
MYB	IL16	1.0	C
MYB	ITK	1.0	C
MYB	LDLRAD4	1.0	C
MYB	MAP2K5	1.0	C
MYB	MAP4K4	1.0	C
MYB	MCTP2	1.0	C
MYB	NCALD	1.0	C
MYB	PHF19	1.0	C
MYB	PTP4A2	1.0	C
MYB	RAB37	1.0	C
MYB	RHOH	1.0	C
MYB	RUNX3	1.0	C
MYB	SEPTIN9	1.0	C
MYB	SLC39A14	1.0	C
MYB	SMARCA2	1.0	C
MYB	TCN2	1.0	C
MYB	TESPA1	1.0	C
MYB	VAV3	1.0	C
MYB	VGLL4	1.0	C
MYB	WDR1	1.0	C
MYB	WNK1	1.0	C
MYB	ZAP70	1.0	C
MYBL1	DHRS2	1.0	A
MYBL1	NCL	1.0	A
MYBL2	MYB	1.0	A
MYBL2	MYC	1.0	A
MYBL2	PSG1	1.0	A
MYBL2	ANXA2	1.0	C
MYBL2	ARID1A	1.0	C
MYBL2	BCAR3	1.0	C
MYBL2	CALD1	1.0	C
MYBL2	CDKN3	1.0	C
MYBL2	CENPF	1.0	C
MYBL2	CHD2	1.0	C
MYBL2	DEPDC1B	1.0	C
MYBL2	DST	1.0	C
MYBL2	FAM169A	1.0	C
MYBL2	FOXP1	1.0	C
MYBL2	IGFBP1	1.0	C
MYBL2	INSIG2	1.0	C
MYBL2	LMNB1	1.0	C
MYBL2	MAP4K4	1.0	C
MYBL2	MAT2A	1.0	C
MYBL2	NAV2	1.0	C
MYBL2	SLX4IP	1.0	C
MYBL2	SYNE1	1.0	C
MYBL2	SYNJ2	1.0	C
MYBL2	TNIK	1.0	C
MYBL2	TOP2A	1.0	C
MYBL2	YAP1	1.0	C
MYBL2	ZNF608	1.0	C
MYC	ACADM	1.0	A
MYC	ACE	1.0	A
MYC	ACO2	1.0	A
MYC	ACOX1	1.0	A
MYC	ACP3	1.0	A
MYC	ACP5	-1.0	A
MYC	ACTG1	1.0	A
MYC	ACYP2	1.0	A
MYC	ADCY9	1.0	A
MYC	AHSG	1.0	A
MYC	AIMP2	1.0	A
MYC	AKAP1	1.0	A
MYC	AKR1A1	1.0	A
MYC	ALDH9A1	-1.0	A
MYC	ALG5	1.0	A
MYC	AMD1	1.0	A
MYC	AMPD2	1.0	A
MYC	AMPD3	1.0	A
MYC	APC	1.0	A
MYC	APEX1	1.0	A
MYC	APP	1.0	A
MYC	AQR	1.0	A
MYC	ARF1	1.0	A
MYC	ARF4	1.0	A
MYC	ARFGAP2	1.0	A
MYC	ARSB	1.0	A
MYC	ASCL2	1.0	A
MYC	ASS1	1.0	A
MYC	ATAD3B	1.0	A
MYC	ATF4	1.0	A
MYC	ATF7	1.0	A
MYC	ATP1A2	1.0	A
MYC	ATP6V1G2	1.0	A
MYC	AVP	1.0	A
MYC	BAX	1.0	A
MYC	BBC3	1.0	A
MYC	BCL2	1.0	A
MYC	BCL2L12	1.0	A
MYC	BCL3	1.0	A
MYC	BLK	1.0	A
MYC	BMP4	1.0	A
MYC	BRCA1	1.0	A
MYC	BRCA2	-1.0	A
MYC	BRD7	-1.0	A
MYC	BSG	1.0	A
MYC	C9orf43	1.0	A
MYC	CAD	1.0	A
MYC	CASP8	1.0	A
MYC	CASP8AP2	1.0	A
MYC	CASP9	1.0	A
MYC	CBS	1.0	A
MYC	CBX3	1.0	A
MYC	CBX5	1.0	A
MYC	CCKBR	1.0	A
MYC	CCNA2	1.0	A
MYC	CCNB1	1.0	A
MYC	CCND1	1.0	A
MYC	CCND2	1.0	A
MYC	CCNE1	1.0	A
MYC	CCT5	1.0	A
MYC	CD63	1.0	A
MYC	CD79B	1.0	A
MYC	CDC25A	1.0	A
MYC	CDC25C	1.0	A
MYC	CDK4	1.0	A
MYC	CDK6	1.0	A
MYC	CDKN1A	-1.0	A
MYC	CDKN2B	-1.0	A
MYC	CEACAM5	1.0	A
MYC	CEBPA	-1.0	A
MYC	CFLAR	-1.0	A
MYC	CHRNB1	1.0	A
MYC	CKS2	1.0	A
MYC	CLCN6	1.0	A
MYC	CLINT1	1.0	A
MYC	CLP1	1.0	A
MYC	CLUH	1.0	A
MYC	CLUL1	1.0	A
MYC	CMAS	1.0	A
MYC	COL4A1	1.0	A
MYC	COX7A2L	1.0	A
MYC	CRAT	1.0	A
MYC	CRIPT	1.0	A
MYC	CSDE1	-1.0	A
MYC	CST5	1.0	A
MYC	CSTB	1.0	A
MYC	CTSF	1.0	A
MYC	CXCL2	1.0	A
MYC	CXCR4	1.0	A
MYC	CXXC1	1.0	A
MYC	DCK	1.0	A
MYC	DDX11	1.0	A
MYC	DDX18	1.0	A
MYC	DDX5	1.0	A
MYC	DFFA	1.0	A
MYC	DKC1	1.0	A
MYC	DLEU1	-1.0	A
MYC	DMAC2L	1.0	A
MYC	DNPH1	1.0	A
MYC	DPY30	1.0	A
MYC	DUSP1	-1.0	A
MYC	E2F1	1.0	A
MYC	EGR3	1.0	A
MYC	EIF3C	1.0	A
MYC	EIF4A1	1.0	A
MYC	EIF4B	1.0	A
MYC	EIF4E	1.0	A
MYC	EIF4EBP2	1.0	A
MYC	EIF5A2	1.0	A
MYC	ELK1	-1.0	A
MYC	ENO1	1.0	A
MYC	ENTPD7	1.0	A
MYC	EPB42	1.0	A
MYC	EPHX1	1.0	A
MYC	ESD	1.0	A
MYC	ETS2	1.0	A
MYC	EXOSC8	1.0	A
MYC	FAH	1.0	A
MYC	FASLG	1.0	A
MYC	FASN	1.0	A
MYC	FECH	1.0	A
MYC	FGF9	1.0	A
MYC	FGFR4	1.0	A
MYC	FOSL1	1.0	A
MYC	FOXM1	1.0	A
MYC	FPGS	1.0	A
MYC	FUT1	1.0	A
MYC	FXN	1.0	A
MYC	FXR1	1.0	A
MYC	GADD45A	-1.0	A
MYC	GALT	1.0	A
MYC	GAPDH	1.0	A
MYC	GAS8	1.0	A
MYC	GLA	1.0	A
MYC	GNL3	1.0	A
MYC	GOLPH3	1.0	A
MYC	GPR4	1.0	A
MYC	GSK3B	1.0	A
MYC	GSTP1	1.0	A
MYC	GTF2H2	-1.0	A
MYC	H2AZ1	1.0	A
MYC	H4C14	1.0	A
MYC	HBA1	1.0	A
MYC	HBP1	1.0	A
MYC	HDAC2	1.0	A
MYC	HDAC3	1.0	A
MYC	HERC5	1.0	A
MYC	HERPUD1	1.0	A
MYC	HES1	-1.0	A
MYC	HIF1A	1.0	A
MYC	HINT1	1.0	A
MYC	HLA-F	1.0	A
MYC	HMBS	1.0	A
MYC	HMGN2	1.0	A
MYC	HMOX1	1.0	A
MYC	HNRNPA1	1.0	A
MYC	HNRNPA2B1	1.0	A
MYC	HNRNPDL	1.0	A
MYC	HOXD13	1.0	A
MYC	HOXD3	1.0	A
MYC	HSD11B2	1.0	A
MYC	HSP90AA2P	1.0	A
MYC	HSPA4	1.0	A
MYC	HSPA8	1.0	A
MYC	HSPA9	1.0	A
MYC	HSPD1	1.0	A
MYC	HSPE1	1.0	A
MYC	ICAM1	1.0	A
MYC	ID2	1.0	A
MYC	ID3	1.0	A
MYC	IER3	-1.0	A
MYC	IL11RA	1.0	A
MYC	IL13	1.0	A
MYC	IL2	1.0	A
MYC	IMPA2	1.0	A
MYC	INSM1	1.0	A
MYC	INSR	1.0	A
MYC	IRF2	1.0	A
MYC	IRF3	1.0	A
MYC	ISG20	1.0	A
MYC	ITGA6	-1.0	A
MYC	ITGB1	-1.0	A
MYC	JUN	1.0	A
MYC	JUNB	-1.0	A
MYC	KIAA1586	1.0	A
MYC	KLF1	1.0	A
MYC	KLK10	1.0	A
MYC	LAIR1	1.0	A
MYC	LAIR2	1.0	A
MYC	LAMB2	1.0	A
MYC	LAMP1	-1.0	A
MYC	LBR	1.0	A
MYC	LDHA	1.0	A
MYC	LDHB	1.0	A
MYC	LMNA	1.0	A
MYC	LMX1B	1.0	A
MYC	LTA4H	1.0	A
MYC	LTB	1.0	A
MYC	MAGEA3	1.0	A
MYC	MAN2A2	1.0	A
MYC	MBD1	1.0	A
MYC	MCM7	1.0	A
MYC	MDM2	1.0	A
MYC	MEIS1	-1.0	A
MYC	MEIS2	1.0	A
MYC	MELTF	1.0	A
MYC	MEN1	1.0	A
MYC	MET	1.0	A
MYC	METTL1	1.0	A
MYC	MFAP1	1.0	A
MYC	MGST1	1.0	A
MYC	MNT	1.0	A
MYC	MNX1	1.0	A
MYC	MPO	1.0	A
MYC	MSH2	1.0	A
MYC	MSN	-1.0	A
MYC	MST1	-1.0	A
MYC	MTERF1	1.0	A
MYC	MTHFD1	1.0	A
MYC	MTHFR	1.0	A
MYC	MUC1	1.0	A
MYC	MYBL2	1.0	A
MYC	MYCL	1.0	A
MYC	NAP1L1	1.0	A
MYC	NAT10	1.0	A
MYC	NCL	1.0	A
MYC	NDRG1	-1.0	A
MYC	NEFM	1.0	A
MYC	NFIL3	1.0	A
MYC	NFKBIL1	1.0	A
MYC	NHERF2	1.0	A
MYC	NID1	1.0	A
MYC	NIT1	1.0	A
MYC	NME1	1.0	A
MYC	NME2	1.0	A
MYC	NOD1	1.0	A
MYC	NOL7	1.0	A
MYC	NOP56	1.0	A
MYC	NOTCH4	1.0	A
MYC	NPM1	1.0	A
MYC	NR1D1	-1.0	A
MYC	NRAS	1.0	A
MYC	NTHL1	1.0	A
MYC	NTN3	1.0	A
MYC	NUP155	1.0	A
MYC	NXT1	1.0	A
MYC	OCA2	1.0	A
MYC	ODC1	1.0	A
MYC	PAICS	1.0	A
MYC	PARP1	1.0	A
MYC	PCBD2	1.0	A
MYC	PCNA	1.0	A
MYC	PDHA1	1.0	A
MYC	PER1	1.0	A
MYC	PEX14	1.0	A
MYC	PEX3	1.0	A
MYC	PFDN6	1.0	A
MYC	PHB1	1.0	A
MYC	PIGF	1.0	A
MYC	PIK3C3	1.0	A
MYC	PKM	1.0	A
MYC	PKP1	1.0	A
MYC	PLA2G4A	1.0	A
MYC	PMAIP1	1.0	A
MYC	POLB	1.0	A
MYC	POLD2	1.0	A
MYC	POLE3	1.0	A
MYC	PPAT	1.0	A
MYC	PPID	1.0	A
MYC	PPIF	1.0	A
MYC	PPP1R7	1.0	A
MYC	PQBP1	1.0	A
MYC	PRDM8	1.0	A
MYC	PRDX3	1.0	A
MYC	PRKDC	1.0	A
MYC	PRTN3	1.0	A
MYC	PSEN2	1.0	A
MYC	PSMB1	1.0	A
MYC	PSMG1	1.0	A
MYC	PTEN	-1.0	A
MYC	PTGER2	1.0	A
MYC	PTMA	1.0	A
MYC	PTPA	-1.0	A
MYC	QDPR	1.0	A
MYC	RAD51	1.0	A
MYC	RARA	1.0	A
MYC	RARB	-1.0	A
MYC	RBBP4	1.0	A
MYC	RBM39	1.0	A
MYC	RBM8A	1.0	A
MYC	RCC1	1.0	A
MYC	RFC2	1.0	A
MYC	RGS2	-1.0	A
MYC	RHOG	1.0	A
MYC	RIDA	1.0	A
MYC	RPL10	1.0	A
MYC	RPL13	1.0	A
MYC	RPL19	1.0	A
MYC	RPL22	1.0	A
MYC	RPL23	1.0	A
MYC	RPL26	1.0	A
MYC	RPL27	1.0	A
MYC	RPL27A	1.0	A
MYC	RPL3	1.0	A
MYC	RPL32	1.0	A
MYC	RPL6	1.0	A
MYC	RPS15	1.0	A
MYC	RPS15A	1.0	A
MYC	RPS16	1.0	A
MYC	RPS19	1.0	A
MYC	RPS20	1.0	A
MYC	RPS6	1.0	A
MYC	SCARB1	1.0	A
MYC	SEC23B	1.0	A
MYC	SFMBT1	1.0	A
MYC	SFXN3	1.0	A
MYC	SHMT1	1.0	A
MYC	SIM2	1.0	A
MYC	SIRT1	1.0	A
MYC	SLA	1.0	A
MYC	SLBP	1.0	A
MYC	SLC19A1	1.0	A
MYC	SLC25A28	1.0	A
MYC	SLC25A3	1.0	A
MYC	SLC28A2	1.0	A
MYC	SLC2A4	1.0	A
MYC	SLC4A2	1.0	A
MYC	SLIT1	1.0	A
MYC	SMARCAD1	1.0	A
MYC	SMN2	1.0	A
MYC	SNRPB	1.0	A
MYC	SNRPB2	1.0	A
MYC	SNRPD3	1.0	A
MYC	SPAST	1.0	A
MYC	SQSTM1	1.0	A
MYC	SRD5A1	1.0	A
MYC	SRM	1.0	A
MYC	SRSF1	1.0	A
MYC	ST3GAL1	1.0	A
MYC	STAT6	1.0	A
MYC	STMN1	1.0	A
MYC	SURF6	1.0	A
MYC	SYNGR2	1.0	A
MYC	TCF12	1.0	A
MYC	TCIRG1	-1.0	A
MYC	TERT	1.0	A
MYC	TFAP4	1.0	A
MYC	TFRC	1.0	A
MYC	TGFB1	1.0	A
MYC	TGFB2	-1.0	A
MYC	TGFB3	1.0	A
MYC	THBS1	-1.0	A
MYC	THBS4	1.0	A
MYC	THRAP3	1.0	A
MYC	TNFRSF8	1.0	A
MYC	TOMM20	1.0	A
MYC	TOP1	1.0	A
MYC	TP53	1.0	A
MYC	TPM2	1.0	A
MYC	TRAP1	1.0	A
MYC	TSC2	-1.0	A
MYC	TUBG2	1.0	A
MYC	TXN	1.0	A
MYC	TYMS	1.0	A
MYC	UBA52	1.0	A
MYC	UBE2C	1.0	A
MYC	UCP1	1.0	A
MYC	UCP3	1.0	A
MYC	UROD	1.0	A
MYC	UXT	1.0	A
MYC	VAMP2	1.0	A
MYC	VEGFA	1.0	A
MYC	VHL	1.0	A
MYC	WDR36	1.0	A
MYC	WNT10B	1.0	A
MYC	WRN	1.0	A
MYC	WT1	1.0	A
MYC	YBX3	1.0	A
MYC	ZFP36L1	-1.0	A
MYC	ZNF146	1.0	A
MYC	ZNF234	1.0	A
MYC	ZNF304	1.0	A
MYC	ZNF451	1.0	A
MYC	ZSCAN9	1.0	A
MYC	AXIN2	1.0	B
MYC	CMIP	1.0	B
MYC	GMDS	1.0	B
MYC	IER2	1.0	B
MYC	PTPRF	1.0	B
MYC	RAB11A	1.0	B
MYC	RPS6KA2	1.0	B
MYC	SLC1A5	1.0	B
MYC	SLC2A1	1.0	B
MYC	SMAD3	1.0	B
MYC	SMAD7	1.0	B
MYC	TRIB1	1.0	B
MYC	UBE2D3	1.0	B
MYC	ZFP36L2	1.0	B
MYC	ABCC4	-1.0	C
MYC	ACOT7	1.0	C
MYC	AGPAT3	1.0	C
MYC	ANKMY1	1.0	C
MYC	ARHGEF3	1.0	C
MYC	BCAR1	1.0	C
MYC	BCKDHA	1.0	C
MYC	CCDC88C	1.0	C
MYC	CDC42EP4	1.0	C
MYC	CORO1C	1.0	C
MYC	CUEDC1	1.0	C
MYC	CYTH1	1.0	C
MYC	DBP	1.0	C
MYC	DNAAF5	1.0	C
MYC	EHD1	1.0	C
MYC	EML2	1.0	C
MYC	EVL	1.0	C
MYC	FAM13A	1.0	C
MYC	FAM78A	1.0	C
MYC	FCHSD2	1.0	C
MYC	FOSL2	1.0	C
MYC	GSN	1.0	C
MYC	HMGB1	-1.0	C
MYC	HNRNPF	1.0	C
MYC	HSF2BP	1.0	C
MYC	HSP90AA1	1.0	C
MYC	IER5	1.0	C
MYC	KCNH4	1.0	C
MYC	KDM4B	1.0	C
MYC	KDM6B	1.0	C
MYC	KHSRP	1.0	C
MYC	MAPRE1	1.0	C
MYC	MEAK7	1.0	C
MYC	MICAL2	1.0	C
MYC	MSI2	1.0	C
MYC	NDUFS1	1.0	C
MYC	NOL4L	1.0	C
MYC	NSUN5	1.0	C
MYC	PCBP1	1.0	C
MYC	PDE4A	1.0	C
MYC	PDK2	1.0	C
MYC	PDXK	1.0	C
MYC	PFKFB3	1.0	C
MYC	PFN1	1.0	C
MYC	PHACTR3	1.0	C
MYC	PLEC	1.0	C
MYC	PRKAR1B	1.0	C
MYC	PRKCZ	1.0	C
MYC	PSAP	1.0	C
MYC	RALGDS	1.0	C
MYC	RAP1GAP2	1.0	C
MYC	RGS3	-1.0	C
MYC	SARS2	1.0	C
MYC	SEMA4D	1.0	C
MYC	SLC39A7	1.0	C
MYC	SMAD9	1.0	C
MYC	SMARCA2	-1.0	C
MYC	SOD2	1.0	C
MYC	SPIDR	1.0	C
MYC	STAT3	1.0	C
MYC	TBCD	1.0	C
MYC	TGIF1	1.0	C
MYC	TMEM131L	1.0	C
MYC	TOP1MT	-1.0	C
MYC	TRAF3IP2	1.0	C
MYC	TXNDC5	1.0	C
MYC	VAV2	1.0	C
MYCN	CTSD	1.0	A
MYCN	MCM2	1.0	A
MYCN	MCM3	1.0	A
MYCN	MCM4	1.0	A
MYCN	MCM5	1.0	A
MYCN	MCM6	1.0	A
MYCN	MCM7	1.0	A
MYCN	MCM8	1.0	A
MYCN	MDM2	1.0	A
MYCN	MXI1	-1.0	A
MYCN	NDRG1	-1.0	A
MYCN	NES	1.0	A
MYCN	TP53	1.0	A
MYCN	CREB5	1.0	B
MYCN	EGFR	1.0	B
MYCN	ID2	1.0	B
MYCN	MAD1L1	1.0	B
MYCN	PDGFRB	1.0	B
MYCN	PRR5	1.0	B
MYCN	WWC1	1.0	B
MYCN	ACAP3	1.0	C
MYCN	AGAP3	1.0	C
MYCN	AMPD2	1.0	C
MYCN	ARHGEF3	1.0	C
MYCN	ASS1	1.0	C
MYCN	BAHCC1	1.0	C
MYCN	CARD10	1.0	C
MYCN	CELSR1	1.0	C
MYCN	CLIP2	1.0	C
MYCN	COL18A1	1.0	C
MYCN	CTBP2	1.0	C
MYCN	CYB561	1.0	C
MYCN	DIAPH1	1.0	C
MYCN	DOK4	1.0	C
MYCN	ELK3	1.0	C
MYCN	ENC1	1.0	C
MYCN	ERF	1.0	C
MYCN	FAAP20	1.0	C
MYCN	FOXK1	1.0	C
MYCN	FSCN1	1.0	C
MYCN	GALNT14	1.0	C
MYCN	IGF2BP1	1.0	C
MYCN	KSR1	1.0	C
MYCN	LMNA	1.0	C
MYCN	MNT	1.0	C
MYCN	MTCL1	1.0	C
MYCN	PLCB4	1.0	C
MYCN	PLEC	1.0	C
MYCN	PLEKHG5	1.0	C
MYCN	PPP2R2C	1.0	C
MYCN	PREX1	1.0	C
MYCN	PTK7	1.0	C
MYCN	PTPA	1.0	C
MYCN	RXRA	1.0	C
MYCN	SH3BP2	1.0	C
MYCN	SH3TC1	1.0	C
MYCN	SLC39A11	1.0	C
MYCN	SLC4A2	1.0	C
MYCN	SMAD3	1.0	C
MYCN	SPEG	1.0	C
MYCN	SPSB4	1.0	C
MYCN	STK32C	1.0	C
MYCN	TBCD	1.0	C
MYCN	ZMIZ1	1.0	C
MYF6	ACACB	1.0	A
MYNN	MRPS22	1.0	C
MYNN	RBMX	1.0	C
MYNN	THUMPD3	1.0	C
MYNN	TRA2B	1.0	C
MYOD1	ACACB	1.0	A
MYOD1	ACTC1	1.0	A
MYOD1	ADCY9	1.0	C
MYOD1	ARHGAP10	1.0	C
MYOD1	BOC	1.0	C
MYOD1	BRD4	1.0	C
MYOD1	CUEDC1	1.0	C
MYOD1	DES	1.0	C
MYOD1	DIP2C	1.0	C
MYOD1	ECE1	1.0	C
MYOD1	EXOC4	1.0	C
MYOD1	FMN1	1.0	C
MYOD1	FRMD3	1.0	C
MYOD1	FYN	1.0	C
MYOD1	HDAC4	1.0	C
MYOD1	IGF2R	1.0	C
MYOD1	ITGB5	1.0	C
MYOD1	KALRN	1.0	C
MYOD1	KCNJ15	1.0	C
MYOD1	KCNMA1	1.0	C
MYOD1	KIF1A	1.0	C
MYOD1	LIMCH1	1.0	C
MYOD1	MDGA1	1.0	C
MYOD1	MDS2	1.0	C
MYOD1	MED15	1.0	C
MYOD1	MEGF10	1.0	C
MYOD1	MTHFD1L	1.0	C
MYOD1	NIBAN2	1.0	C
MYOD1	PEPD	1.0	C
MYOD1	PLEKHA6	1.0	C
MYOD1	PPM1H	1.0	C
MYOD1	PRKCH	1.0	C
MYOD1	PRR5	1.0	C
MYOD1	PRRC2B	1.0	C
MYOD1	RALGDS	1.0	C
MYOD1	RARA	1.0	C
MYOD1	RBFOX1	1.0	C
MYOD1	SEPTIN9	1.0	C
MYOD1	SH3PXD2A	1.0	C
MYOD1	SLC22A23	1.0	C
MYOD1	SVIL	1.0	C
MYOD1	SYNJ2	1.0	C
MYOD1	TACC2	1.0	C
MYOD1	TBC1D1	1.0	C
MYOD1	TMCC3	1.0	C
MYOD1	ZDHHC14	1.0	C
MYOD1	ZFAT	1.0	C
MYOG	ACACB	1.0	A
MZF1	MYB	-1.0	A
MZF1	TERT	-1.0	A
MZF1	CD34	-1.0	C
NANOG	CDC25A	-1.0	A
NANOG	CDK6	-1.0	A
NANOG	CDX2	-1.0	A
NANOG	GATA4	-1.0	A
NANOG	KDR	1.0	A
NANOG	L1TD1	1.0	A
NANOG	LAMB1	-1.0	A
NANOG	POU5F1	1.0	A
NANOG	ADGRL2	1.0	C
NANOG	ADGRV1	1.0	C
NANOG	ATXN7L1	1.0	C
NANOG	BCAR3	1.0	C
NANOG	CACHD1	1.0	C
NANOG	CADPS	1.0	C
NANOG	CCND1	1.0	C
NANOG	CDH18	1.0	C
NANOG	CDKAL1	1.0	C
NANOG	CNTNAP2	1.0	C
NANOG	CPNE4	1.0	C
NANOG	DENND2B	1.0	C
NANOG	DLG2	1.0	C
NANOG	EPB41L3	1.0	C
NANOG	FAT1	1.0	C
NANOG	GCNT2	1.0	C
NANOG	GPC6	1.0	C
NANOG	HDAC9	1.0	C
NANOG	IGF2BP3	1.0	C
NANOG	JMJD1C	1.0	C
NANOG	LDB2	1.0	C
NANOG	LIMCH1	1.0	C
NANOG	MAGI2	1.0	C
NANOG	MED12L	1.0	C
NANOG	MPPED2	1.0	C
NANOG	NBEA	1.0	C
NANOG	NRXN3	1.0	C
NANOG	PALM2AKAP2	1.0	C
NANOG	PATJ	1.0	C
NANOG	PRR16	1.0	C
NANOG	RABGAP1L	1.0	C
NANOG	RNF38	1.0	C
NANOG	RUNX1T1	1.0	C
NANOG	SHROOM3	1.0	C
NANOG	SNRPN	1.0	C
NANOG	SORCS1	1.0	C
NANOG	SYNE2	1.0	C
NANOG	TACC2	1.0	C
NANOG	TCF4	1.0	C
NANOG	TIAM2	1.0	C
NANOG	VPS13A	1.0	C
NCOA1	APPBP2	1.0	C
NCOA1	ARFGEF2	1.0	C
NCOA1	ASAP1	1.0	C
NCOA1	BPTF	1.0	C
NCOA1	CHD6	1.0	C
NCOA1	ESYT2	1.0	C
NCOA1	HIPK1	1.0	C
NCOA1	LMBR1	1.0	C
NCOA1	MAN1A2	1.0	C
NCOA1	MAPKAP1	1.0	C
NCOA1	PPP1R12A	1.0	C
NCOA1	PTK2	1.0	C
NCOA1	STK3	1.0	C
NCOA1	TERF2	1.0	C
NCOA1	TMCC1	1.0	C
NCOA1	TRIM33	1.0	C
NCOA1	UBR5	1.0	C
NCOA1	VPS13B	1.0	C
NCOA1	VPS13D	1.0	C
NCOA1	ZMIZ1	1.0	C
NCOA2	ANK3	1.0	C
NCOA2	ARFGEF2	1.0	C
NCOA2	BPTF	1.0	C
NCOA2	CHD6	1.0	C
NCOA2	DAAM1	1.0	C
NCOA2	GSE1	1.0	C
NCOA2	HIPK1	1.0	C
NCOA2	KIAA1217	1.0	C
NCOA2	MED13L	1.0	C
NCOA2	MSI2	1.0	C
NCOA2	NCOA3	1.0	C
NCOA2	OXR1	1.0	C
NCOA2	PTK2	1.0	C
NCOA2	RABGAP1L	1.0	C
NCOA2	SRPK2	1.0	C
NCOA2	TRIM33	1.0	C
NCOA2	UTRN	1.0	C
NCOA2	VPS13B	1.0	C
NCOA3	BCL2	1.0	A
NCOA3	ANKRD28	1.0	C
NCOA3	ARFGEF2	1.0	C
NCOA3	ARHGAP10	1.0	C
NCOA3	ASAP1	1.0	C
NCOA3	ATOSA	1.0	C
NCOA3	BPTF	1.0	C
NCOA3	CDYL2	1.0	C
NCOA3	HELZ	1.0	C
NCOA3	HIPK1	1.0	C
NCOA3	LPP	1.0	C
NCOA3	MED13	1.0	C
NCOA3	MED13L	1.0	C
NCOA3	NEDD4	1.0	C
NCOA3	OXR1	1.0	C
NCOA3	PIP4K2A	1.0	C
NCOA3	SLC44A1	1.0	C
NCOA3	SYNE2	1.0	C
NCOA3	TLK2	1.0	C
NCOA3	UBR5	1.0	C
NCOA3	USP6NL	1.0	C
NCOA3	VPS13B	1.0	C
NCOA3	ZMYND8	1.0	C
NEUROD1	INS	1.0	A
NEUROD1	GRM4	1.0	B
NEUROD1	ACAP3	1.0	C
NEUROD1	ARHGEF1	1.0	C
NEUROD1	ARHGEF19	1.0	C
NEUROD1	ARHGEF2	1.0	C
NEUROD1	ASIC4	1.0	C
NEUROD1	CDH23	1.0	C
NEUROD1	CELF5	1.0	C
NEUROD1	CTSB	1.0	C
NEUROD1	CYTH1	1.0	C
NEUROD1	GABBR2	1.0	C
NEUROD1	LASP1	1.0	C
NEUROD1	LITAF	1.0	C
NEUROD1	MED15	1.0	C
NEUROD1	MEF2D	1.0	C
NEUROD1	MICAL2	1.0	C
NEUROD1	MRPL34	1.0	C
NEUROD1	NCOR2	1.0	C
NEUROD1	PEAR1	1.0	C
NEUROD1	PTTG1IP	1.0	C
NEUROD1	RGS10	1.0	C
NEUROD1	RIPOR3	1.0	C
NEUROD1	RTN4	1.0	C
NEUROD1	SCRT1	1.0	C
NEUROD1	SH2D6	1.0	C
NEUROD1	SH3BP2	1.0	C
NEUROD1	SLC8A2	1.0	C
NEUROD1	TAL1	1.0	C
NEUROD1	TANGO2	1.0	C
NEUROD1	TBX1	1.0	C
NEUROD1	TLE5	1.0	C
NEUROD1	TTC7A	1.0	C
NEUROD1	UCKL1	1.0	C
NEUROD1	VASP	1.0	C
NEUROG3	NEUROD1	1.0	A
NFAT5	S100A4	1.0	A
NFAT5	TNF	1.0	A
NFATC1	EGR3	1.0	A
NFATC1	ICAM1	1.0	A
NFATC1	IFNG	1.0	A
NFATC1	IL2	1.0	A
NFATC1	IL5	1.0	A
NFATC1	CREB5	1.0	B
NFATC1	FYN	1.0	B
NFATC1	MEF2C	1.0	B
