cohort	split	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff
GSE253013	GSE253013	PCDHA2_PCDHA2	PCDH	Cell-Cell Contact	PCDHA2	PCDHA2	PCDHA2	PCDHA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA3_PCDHA3	PCDH	Cell-Cell Contact	PCDHA3	PCDHA3	PCDHA3	PCDHA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA4_PCDHA4	PCDH	Cell-Cell Contact	PCDHA4	PCDHA4	PCDHA4	PCDHA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA5_PCDHA5	PCDH	Cell-Cell Contact	PCDHA5	PCDHA5	PCDHA5	PCDHA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA6_PCDHA6	PCDH	Cell-Cell Contact	PCDHA6	PCDHA6	PCDHA6	PCDHA6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA7_PCDHA7	PCDH	Cell-Cell Contact	PCDHA7	PCDHA7	PCDHA7	PCDHA7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA8_PCDHA8	PCDH	Cell-Cell Contact	PCDHA8	PCDHA8	PCDHA8	PCDHA8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHA9_PCDHA9	PCDH	Cell-Cell Contact	PCDHA9	PCDHA9	PCDHA9	PCDHA9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHAC1_PCDHAC1	PCDH	Cell-Cell Contact	PCDHAC1	PCDHAC1	PCDHAC1	PCDHAC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHAC2_PCDHAC2	PCDH	Cell-Cell Contact	PCDHAC2	PCDHAC2	PCDHAC2	PCDHAC2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB1_PCDHB1	PCDH	Cell-Cell Contact	PCDHB1	PCDHB1	PCDHB1	PCDHB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB10_PCDHB10	PCDH	Cell-Cell Contact	PCDHB10	PCDHB10	PCDHB10	PCDHB10	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB11_PCDHB11	PCDH	Cell-Cell Contact	PCDHB11	PCDHB11	PCDHB11	PCDHB11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB12_PCDHB12	PCDH	Cell-Cell Contact	PCDHB12	PCDHB12	PCDHB12	PCDHB12	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB13_PCDHB13	PCDH	Cell-Cell Contact	PCDHB13	PCDHB13	PCDHB13	PCDHB13	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB14_PCDHB14	PCDH	Cell-Cell Contact	PCDHB14	PCDHB14	PCDHB14	PCDHB14	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB15_PCDHB15	PCDH	Cell-Cell Contact	PCDHB15	PCDHB15	PCDHB15	PCDHB15	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB16_PCDHB16	PCDH	Cell-Cell Contact	PCDHB16	PCDHB16	PCDHB16	PCDHB16	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB2_PCDHB2	PCDH	Cell-Cell Contact	PCDHB2	PCDHB2	PCDHB2	PCDHB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB3_PCDHB3	PCDH	Cell-Cell Contact	PCDHB3	PCDHB3	PCDHB3	PCDHB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB4_PCDHB4	PCDH	Cell-Cell Contact	PCDHB4	PCDHB4	PCDHB4	PCDHB4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB5_PCDHB5	PCDH	Cell-Cell Contact	PCDHB5	PCDHB5	PCDHB5	PCDHB5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB6_PCDHB6	PCDH	Cell-Cell Contact	PCDHB6	PCDHB6	PCDHB6	PCDHB6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB7_PCDHB7	PCDH	Cell-Cell Contact	PCDHB7	PCDHB7	PCDHB7	PCDHB7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB8_PCDHB8	PCDH	Cell-Cell Contact	PCDHB8	PCDHB8	PCDHB8	PCDHB8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHB9_PCDHB9	PCDH	Cell-Cell Contact	PCDHB9	PCDHB9	PCDHB9	PCDHB9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA1_PCDHGA1	PCDH	Cell-Cell Contact	PCDHGA1	PCDHGA1	PCDHGA1	PCDHGA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA10_PCDHGA10	PCDH	Cell-Cell Contact	PCDHGA10	PCDHGA10	PCDHGA10	PCDHGA10	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA11_PCDHGA11	PCDH	Cell-Cell Contact	PCDHGA11	PCDHGA11	PCDHGA11	PCDHGA11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA12_PCDHGA12	PCDH	Cell-Cell Contact	PCDHGA12	PCDHGA12	PCDHGA12	PCDHGA12	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA2_PCDHGA2	PCDH	Cell-Cell Contact	PCDHGA2	PCDHGA2	PCDHGA2	PCDHGA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA3_PCDHGA3	PCDH	Cell-Cell Contact	PCDHGA3	PCDHGA3	PCDHGA3	PCDHGA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA4_PCDHGA4	PCDH	Cell-Cell Contact	PCDHGA4	PCDHGA4	PCDHGA4	PCDHGA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA5_PCDHGA5	PCDH	Cell-Cell Contact	PCDHGA5	PCDHGA5	PCDHGA5	PCDHGA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA6_PCDHGA6	PCDH	Cell-Cell Contact	PCDHGA6	PCDHGA6	PCDHGA6	PCDHGA6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA7_PCDHGA7	PCDH	Cell-Cell Contact	PCDHGA7	PCDHGA7	PCDHGA7	PCDHGA7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA8_PCDHGA8	PCDH	Cell-Cell Contact	PCDHGA8	PCDHGA8	PCDHGA8	PCDHGA8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGA9_PCDHGA9	PCDH	Cell-Cell Contact	PCDHGA9	PCDHGA9	PCDHGA9	PCDHGA9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB1_PCDHGB1	PCDH	Cell-Cell Contact	PCDHGB1	PCDHGB1	PCDHGB1	PCDHGB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB2_PCDHGB2	PCDH	Cell-Cell Contact	PCDHGB2	PCDHGB2	PCDHGB2	PCDHGB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB3_PCDHGB3	PCDH	Cell-Cell Contact	PCDHGB3	PCDHGB3	PCDHGB3	PCDHGB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB4_PCDHGB4	PCDH	Cell-Cell Contact	PCDHGB4	PCDHGB4	PCDHGB4	PCDHGB4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB5_PCDHGB5	PCDH	Cell-Cell Contact	PCDHGB5	PCDHGB5	PCDHGB5	PCDHGB5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB6_PCDHGB6	PCDH	Cell-Cell Contact	PCDHGB6	PCDHGB6	PCDHGB6	PCDHGB6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGB7_PCDHGB7	PCDH	Cell-Cell Contact	PCDHGB7	PCDHGB7	PCDHGB7	PCDHGB7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGC3_PCDHGC3	PCDH	Cell-Cell Contact	PCDHGC3	PCDHGC3	PCDHGC3	PCDHGC3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGC4_PCDHGC4	PCDH	Cell-Cell Contact	PCDHGC4	PCDHGC4	PCDHGC4	PCDHGC4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PCDHGC5_PCDHGC5	PCDH	Cell-Cell Contact	PCDHGC5	PCDHGC5	PCDHGC5	PCDHGC5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK6_F2R	KLK	Secreted Signaling	KLK6	F2R	KLK6	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK6_F2RL1	KLK	Secreted Signaling	KLK6	F2RL1	KLK6	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK5_F2RL1	KLK	Secreted Signaling	KLK5	F2RL1	KLK5	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK4_F2R	KLK	Secreted Signaling	KLK4	F2R	KLK4	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK1_F2R	KLK	Secreted Signaling	KLK1	F2R	KLK1	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK2_F2R	KLK	Secreted Signaling	KLK2	F2R	KLK2	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK14_F2R	KLK	Secreted Signaling	KLK14	F2R	KLK14	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK4_F2RL1	KLK	Secreted Signaling	KLK4	F2RL1	KLK4	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK2_F2RL1	KLK	Secreted Signaling	KLK2	F2RL1	KLK2	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK14_F2RL1	KLK	Secreted Signaling	KLK14	F2RL1	KLK14	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK7_F2RL1	KLK	Secreted Signaling	KLK7	F2RL1	KLK7	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	KLK8_F2R	KLK	Secreted Signaling	KLK8	F2R	KLK8	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	VTN_PLAUR	VTN	ECM-Receptor	VTN	PLAUR	VTN	PLAUR	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	SDC1_ADGRA2	ADGRA	Cell-Cell Contact	SDC1	ADGRA2	SDC1	ADGRA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	SDC2_ADGRA2	ADGRA	Cell-Cell Contact	SDC2	ADGRA2	SDC2	ADGRA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TAX1BP3_ADGRB1	ADGRB	Cell-Cell Contact	TAX1BP3	ADGRB1	TAX1BP3	ADGRB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	RTN4R_ADGRB1	ADGRB	Cell-Cell Contact	RTN4R	ADGRB1	RTN4R	ADGRB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TAX1BP3_ADGRB2	ADGRB	Cell-Cell Contact	TAX1BP3	ADGRB2	TAX1BP3	ADGRB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	C1QL1_ADGRB3	ADGRB	Cell-Cell Contact	C1QL1	ADGRB3	C1QL1	ADGRB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	C1QL2_ADGRB3	ADGRB	Cell-Cell Contact	C1QL2	ADGRB3	C1QL2	ADGRB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	C1QL3_ADGRB3	ADGRB	Cell-Cell Contact	C1QL3	ADGRB3	C1QL3	ADGRB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	C1QL4_ADGRB3	ADGRB	Cell-Cell Contact	C1QL4	ADGRB3	C1QL4	ADGRB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	THY1_ADGRE2	ADGRE	Cell-Cell Contact	THY1	ADGRE2	THY1	ADGRE2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	CD55_ADGRE5	ADGRE	Cell-Cell Contact	CD55	ADGRE5	CD55	ADGRE5	incoming	TNK	0.021021730421591892	0.03879995387471815	1.0	0.009900990099009901	False	True	-0.017778223453126258	other	True	True
GSE253013	GSE253013	LPAR1_ADGRE5	ADGRE	Cell-Cell Contact	LPAR1	ADGRE5	LPAR1	ADGRE5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	LPAR2_ADGRE5	ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	LPAR2	ADGRE5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	LPAR3_ADGRE5	ADGRE	Cell-Cell Contact	LPAR3	ADGRE5	LPAR3	ADGRE5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	THY1_ADGRE5	ADGRE	Cell-Cell Contact	THY1	ADGRE5	THY1	ADGRE5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL3A1_ADGRG1	ADGRG	Cell-Cell Contact	COL3A1	ADGRG1	COL3A1	ADGRG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	GAST_ADGRG1	ADGRG	Cell-Cell Contact	GAST	ADGRG1	GAST	ADGRG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TGM2_ADGRG1	ADGRG	Cell-Cell Contact	TGM2	ADGRG1	TGM2	ADGRG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A1_ADGRG6	ADGRG	Cell-Cell Contact	COL4A1	ADGRG6	COL4A1	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A2_ADGRG6	ADGRG	Cell-Cell Contact	COL4A2	ADGRG6	COL4A2	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A3_ADGRG6	ADGRG	Cell-Cell Contact	COL4A3	ADGRG6	COL4A3	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A4_ADGRG6	ADGRG	Cell-Cell Contact	COL4A4	ADGRG6	COL4A4	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A5_ADGRG6	ADGRG	Cell-Cell Contact	COL4A5	ADGRG6	COL4A5	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	COL4A6_ADGRG6	ADGRG	Cell-Cell Contact	COL4A6	ADGRG6	COL4A6	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	LAMA2_ADGRG6	ADGRG	Cell-Cell Contact	LAMA2	ADGRG6	LAMA2	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	PRNP_ADGRG6	ADGRG	Cell-Cell Contact	PRNP	ADGRG6	PRNP	ADGRG6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_ADGRL1	ADGRL	Cell-Cell Contact	FLRT1	ADGRL1	FLRT1	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_ADGRL1	ADGRL	Cell-Cell Contact	FLRT2	ADGRL1	FLRT2	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_ADGRL1	ADGRL	Cell-Cell Contact	FLRT3	ADGRL1	FLRT3	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	NRXN1_ADGRL1	ADGRL	Cell-Cell Contact	NRXN1	ADGRL1	NRXN1	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	NRXN2_ADGRL1	ADGRL	Cell-Cell Contact	NRXN2	ADGRL1	NRXN2	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	NRXN3_ADGRL1	ADGRL	Cell-Cell Contact	NRXN3	ADGRL1	NRXN3	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM1_ADGRL1	ADGRL	Cell-Cell Contact	TENM1	ADGRL1	TENM1	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM2_ADGRL1	ADGRL	Cell-Cell Contact	TENM2	ADGRL1	TENM2	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM3_ADGRL1	ADGRL	Cell-Cell Contact	TENM3	ADGRL1	TENM3	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM4_ADGRL1	ADGRL	Cell-Cell Contact	TENM4	ADGRL1	TENM4	ADGRL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_ADGRL2	ADGRL	Cell-Cell Contact	FLRT1	ADGRL2	FLRT1	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_ADGRL2	ADGRL	Cell-Cell Contact	FLRT2	ADGRL2	FLRT2	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_ADGRL2	ADGRL	Cell-Cell Contact	FLRT3	ADGRL2	FLRT3	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM1_ADGRL2	ADGRL	Cell-Cell Contact	TENM1	ADGRL2	TENM1	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM2_ADGRL2	ADGRL	Cell-Cell Contact	TENM2	ADGRL2	TENM2	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM3_ADGRL2	ADGRL	Cell-Cell Contact	TENM3	ADGRL2	TENM3	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM4_ADGRL2	ADGRL	Cell-Cell Contact	TENM4	ADGRL2	TENM4	ADGRL2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_ADGRL3	ADGRL	Cell-Cell Contact	FLRT1	ADGRL3	FLRT1	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_ADGRL3	ADGRL	Cell-Cell Contact	FLRT2	ADGRL3	FLRT2	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_ADGRL3	ADGRL	Cell-Cell Contact	FLRT3	ADGRL3	FLRT3	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM1_ADGRL3	ADGRL	Cell-Cell Contact	TENM1	ADGRL3	TENM1	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM2_ADGRL3	ADGRL	Cell-Cell Contact	TENM2	ADGRL3	TENM2	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM3_ADGRL3	ADGRL	Cell-Cell Contact	TENM3	ADGRL3	TENM3	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	TENM4_ADGRL3	ADGRL	Cell-Cell Contact	TENM4	ADGRL3	TENM4	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	UNC5A_ADGRL3	ADGRL	Cell-Cell Contact	UNC5A	ADGRL3	UNC5A	ADGRL3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_FLRT1	FLRT	Cell-Cell Contact	FLRT1	FLRT1	FLRT1	FLRT1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_FLRT2	FLRT	Cell-Cell Contact	FLRT2	FLRT2	FLRT2	FLRT2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_FLRT3	FLRT	Cell-Cell Contact	FLRT3	FLRT3	FLRT3	FLRT3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_UNC5A	UNC5	Cell-Cell Contact	FLRT1	UNC5A	FLRT1	UNC5A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_UNC5A	UNC5	Cell-Cell Contact	FLRT2	UNC5A	FLRT2	UNC5A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_UNC5A	UNC5	Cell-Cell Contact	FLRT3	UNC5A	FLRT3	UNC5A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_UNC5B	UNC5	Cell-Cell Contact	FLRT1	UNC5B	FLRT1	UNC5B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_UNC5B	UNC5	Cell-Cell Contact	FLRT2	UNC5B	FLRT2	UNC5B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_UNC5B	UNC5	Cell-Cell Contact	FLRT3	UNC5B	FLRT3	UNC5B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_UNC5C	UNC5	Cell-Cell Contact	FLRT1	UNC5C	FLRT1	UNC5C	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_UNC5C	UNC5	Cell-Cell Contact	FLRT2	UNC5C	FLRT2	UNC5C	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_UNC5C	UNC5	Cell-Cell Contact	FLRT3	UNC5C	FLRT3	UNC5C	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT1_UNC5D	UNC5	Cell-Cell Contact	FLRT1	UNC5D	FLRT1	UNC5D	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT2_UNC5D	UNC5	Cell-Cell Contact	FLRT2	UNC5D	FLRT2	UNC5D	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	FLRT3_UNC5D	UNC5	Cell-Cell Contact	FLRT3	UNC5D	FLRT3	UNC5D	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	AGT_AGTR2	AGT	Secreted Signaling	AGT	AGTR2	AGT	AGTR2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	NRXN1_CLSTN1	NRXN	Cell-Cell Contact	NRXN1	CLSTN1	NRXN1	CLSTN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE253013	GSE253013	NRXN2_CLSTN1	NRXN	Cell-Cell Contact	NRXN2	CLSTN1	NRXN2	CLSTN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
