sample,patient,cut,radius_um,class_name,estimand,threshold,n_high,n_low,high_mean,low_mean,delta,ratio
LUAD-5 R1,Lung5,pos_q90,6,immune,count,5.0,1654,6018,0.0,0.0031571950814223994,-0.0031571950814223994,0.0
LUAD-5 R2,Lung5,pos_q90,6,immune,count,5.0,1155,6562,0.0,0.0038098140810728437,-0.0038098140810728437,0.0
LUAD-5 R3,Lung5,pos_q90,6,immune,count,5.0,1117,6504,0.0,0.0033825338253382535,-0.0033825338253382535,0.0
LUSC-6,Lung6,pos_q90,6,immune,count,3.0,4428,41541,0.00022583559168925022,0.000577742471293421,-0.0003519068796041708,0.39089317976513094
LUAD-9 R1,Lung9,pos_q90,6,immune,count,3.0,1728,28431,0.0005787037037037037,0.004185572086806655,-0.0036068683831029513,0.13826155462184872
LUAD-9 R2,Lung9,pos_q90,6,immune,count,3.0,3928,69427,0.0007637474541751527,0.004004205856511156,-0.003240458402336003,0.19073631115474218
LUAD-12,Lung12,pos_q90,6,immune,count,4.0,716,12348,0.0,0.019598315516682865,-0.019598315516682865,0.0
LUAD-13,Lung13,pos_q90,6,immune,count,3.0,1119,16977,0.005361930294906166,0.012016257289273724,-0.006654326994367557,0.4462229932187352
LUAD-5 R1,Lung5,pos_q90,6,immune,frac0,5.0,1654,6018,0.0,0.00290794283815221,-0.00290794283815221,0.0
LUAD-5 R2,Lung5,pos_q90,6,immune,frac0,5.0,1155,6562,0.0,0.0034542314335060447,-0.0034542314335060447,0.0
LUAD-5 R3,Lung5,pos_q90,6,immune,frac0,5.0,1117,6504,0.0,0.0032287822878228783,-0.0032287822878228783,0.0
LUSC-6,Lung6,pos_q90,6,immune,frac0,3.0,4428,41541,0.00022583559168925022,0.0005657061698081413,-0.0003398705781188911,0.39921005593034653
LUAD-9 R1,Lung9,pos_q90,6,immune,frac0,3.0,1728,28431,0.0005787037037037037,0.003956948401392846,-0.0033782446976891424,0.14625
LUAD-9 R2,Lung9,pos_q90,6,immune,frac0,3.0,3928,69427,0.0007637474541751527,0.0038241606291500425,-0.0030604131749748897,0.1997163634689956
LUAD-12,Lung12,pos_q90,6,immune,frac0,4.0,716,12348,0.0,0.018606252024619373,-0.018606252024619373,0.0
LUAD-13,Lung13,pos_q90,6,immune,frac0,3.0,1119,16977,0.004915102770330653,0.011240698199524847,-0.006325595429194194,0.4372595619139048
LUAD-5 R1,Lung5,pos_q90,7,immune,count,5.0,1654,6018,0.0,0.009970089730807577,-0.009970089730807577,0.0
LUAD-5 R2,Lung5,pos_q90,7,immune,count,5.0,1155,6562,0.0,0.009295946357817738,-0.009295946357817738,0.0
LUAD-5 R3,Lung5,pos_q90,7,immune,count,5.0,1117,6504,0.0008952551477170994,0.00891758917589176,-0.00802233402817466,0.10039206001296576
LUSC-6,Lung6,pos_q90,7,immune,count,3.0,4428,41541,0.0009033423667570009,0.001420283575262993,-0.0005169412085059922,0.6360295806347894
LUAD-9 R1,Lung9,pos_q90,7,immune,count,3.0,1728,28431,0.0023148148148148147,0.011958777390876156,-0.009643962576061342,0.1935661764705882
LUAD-9 R2,Lung9,pos_q90,7,immune,count,3.0,3928,69427,0.0010183299389002036,0.01106197876906679,-0.010043648830166585,0.09205676128649015
LUAD-12,Lung12,pos_q90,7,immune,count,4.0,716,12348,0.0013966480446927375,0.04680919987042436,-0.045412551825731624,0.029837041619145195
LUAD-13,Lung13,pos_q90,7,immune,count,3.0,1119,16977,0.01161751563896336,0.02898038522707192,-0.01736286958810856,0.4008751280542296
LUAD-5 R1,Lung5,pos_q90,7,immune,frac0,5.0,1654,6018,0.0,0.008862301982940067,-0.008862301982940067,0.0
LUAD-5 R2,Lung5,pos_q90,7,immune,frac0,5.0,1155,6562,0.0,0.007772020725388601,-0.007772020725388601,0.0
LUAD-5 R3,Lung5,pos_q90,7,immune,frac0,5.0,1117,6504,0.0004476275738585497,0.00791820418204182,-0.007470576608183271,0.05653145126943703
LUSC-6,Lung6,pos_q90,7,immune,frac0,3.0,4428,41541,0.0009033423667570009,0.0013601020678365953,-0.0004567597010795944,0.6641724824327888
LUAD-9 R1,Lung9,pos_q90,7,immune,frac0,3.0,1728,28431,0.0023148148148148147,0.010587035278393303,-0.008272220463578488,0.21864617940199335
LUAD-9 R2,Lung9,pos_q90,7,immune,frac0,3.0,3928,69427,0.0010183299389002036,0.010111339968600112,-0.009093010029699908,0.10071167046727128
LUAD-12,Lung12,pos_q90,7,immune,frac0,4.0,716,12348,0.0013966480446927375,0.041659917935428135,-0.0402632698907354,0.03352498309904278
LUAD-13,Lung13,pos_q90,7,immune,frac0,3.0,1119,16977,0.010277033065236819,0.02578979403506705,-0.015512760969830232,0.3984922505105264
LUAD-5 R1,Lung5,pos_q90,7,cd8nk,count,5.0,1654,6018,0.0,0.0009970089730807576,-0.0009970089730807576,0.0
LUAD-5 R2,Lung5,pos_q90,7,cd8nk,count,5.0,1155,6562,0.0,0.00030478512648582747,-0.00030478512648582747,0.0
LUAD-5 R3,Lung5,pos_q90,7,cd8nk,count,5.0,1117,6504,0.0,0.00046125461254612545,-0.00046125461254612545,0.0
LUSC-6,Lung6,pos_q90,7,cd8nk,count,3.0,4428,41541,0.00022583559168925022,0.00024072602970559207,-1.4890438016341854e-05,0.9381436314363143
LUAD-9 R1,Lung9,pos_q90,7,cd8nk,count,3.0,1728,28431,0.0011574074074074073,0.0024621012275333263,-0.001304693820125919,0.47008928571428565
LUAD-9 R2,Lung9,pos_q90,7,cd8nk,count,3.0,3928,69427,0.0,0.002376597001166693,-0.002376597001166693,0.0
LUAD-12,Lung12,pos_q90,7,cd8nk,count,4.0,716,12348,0.0,0.003401360544217687,-0.003401360544217687,0.0
LUAD-13,Lung13,pos_q90,7,cd8nk,count,3.0,1119,16977,0.002680965147453083,0.006714967308711787,-0.0040340021612587035,0.3992521518272894
LUAD-5 R1,Lung5,pos_q90,7,cd8nk,frac0,5.0,1654,6018,0.0,0.0008031461172039436,-0.0008031461172039436,0.0
LUAD-5 R2,Lung5,pos_q90,7,cd8nk,frac0,5.0,1155,6562,0.0,0.00012699380270242812,-0.00012699380270242812,0.0
LUAD-5 R3,Lung5,pos_q90,7,cd8nk,frac0,5.0,1117,6504,0.0,0.0003843788437884379,-0.0003843788437884379,0.0
LUSC-6,Lung6,pos_q90,7,cd8nk,frac0,3.0,4428,41541,0.00022583559168925022,0.00024072602970559207,-1.4890438016341854e-05,0.9381436314363143
LUAD-9 R1,Lung9,pos_q90,7,cd8nk,frac0,3.0,1728,28431,0.0011574074074074073,0.0020751996060638035,-0.0009177921986563962,0.5577330508474576
LUAD-9 R2,Lung9,pos_q90,7,cd8nk,frac0,3.0,3928,69427,0.0,0.0021773469495537283,-0.0021773469495537283,0.0
LUAD-12,Lung12,pos_q90,7,cd8nk,frac0,4.0,716,12348,0.0,0.002969441744951949,-0.002969441744951949,0.0
LUAD-13,Lung13,pos_q90,7,cd8nk,frac0,3.0,1119,16977,0.002234137622877569,0.006037580255639984,-0.0038034426327624147,0.37003857974236576
LUAD-5 R1,Lung5,pos_q90,8,immune,frac,5.0,536,3335,0.008395522388059701,0.03160919540229885,-0.023213673014239145,0.2656037991858888
LUAD-5 R2,Lung5,pos_q90,8,immune,frac,5.0,442,4023,0.0,0.023075648355290412,-0.023075648355290412,0.0
LUAD-5 R3,Lung5,pos_q90,8,immune,frac,5.0,355,3288,0.005633802816901409,0.02995742092457421,-0.024323618107672803,0.1880603417459069
LUSC-6,Lung6,pos_q90,8,immune,frac,3.0,555,9458,0.010810810810810811,0.012828645943469373,-0.002017835132658562,0.8427086427086428
LUAD-9 R1,Lung9,pos_q90,8,immune,frac,3.0,382,11627,0.01832460732984293,0.048213927353000195,-0.029889320023157265,0.380068754733017
LUAD-9 R2,Lung9,pos_q90,8,immune,frac,3.0,830,27555,0.006626506024096385,0.04993346640053226,-0.043306960376435874,0.13270670958316946
LUAD-12,Lung12,pos_q90,8,immune,frac,4.0,61,3545,0.06557377049180328,0.27054066760695816,-0.20496689711515487,0.24238045640912273
LUAD-13,Lung13,pos_q90,8,immune,frac,3.0,231,7055,0.08658008658008658,0.11358374675171272,-0.027003660171626143,0.7622577090131167
LUAD-5 R1,Lung5,pos_q90,8,immune,count,5.0,1654,6018,0.003022974607013301,0.021601861083416416,-0.018578886476403114,0.13994047065389267
LUAD-5 R2,Lung5,pos_q90,8,immune,count,5.0,1155,6562,0.0,0.0199634257848217,-0.0199634257848217,0.0
LUAD-5 R3,Lung5,pos_q90,8,immune,count,5.0,1117,6504,0.0026857654431512983,0.01845018450184502,-0.01576441905869372,0.14556848701880037
LUSC-6,Lung6,pos_q90,8,immune,count,3.0,4428,41541,0.0013550135501355014,0.0032016561950843746,-0.0018466426449488733,0.42322269087352526
LUAD-9 R1,Lung9,pos_q90,8,immune,count,3.0,1728,28431,0.004050925925925926,0.025043086771481832,-0.020992160845555906,0.16175825140449437
LUAD-9 R2,Lung9,pos_q90,8,immune,count,3.0,3928,69427,0.0015274949083503055,0.024126060466389158,-0.022598565558038852,0.06331306806091741
LUAD-12,Lung12,pos_q90,8,immune,count,4.0,716,12348,0.00558659217877095,0.09548104956268222,-0.08989445738391127,0.0585099577807156
LUAD-13,Lung13,pos_q90,8,immune,count,3.0,1119,16977,0.020554066130473638,0.06031689933439359,-0.03976283320391995,0.34076794989946385
LUAD-5 R1,Lung5,pos_q90,8,immune,frac0,5.0,1654,6018,0.002720677146311971,0.01751689376315498,-0.014796216616843008,0.1553173286941228
LUAD-5 R2,Lung5,pos_q90,8,immune,frac0,5.0,1155,6562,0.0,0.014147109621050492,-0.014147109621050492,0.0
LUAD-5 R3,Lung5,pos_q90,8,immune,frac0,5.0,1117,6504,0.0017905102954341987,0.015144526445264452,-0.013354016149830254,0.1182282128071475
LUSC-6,Lung6,pos_q90,8,immune,frac0,3.0,4428,41541,0.0013550135501355014,0.00292080916042785,-0.0015657956102923488,0.46391718038059504
LUAD-9 R1,Lung9,pos_q90,8,immune,frac0,3.0,1728,28431,0.004050925925925926,0.01971732733049605,-0.015666401404570124,0.20545005202913635
LUAD-9 R2,Lung9,pos_q90,8,immune,frac0,3.0,3928,69427,0.00140020366598778,0.01981817832639559,-0.01841797466040781,0.07065249100735287
LUAD-12,Lung12,pos_q90,8,immune,frac0,4.0,716,12348,0.00558659217877095,0.07766979807796134,-0.0720832058991904,0.07192747138551059
LUAD-13,Lung13,pos_q90,8,immune,frac0,3.0,1119,16977,0.017873100983020553,0.047201115234336656,-0.029328014251316103,0.37865844682455063
LUAD-5 R1,Lung5,pos_q90,8,cd8nk,frac,5.0,536,3335,0.0018656716417910447,0.002423788105947027,-0.0005581164641559821,0.7697338052008
LUAD-5 R2,Lung5,pos_q90,8,cd8nk,frac,5.0,442,4023,0.0,0.0006628552489850028,-0.0006628552489850028,0.0
LUAD-5 R3,Lung5,pos_q90,8,cd8nk,frac,5.0,355,3288,0.0014084507042253522,0.0015206812652068127,-0.00011223056098146056,0.9261971830985916
LUSC-6,Lung6,pos_q90,8,cd8nk,frac,3.0,555,9458,0.0018018018018018018,0.0025375343624444912,-0.0007357325606426894,0.7100600600600602
LUAD-9 R1,Lung9,pos_q90,8,cd8nk,frac,3.0,382,11627,0.005235602094240838,0.0078122760241965536,-0.0025766739299557155,0.6701762812815217
LUAD-9 R2,Lung9,pos_q90,8,cd8nk,frac,3.0,830,27555,0.0024096385542168677,0.00872497429383657,-0.006315335739619702,0.27617715228331
LUAD-12,Lung12,pos_q90,8,cd8nk,frac,4.0,61,3545,0.0,0.01617301363422661,-0.01617301363422661,0.0
LUAD-13,Lung13,pos_q90,8,cd8nk,frac,3.0,231,7055,0.017316017316017316,0.025454760217339945,-0.008138742901322629,0.6802663693614971
LUAD-5 R1,Lung5,pos_q90,8,cd8nk,count,5.0,1654,6018,0.0006045949214026602,0.0018278497839813892,-0.001223254862578729,0.3307683851819281
LUAD-5 R2,Lung5,pos_q90,8,cd8nk,count,5.0,1155,6562,0.0,0.0007619628162145687,-0.0007619628162145687,0.0
LUAD-5 R3,Lung5,pos_q90,8,cd8nk,count,5.0,1117,6504,0.0008952551477170994,0.0009225092250922509,-2.7254077375151527e-05,0.9704565801253358
LUSC-6,Lung6,pos_q90,8,cd8nk,count,3.0,4428,41541,0.00022583559168925022,0.0006258876772345394,-0.0004000520855452892,0.36082447362935166
LUAD-9 R1,Lung9,pos_q90,8,cd8nk,count,3.0,1728,28431,0.0011574074074074073,0.004150399212127607,-0.0029929918047201997,0.2788665254237288
LUAD-9 R2,Lung9,pos_q90,8,cd8nk,count,3.0,3928,69427,0.0005091649694501018,0.004277874602100048,-0.003768709632649946,0.1190228832795024
LUAD-12,Lung12,pos_q90,8,cd8nk,count,4.0,716,12348,0.0,0.00591188856494979,-0.00591188856494979,0.0
LUAD-13,Lung13,pos_q90,8,cd8nk,count,3.0,1119,16977,0.004468275245755138,0.013253224951404841,-0.008784949705649702,0.3371462615430444
LUAD-5 R1,Lung5,pos_q90,8,cd8nk,frac0,5.0,1654,6018,0.0006045949214026602,0.0013431926442893543,-0.0007385977228866941,0.45011780251561345
LUAD-5 R2,Lung5,pos_q90,8,cd8nk,frac0,5.0,1155,6562,0.0,0.00040638016864777,-0.00040638016864777,0.0
LUAD-5 R3,Lung5,pos_q90,8,cd8nk,frac0,5.0,1117,6504,0.0004476275738585497,0.0007687576875768758,-0.0003211301137183261,0.5822739480752014
LUSC-6,Lung6,pos_q90,8,cd8nk,frac0,3.0,4428,41541,0.00022583559168925022,0.000577742471293421,-0.0003519068796041708,0.39089317976513094
LUAD-9 R1,Lung9,pos_q90,8,cd8nk,frac0,3.0,1728,28431,0.0011574074074074073,0.0031948694500134826,-0.0020374620426060752,0.36227064220183486
LUAD-9 R2,Lung9,pos_q90,8,cd8nk,frac0,3.0,3928,69427,0.0005091649694501018,0.0034628698729120755,-0.0029537049034619738,0.14703554800975618
LUAD-12,Lung12,pos_q90,8,cd8nk,frac0,4.0,716,12348,0.0,0.004643127092106684,-0.004643127092106684,0.0
LUAD-13,Lung13,pos_q90,8,cd8nk,frac0,3.0,1119,16977,0.0035746201966041107,0.010578036951954604,-0.007003416755350494,0.33792850344917674
LUAD-5 R1,Lung5,pos_q90,9,immune,frac,5.0,837,4302,0.011350059737156512,0.03720750038741671,-0.025857440650260195,0.3050476280044605
LUAD-5 R2,Lung5,pos_q90,9,immune,frac,5.0,644,4982,0.005434782608695652,0.02776997189883581,-0.022335189290140157,0.19570716990619255
LUAD-5 R3,Lung5,pos_q90,9,immune,frac,5.0,545,4347,0.009785932721712538,0.03650026838432635,-0.026714335662613813,0.2681057744198597
LUSC-6,Lung6,pos_q90,9,immune,frac,3.0,1108,16133,0.012184115523465704,0.014659393789127872,-0.0024752782656621685,0.8311472969981912
LUAD-9 R1,Lung9,pos_q90,9,immune,frac,3.0,640,17024,0.029947916666666664,0.04874980419799499,-0.018801887531328325,0.6143187066974595
LUAD-9 R2,Lung9,pos_q90,9,immune,frac,3.0,1386,40228,0.008297258297258298,0.05424911338702727,-0.04595185508976898,0.1529473530389981
LUAD-12,Lung12,pos_q90,9,immune,frac,4.0,92,5199,0.06521739130434782,0.2661858049624928,-0.20096841365814494,0.245007021743843
LUAD-13,Lung13,pos_q90,9,immune,frac,3.0,382,9928,0.1099476439790576,0.11810367982809562,-0.008156035849038026,0.9309417296657526
LUAD-5 R1,Lung5,pos_q90,9,immune,count,5.0,1654,6018,0.007255139056831923,0.03838484546360917,-0.03112970640677725,0.18901050581824463
LUAD-5 R2,Lung5,pos_q90,9,immune,count,5.0,1155,6562,0.003463203463203463,0.03124047546479732,-0.027777272001593856,0.11085629817337134
LUAD-5 R3,Lung5,pos_q90,9,immune,count,5.0,1117,6504,0.007162041181736795,0.03413284132841329,-0.026970800146676494,0.20982844975682932
LUSC-6,Lung6,pos_q90,9,immune,count,3.0,4428,41541,0.0031616982836495033,0.006692183625815459,-0.003530485342165956,0.4724464330974245
LUAD-9 R1,Lung9,pos_q90,9,immune,count,3.0,1728,28431,0.013888888888888888,0.043614364602018924,-0.029725475713130035,0.31844758064516127
LUAD-9 R2,Lung9,pos_q90,9,immune,count,3.0,3928,69427,0.003309572301425662,0.04331167989398937,-0.04000210759256371,0.07641292855706001
LUAD-12,Lung12,pos_q90,9,immune,count,4.0,716,12348,0.009776536312849162,0.15719144800777454,-0.14741491169492538,0.0621950903611857
LUAD-13,Lung13,pos_q90,9,immune,count,3.0,1119,16977,0.045576407506702415,0.10060670318666431,-0.0550302956799619,0.453015614895367
LUAD-5 R1,Lung5,pos_q90,9,immune,frac0,5.0,1654,6018,0.005743651753325272,0.026597983826298882,-0.02085433207297361,0.21594312526975104
LUAD-5 R2,Lung5,pos_q90,9,immune,frac0,5.0,1155,6562,0.0030303030303030303,0.021083511124657117,-0.018053208094354088,0.14372857596565583
LUAD-5 R3,Lung5,pos_q90,9,immune,frac0,5.0,1117,6504,0.004774694121157863,0.024395243952439524,-0.019620549831281663,0.19572233548746265
LUSC-6,Lung6,pos_q90,9,immune,frac0,3.0,4428,41541,0.003048780487804878,0.005693170602537252,-0.0026443901147323737,0.5355153921518074
LUAD-9 R1,Lung9,pos_q90,9,immune,frac0,3.0,1728,28431,0.01109182098765432,0.029190554910719518,-0.0180987339230652,0.379979792147806
LUAD-9 R2,Lung9,pos_q90,9,immune,frac0,3.0,3928,69427,0.0029276985743380856,0.03143349609421886,-0.028505797519880773,0.09313945116262577
LUAD-12,Lung12,pos_q90,9,immune,frac0,4.0,716,12348,0.008379888268156424,0.11207482993197279,-0.10369494166381636,0.07477047498749587
LUAD-13,Lung13,pos_q90,9,immune,frac0,3.0,1119,16977,0.03753351206434316,0.06906599124305432,-0.03153247917871116,0.5434441957439907
LUAD-5 R1,Lung5,pos_q90,9,cd8nk,count,5.0,1654,6018,0.0006045949214026602,0.0026586905948820204,-0.00205409567347936,0.22740326481257558
LUAD-5 R2,Lung5,pos_q90,9,cd8nk,count,5.0,1155,6562,0.0,0.0010667479427003963,-0.0010667479427003963,0.0
LUAD-5 R3,Lung5,pos_q90,9,cd8nk,count,5.0,1117,6504,0.0008952551477170994,0.001076260762607626,-0.00018100561489052666,0.8318199258217164
LUSC-6,Lung6,pos_q90,9,cd8nk,count,3.0,4428,41541,0.00045167118337850043,0.0010591945307046051,-0.0006075233473261047,0.4264289233801429
LUAD-9 R1,Lung9,pos_q90,9,cd8nk,count,3.0,1728,28431,0.00636574074074074,0.006612500439660934,-0.00024675969892019346,0.9626828457446808
LUAD-9 R2,Lung9,pos_q90,9,cd8nk,count,3.0,3928,69427,0.0007637474541751527,0.007374652512711193,-0.00661090505853604,0.10356385644730143
LUAD-12,Lung12,pos_q90,9,cd8nk,count,4.0,716,12348,0.0,0.01004211208292841,-0.01004211208292841,0.0
LUAD-13,Lung13,pos_q90,9,cd8nk,count,3.0,1119,16977,0.013404825737265416,0.021676385698297697,-0.008271559961032281,0.6184068656020515
LUAD-5 R1,Lung5,pos_q90,10,immune,frac,5.0,1113,5005,0.015124288709194368,0.04292564578278863,-0.02780135707359426,0.352336894026614
LUAD-5 R2,Lung5,pos_q90,10,immune,frac,5.0,809,5658,0.01019777503090235,0.036597148580181454,-0.026399373549279105,0.27864944200665887
LUAD-5 R3,Lung5,pos_q90,10,immune,frac,5.0,716,5196,0.016876163873370577,0.03963625866050808,-0.022760094787137503,0.4257759042779001
LUSC-6,Lung6,pos_q90,10,immune,frac,3.0,1816,23658,0.012848751835535976,0.015762814551807704,-0.002914062716271728,0.8151305589053233
LUAD-9 R1,Lung9,pos_q90,10,immune,frac,3.0,973,21901,0.02646454265159301,0.048598998523659495,-0.022134455872066486,0.544549135898536
LUAD-9 R2,Lung9,pos_q90,10,immune,frac,3.0,2053,51525,0.009011203117389186,0.05620831311661006,-0.047197109999220874,0.1603179782089261
LUAD-12,Lung12,pos_q90,10,immune,frac,4.0,159,6854,0.06184486373165618,0.2614288493337224,-0.19958398560206622,0.23656480105112349
LUAD-13,Lung13,pos_q90,10,immune,frac,3.0,574,12537,0.11498257839721254,0.12272074659009333,-0.007738168192880784,0.9369449061557009
LUAD-5 R1,Lung5,pos_q90,10,immune,count,5.0,1654,6018,0.012696493349455865,0.06031904287138584,-0.04762254952192998,0.2104889723884997
LUAD-5 R2,Lung5,pos_q90,10,immune,count,5.0,1155,6562,0.01038961038961039,0.054404145077720206,-0.04401453468810981,0.1909709338280767
LUAD-5 R3,Lung5,pos_q90,10,immune,count,5.0,1117,6504,0.01521933751119069,0.05166051660516605,-0.03644117909397536,0.2946028903951912
LUSC-6,Lung6,pos_q90,10,immune,count,3.0,4428,41541,0.006097560975609756,0.01181964805854457,-0.005722087082934814,0.5158834633152849
LUAD-9 R1,Lung9,pos_q90,10,immune,count,3.0,1728,28431,0.02199074074074074,0.06830572262671028,-0.04631498188596954,0.3219458032955716
LUAD-9 R2,Lung9,pos_q90,10,immune,count,3.0,3928,69427,0.006109979633401222,0.06810030679706743,-0.0619903271636662,0.0897202952639904
LUAD-12,Lung12,pos_q90,10,immune,count,4.0,716,12348,0.01675977653631285,0.23817622287010043,-0.22141644633378757,0.0703671270555563
LUAD-13,Lung13,pos_q90,10,immune,count,3.0,1119,16977,0.08042895442359249,0.15638805442657713,-0.07595910000298464,0.5142909074385422
LUAD-5 R1,Lung5,pos_q90,10,immune,frac0,5.0,1654,6018,0.010177347843611446,0.03570004272895598,-0.025522694885344532,0.28507943032114896
LUAD-5 R2,Lung5,pos_q90,10,immune,frac0,5.0,1155,6562,0.007142857142857143,0.03155542009549934,-0.024412562952642197,0.22635912059608132
LUAD-5 R3,Lung5,pos_q90,10,immune,frac0,5.0,1117,6504,0.010817666368248283,0.031665129151291514,-0.02084746278304323,0.34162710395283724
LUSC-6,Lung6,pos_q90,10,immune,frac0,3.0,4428,41541,0.005269497139415838,0.008977074857771036,-0.0037075777183551983,0.5869948978819397
LUAD-9 R1,Lung9,pos_q90,10,immune,frac0,3.0,1728,28431,0.014901620370370369,0.037436835379222204,-0.022535215008851833,0.39804700956750494
LUAD-9 R2,Lung9,pos_q90,10,immune,frac0,3.0,3928,69427,0.004709775967413442,0.041714798757447866,-0.037005022790034425,0.11290419965342748
LUAD-12,Lung12,pos_q90,10,immune,frac0,4.0,716,12348,0.01373370577281192,0.14511121909081093,-0.13137751331799902,0.09464261866766714
LUAD-13,Lung13,pos_q90,10,immune,frac0,3.0,1119,16977,0.058981233243967826,0.0906255522177063,-0.03164431897373847,0.6508234355613025
LUAD-5 R1,Lung5,pos_q90,11,immune,frac,5.0,1325,5387,0.018867924528301883,0.047492641014081516,-0.028624716485779633,0.39728101291961343
LUAD-5 R2,Lung5,pos_q90,11,immune,frac,5.0,956,6052,0.016562064156206414,0.04162142385043904,-0.02505935969423263,0.39792161401589604
LUAD-5 R3,Lung5,pos_q90,11,immune,frac,5.0,851,5699,0.022326674500587545,0.04382222445040483,-0.021495549949817287,0.5094829114814889
LUSC-6,Lung6,pos_q90,11,immune,frac,3.0,2556,30278,0.014019300991131979,0.01690831626923839,-0.002889015278106413,0.8291364301386738
LUAD-9 R1,Lung9,pos_q90,11,immune,frac,3.0,1256,25062,0.02733545647558386,0.04739997187926324,-0.020064515403679376,0.576697736133947
LUAD-9 R2,Lung9,pos_q90,11,immune,frac,3.0,2638,59186,0.012130401819560273,0.05861444871937217,-0.0464840468998119,0.20695241676053083
