interaction_name	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	sig_207422	detected_207422	prob_high_131907	prob_low_131907	delta_prob_131907	pval_high_131907	pval_low_131907	sig_high_131907	sig_low_131907	sig_131907	detected_131907	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	arm_207422	arm_131907	concordance	sig_either	mean_delta	abs_mean_delta	key_pair	n_mal_high_207422	n_mal_low_207422	n_tnk_207422	n_patients_207422	n_mal_high_131907	n_mal_low_131907	n_tnk_131907	n_patients_131907	n_patients_pair
WNT10A_FZD9_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10A	FZD9_LRP6	WNT10A	FZD9|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD10_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD10_LRP5	WNT10B	FZD10|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD10_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD10_LRP6	WNT10B	FZD10|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD1_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD1_LRP5	WNT10B	FZD1|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD1_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD1_LRP6	WNT10B	FZD1|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD2_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD2_LRP5	WNT10B	FZD2|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD2_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD2_LRP6	WNT10B	FZD2|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD3_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD3_LRP5	WNT10B	LRP5|FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD3_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD3_LRP6	WNT10B	FZD3|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD4_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD4_LRP5	WNT10B	FZD4|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD4_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD4_LRP6	WNT10B	FZD4|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD5_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD5_LRP5	WNT10B	FZD5|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD5_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD5_LRP6	WNT10B	FZD5|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD6_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD6_LRP5	WNT10B	FZD6|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD6_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD6_LRP6	WNT10B	FZD6|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD7_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD7_LRP5	WNT10B	LRP5|FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD7_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD7_LRP6	WNT10B	FZD7|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD8_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD8_LRP5	WNT10B	FZD8|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD8_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD8_LRP6	WNT10B	FZD8|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD9_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD9_LRP5	WNT10B	FZD9|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT10B_FZD9_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT10B	FZD9_LRP6	WNT10B	FZD9|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD10										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD4										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD7										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD8										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT11_FZD9										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD10_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD10_LRP5	WNT16	FZD10|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD10_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD10_LRP6	WNT16	FZD10|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD1_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD1_LRP5	WNT16	FZD1|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD1_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD1_LRP6	WNT16	FZD1|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD2_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD2_LRP5	WNT16	FZD2|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD2_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD2_LRP6	WNT16	FZD2|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD3_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD3_LRP5	WNT16	LRP5|FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD3_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD3_LRP6	WNT16	FZD3|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD4_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD4_LRP5	WNT16	FZD4|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD4_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD4_LRP6	WNT16	FZD4|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD5_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD5_LRP5	WNT16	FZD5|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD5_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD5_LRP6	WNT16	FZD5|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD6_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD6_LRP5	WNT16	FZD6|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD6_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD6_LRP6	WNT16	FZD6|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD7_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD7_LRP5	WNT16	LRP5|FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD7_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD7_LRP6	WNT16	FZD7|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD8_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD8_LRP5	WNT16	FZD8|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD8_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD8_LRP6	WNT16	FZD8|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD9_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD9_LRP5	WNT16	FZD9|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT16_FZD9_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT16	FZD9_LRP6	WNT16	FZD9|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD10_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD10_LRP5	WNT1	FZD10|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD10_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD10_LRP6	WNT1	FZD10|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD1_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD1_LRP5	WNT1	FZD1|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD1_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD1_LRP6	WNT1	FZD1|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD2_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD2_LRP5	WNT1	FZD2|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD2_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD2_LRP6	WNT1	FZD2|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD3_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD3_LRP5	WNT1	LRP5|FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD3_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD3_LRP6	WNT1	FZD3|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD4_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD4_LRP5	WNT1	FZD4|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD4_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD4_LRP6	WNT1	FZD4|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD5_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD5_LRP5	WNT1	FZD5|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD5_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD5_LRP6	WNT1	FZD5|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD6_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD6_LRP5	WNT1	FZD6|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD6_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD6_LRP6	WNT1	FZD6|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD7_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD7_LRP5	WNT1	LRP5|FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD7_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD7_LRP6	WNT1	FZD7|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD8_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD8_LRP5	WNT1	FZD8|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD8_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD8_LRP6	WNT1	FZD8|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD9_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD9_LRP5	WNT1	FZD9|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT1_FZD9_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT1	FZD9_LRP6	WNT1	FZD9|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD10_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD10_LRP5	WNT2B	FZD10|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD10_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD10_LRP6	WNT2B	FZD10|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD1_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD1_LRP5	WNT2B	FZD1|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD1_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD1_LRP6	WNT2B	FZD1|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD2_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD2_LRP5	WNT2B	FZD2|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD2_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD2_LRP6	WNT2B	FZD2|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD3_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD3_LRP5	WNT2B	LRP5|FZD3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD3_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD3_LRP6	WNT2B	FZD3|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD4_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD4_LRP5	WNT2B	FZD4|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD4_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD4_LRP6	WNT2B	FZD4|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD5_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD5_LRP5	WNT2B	FZD5|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD5_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD5_LRP6	WNT2B	FZD5|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD6_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD6_LRP5	WNT2B	FZD6|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD6_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD6_LRP6	WNT2B	FZD6|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD7_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD7_LRP5	WNT2B	LRP5|FZD7	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD7_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD7_LRP6	WNT2B	FZD7|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD8_LRP5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD8_LRP5	WNT2B	FZD8|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD8_LRP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD8_LRP6	WNT2B	FZD8|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD9_LRP5										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD9_LRP5	WNT2B	FZD9|LRP5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
WNT2B_FZD9_LRP6										0.0	0.0	0.0	1.0	1.0	False	False	False	False	WNT	Secreted Signaling	WNT2B	FZD9_LRP6	WNT2B	FZD9|LRP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
