rank	gene	uniprot	protein_name	is_bait	exclusive	stringent	n_cldn4	n_gfp	mean_lfq_cldn4	mean_lfq_gfp	log2fc	p_mod	fdr_mod	p_welch	fdr_welch	unique_peptides	razor_unique_peptides	categories	majority_protein_ids
1465	UGDH	E2R311	UDP-glucose 6-dehydrogenase	False	False	False	4	4	2.28172e+08	3.66202e+08	-0.736084	0.0369275	0.10455	0.142757	0.319507	12	12		E2R311
1466	HSPH1	F1Q3Z6	Heat shock protein family H (Hsp110) member 1	False	False	False	4	4	6.82942e+07	1.16657e+08	-0.73693	0.0161405	0.0592264	0.0710902	0.199162	8	8	trafficking	F1Q3Z6;F1PSZ2
1467	KIF2C	F1PD03	Kinesin-like protein	False	False	False	4	4	4.6728e+08	7.83495e+08	-0.740353	0.00311526	0.0211028	0.00548419	0.0487781	21	24	trafficking	F1PD03
1468	CNN3	F1P9W2	Calponin	False	False	False	4	4	1.47935e+08	2.45218e+08	-0.744094	0.0268262	0.084576	0.109348	0.266726	5	5		F1P9W2;J9P766
1469	FARSB	F6XQ20	Uncharacterized protein	False	False	False	4	4	6.29062e+09	1.04207e+10	-0.744191	0.00647683	0.0344803	0.0237557	0.112749	42	42		F6XQ20
1470	NHS	F1PK08	NHS actin remodeling regulator	False	False	False	3	4	1.05155e+08	6.55225e+07	-0.74463	0.430528	0.533104	0.646911	0.740681	5	5		F1PK08;J9P0U6
1471	TUBB2A	F1PQ68	Tubulin beta chain	False	False	False	4	4	2.0764e+08	3.5451e+08	-0.747502	0.0222681	0.0740466	0.0969988	0.24564	2	10	IFN;trafficking;immune	F1PQ68
1472		J9P608	Uncharacterized protein	False	False	False	4	4	1.2511e+09	2.09755e+09	-0.747622	0.00272212	0.0190288	0.00404938	0.0408297	12	12		J9P608;J9PAG2;J9P168;E2QZG2;J9NZX1;J9NSZ2;J9NZS5;J9P9J8;J9PBK4;J9P1I4;J9P9Q1;F1PN68
1473	TUBB	E2QSF4	Tubulin beta chain	False	False	False	4	4	7.82832e+08	1.32827e+09	-0.747802	0.0361079	0.103572	0.1415	0.318417	4	4		E2QSF4
1474	RPL24	F1PGD7	Ribosomal protein L24	False	False	False	4	4	9.49495e+08	1.61445e+09	-0.752793	0.00430317	0.0256095	0.0139561	0.082095	12	12		F1PGD7
1475	PCBP2	E2RCF9	Uncharacterized protein	False	False	False	4	4	9.39552e+08	1.55972e+09	-0.752849	0.00954287	0.0450188	0.0415425	0.155369	8	10		E2RCF9;J9P8W8
1476	RPS8	E2RFR0	40S ribosomal protein S8	False	False	False	4	4	2.98238e+09	5.06432e+09	-0.761162	0.00171396	0.0140983	0.00138731	0.0286361	14	14		E2RFR0
1477	PSME3	E2RPY9	Proteasome activator subunit 3	False	False	False	4	4	3.64812e+08	6.16602e+08	-0.761603	0.01616	0.0592264	0.0726033	0.20185	7	7		E2RPY9
1478	RBM22	E2RG35	RNA binding motif protein 22	False	False	False	4	4	9.26795e+07	1.54232e+08	-0.762647	0.00369235	0.023417	0.018324	0.0961463	8	8		E2RG35
1479	YBX1	E2R1A0	Uncharacterized protein	False	False	False	4	4	3.21755e+08	5.37662e+08	-0.763515	0.00776816	0.0390729	0.0359997	0.145237	5	13	IFN;immune	E2R1A0;J9NTJ7
1480	BTF3	F1PIS7	Transcription factor BTF3	False	False	False	4	4	1.90825e+08	3.07842e+08	-0.763814	0.0190613	0.0664111	0.0942103	0.24109	5	5		F1PIS7
1481	BYSL	F1PC18	Bystin like	False	False	False	4	4	2.00688e+07	3.38868e+07	-0.763898	0.00187281	0.0149375	0.00291528	0.0350034	2	2		F1PC18
1482	RPL30	J9NU88	Uncharacterized protein	False	False	False	4	4	4.30622e+09	7.124e+09	-0.763899	0.0117955	0.0510914	0.05883	0.179338	13	13		J9NU88
1483		H9GWE2	Uncharacterized protein	False	False	False	2	3	4.0499e+07	2.89067e+07	-0.768469	0.458951	0.561624	0.654129	0.746991	2	2		H9GWE2
1484	DDX59	E2R4Z9	DEAD-box helicase 59	False	False	False	4	4	6.73115e+07	1.16032e+08	-0.769642	0.0154874	0.0578411	0.0729854	0.202655	5	5		E2R4Z9;E2R4Y9
1485	PTPN12	F1PZ23	Protein tyrosine phosphatase, non-receptor type 12	False	False	False	3	3	1.34936e+07	2.78997e+07	-0.772979	0.334096	0.438251	0.555011	0.659532	2	2		F1PZ23
1486	RPL10L	J9PBD3	Ribosomal protein L10 like	False	False	False	4	4	1.23628e+09	2.11758e+09	-0.775292	0.00153237	0.0129954	0.00132209	0.0280847	12	12		J9PBD3
1487	LSM14A	F1PSJ7	LSM14A, mRNA processing body assembly factor	False	False	False	4	4	1.33958e+08	2.32418e+08	-0.778188	0.00275983	0.0191788	0.0108172	0.0705548	9	9		F1PSJ7;F1PPL2
1488	S100A11	F1PFF2	Protein S100	False	False	False	4	4	1.15047e+09	1.95935e+09	-0.779261	0.0117238	0.0510914	0.0568993	0.179338	5	5		F1PFF2
1489	EHD2	F1PNP7	EH domain containing 2	False	False	False	4	4	1.77975e+08	2.96185e+08	-0.779931	0.00379593	0.0235952	0.0312556	0.134621	11	11		F1PNP7
1490	NUP188	F1PCA6	Nucleoporin 188	False	False	False	3	4	5.0303e+07	3.85235e+07	-0.78253	0.321311	0.424022	0.562135	0.663666	3	3	IFN;immune	F1PCA6
1491	SRP68	F1PI42	Signal recognition particle subunit SRP68	False	False	False	4	4	1.42042e+09	2.46522e+09	-0.792814	0.000831558	0.0082328	0.000193347	0.0111327	30	30		F1PI42;Q00004
1492	NAA10	F1Q0H1	N(alpha)-acetyltransferase 10, NatA catalytic subunit	False	False	False	4	4	8.11808e+07	1.45692e+08	-0.794138	0.0170955	0.0613197	0.0905385	0.234436	8	8		F1Q0H1
1493	RPL27A	E2RI34	Uncharacterized protein	False	False	False	4	4	6.75232e+08	1.15445e+09	-0.79525	0.00468337	0.027181	0.0229823	0.110275	7	7		E2RI34;F1Q0S5;F1PWI8
1494	PPP2R2A	J9P0L7	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B	False	False	False	4	4	8.7813e+07	1.49235e+08	-0.795404	0.0393223	0.108572	0.158344	0.339855	11	11	TJ	J9P0L7;E2R0J6
1495	STRAP	E2RBU1	Serine/threonine kinase receptor associated protein	False	False	False	4	4	1.48932e+08	2.6678e+08	-0.796292	0.00946211	0.0448119	0.057613	0.179338	7	7		E2RBU1
1496	LOC488269	J9P9U7	Uncharacterized protein	False	False	False	4	4	2.50685e+08	4.33618e+08	-0.796917	0.000929058	0.00887676	0.000965097	0.0237262	2	2		J9P9U7;F1P8Z1
1497	CCDC86	F1PAW8	Coiled-coil domain containing 86	False	False	False	3	4	8.7184e+06	1.05326e+07	-0.79776	0.0755734	0.173146	0.264945	0.452797	2	2		F1PAW8
1498	VCP	E2RLQ9	Valosin containing protein	False	False	False	4	4	3.8134e+08	6.64568e+08	-0.799378	0.00129764	0.0113079	0.00151563	0.0287185	24	24		E2RLQ9
1499	EEF1D	E2R9U8	Eukaryotic translation elongation factor 1 delta	False	False	False	4	4	4.24198e+08	7.2952e+08	-0.800463	0.00647797	0.0344803	0.0329976	0.138577	11	11		E2R9U8
1500	FARSA	E2QU31	Phenylalanyl-tRNA synthetase subunit alpha	False	False	False	4	4	6.0703e+09	1.03753e+10	-0.800747	0.00628191	0.0338543	0.0329468	0.138577	37	37		E2QU31
1501	HNRNPD	E2RIX2	Uncharacterized protein	False	False	False	4	4	1.36772e+08	2.35232e+08	-0.802776	0.00160421	0.013407	0.00801986	0.0607179	4	5		E2RIX2
1502	EIF3D	E2REK3	Eukaryotic translation initiation factor 3 subunit D	False	False	False	4	4	3.52338e+08	6.2339e+08	-0.806817	0.00256397	0.0182159	0.0116284	0.0733224	13	13	immune	E2REK3
1503	DHX9	E2RNT3	DExH-box helicase 9	False	False	False	4	4	5.6933e+07	1.00308e+08	-0.807896	0.00187742	0.0149375	0.0055555	0.0490951	6	6	IFN;immune	E2RNT3
1504	RPL19	A0A0A0MPD2	Ribosomal protein L19	False	False	False	4	4	1.09382e+09	1.93982e+09	-0.81452	0.000899432	0.00873398	0.00338614	0.0374186	15	15		A0A0A0MPD2;D0VWQ5
1505	SLC20A1	E2QUQ6	Phosphate transporter	False	False	False	3	4	8.0384e+07	5.56085e+07	-0.819693	0.354049	0.457837	0.591009	0.689668	4	4		E2QUQ6
1506	SRP72	P33731	Signal recognition particle subunit SRP72	False	False	False	4	4	1.10104e+09	1.93548e+09	-0.820364	0.00102067	0.0094229	0.00160547	0.0287185	32	32		P33731
1507	NUDT16L1	F1Q081	Nudix hydrolase 16 like 1	False	False	False	4	4	2.2207e+08	4.01428e+08	-0.824185	0.00460044	0.0268746	0.0280634	0.126083	7	7		F1Q081
1508	RPS4X	F2Z4Q1	40S ribosomal protein S4	False	False	False	4	4	1.87372e+09	3.3082e+09	-0.824722	0.00148212	0.0126182	0.00390934	0.0399702	24	24		F2Z4Q1;J9P5V0
1509	NUSAP1	E2RPF2	Nucleolar and spindle associated protein 1	False	False	False	3	4	4.378e+07	3.58445e+07	-0.828245	0.274792	0.378827	0.523856	0.633958	5	5		E2RPF2
1510		E2RRD2	Uncharacterized protein	False	False	False	4	4	4.16582e+08	7.31258e+08	-0.83011	0.001138	0.0101217	0.0058698	0.0501962	6	16		E2RRD2
1511	RPSA	J9JHJ2	40S ribosomal protein SA	False	False	False	4	4	1.13988e+10	2.03215e+10	-0.832502	0.0017414	0.0142703	0.0058396	0.0501962	20	20		J9JHJ2;E2RJ06
1512	PGP	F6XEV4	Phosphoglycolate phosphatase	False	False	False	4	4	7.76392e+07	1.43389e+08	-0.836268	0.0482181	0.124412	0.1917	0.364414	5	5		F6XEV4
1513	MCM7	E2RNU4	DNA replication licensing factor MCM7	False	False	False	4	4	1.09578e+08	1.87992e+08	-0.83871	0.00391453	0.0240922	0.0360437	0.145237	9	9		E2RNU4
1514	PSMC5	E2RM61	Proteasome 26S subunit, ATPase 5	False	False	False	4	4	4.15248e+07	7.3144e+07	-0.843016	0.00350799	0.0227759	0.0216792	0.10653	4	4		E2RM61
1515	HNRNPA2B1	F1Q1K6	Heterogeneous nuclear ribonucleoprotein A2/B1	False	False	False	4	4	7.32015e+08	1.1906e+09	-0.843687	0.0248078	0.0800582	0.138468	0.314271	14	14		F1Q1K6;E2QXH4
1516	RPS3A	F2Z4Q5	40S ribosomal protein S3a	False	False	False	4	4	2.46135e+09	4.44455e+09	-0.846446	0.000912561	0.00879596	0.00208971	0.0306467	25	25	immune	F2Z4Q5;J9P1R9;J9P7M8;J9P8N5;J9PBC5;J9P853;J9P6S0
1517	SH3GL1	E2R273	SH3 domain containing GRB2 like 1, endophilin A2	False	False	False	4	4	2.5636e+08	4.62168e+08	-0.847477	0.00547212	0.0306215	0.0332668	0.13944	16	16	trafficking	E2R273
1518	CD2AP	F1PUU5	CD2 associated protein	False	False	False	4	4	9.64608e+07	1.73748e+08	-0.84991	0.0152216	0.0573234	0.0844142	0.223877	7	7		F1PUU5
1519	NOSIP	E2R5E4	Nitric oxide synthase interacting protein	False	False	False	4	4	7.2567e+08	1.31115e+09	-0.852706	0.00100994	0.00940321	0.0024374	0.0338819	15	15		E2R5E4
1520	HEXIM1	F1PRR3	Hexamethylene bisacetamide inducible 1	False	False	False	4	4	2.22042e+08	3.96032e+08	-0.854389	0.00221986	0.0165676	0.0139747	0.082095	9	9		F1PRR3
1521	RPL29	E2RHF5	Uncharacterized protein	False	False	False	4	4	5.24005e+08	9.33895e+08	-0.85726	0.00103566	0.00952108	0.00882513	0.062699	2	3		E2RHF5
1522	TRIP6	E2RPC5	Thyroid hormone receptor interactor 6	False	False	False	4	4	6.11168e+07	1.17009e+08	-0.859311	0.00398693	0.024367	0.0564637	0.179338	8	8		E2RPC5
1523	UPK3A	E2QT48	Uroplakin 3A	False	False	False	2	3	5.09925e+07	3.74903e+07	-0.863442	0.441842	0.543729	0.642452	0.736346	2	2		E2QT48
1524	BZW2	F1PUT4	Basic leucine zipper and W2 domains 2	False	False	False	4	4	7.23772e+07	1.27313e+08	-0.873933	0.00664825	0.0350515	0.0545326	0.179338	5	5		F1PUT4
1525	UBA1	J9P920	Ubiquitin like modifier activating enzyme 1	False	False	False	4	4	2.9567e+07	5.85842e+07	-0.88784	0.0106275	0.0479291	0.088636	0.230876	5	5		J9P920;E2RGH5
1526	RNF121	E2R5T4	Ring finger protein 121	False	False	False	4	4	4.49872e+07	8.53955e+07	-0.89264	0.00222617	0.0165676	0.0190949	0.0990156	3	3		E2R5T4
1527	RPL9	E2R149	Ribosomal protein L9	False	False	False	4	4	4.57032e+08	8.58338e+08	-0.896243	0.00203787	0.015598	0.0144428	0.0838218	12	12	immune	E2R149
1528	PRC1	F1P6J7	Protein regulator of cytokinesis 1	False	False	False	4	4	4.09488e+07	7.71268e+07	-0.897652	0.00101916	0.0094229	0.00645118	0.0532649	7	7		F1P6J7
1529	RPL27	Q9XSU7	60S ribosomal protein L27	False	False	False	4	4	7.88575e+08	1.4395e+09	-0.901653	0.0010498	0.00961075	0.0132189	0.0794505	7	7		Q9XSU7;F2Z4N3;E2QVG7
1530	FKBP3	E2RQS7	Peptidylprolyl isomerase	False	False	False	4	4	6.2124e+08	1.1598e+09	-0.904047	0.00203244	0.015598	0.0140588	0.0820956	17	17		E2RQS7;E2RQC6
1531	RPL28	E2R0A6	Ribosomal protein L28	False	False	False	4	4	1.06228e+09	1.98648e+09	-0.904756	0.000405104	0.0048424	0.000599406	0.0189299	17	17		E2R0A6
1532	HSPA14	E2RHI0	Heat shock protein family A (Hsp70) member 14	False	False	False	4	4	1.04888e+08	1.81488e+08	-0.907425	0.00643387	0.0344188	0.0703747	0.197663	7	7		E2RHI0
1533	TRIR	J9P5D0	Telomerase RNA component interacting RNase	False	False	False	4	4	1.60945e+08	2.99422e+08	-0.909583	0.000758135	0.00764435	0.00404893	0.0408297	9	9		J9P5D0
1534	METTL15	E2RPT0	Methyltransferase like 15	False	False	False	3	4	1.77957e+08	1.05786e+08	-0.913065	0.388447	0.490633	0.619057	0.714397	4	4		E2RPT0
1535	LIMK2	F1PAG0	LIM domain kinase 2	False	False	False	4	4	4.87928e+07	9.29388e+07	-0.917342	0.00481953	0.0277504	0.0382747	0.149812	5	5		F1PAG0;E2RK99
1536	TPP2	J9JHE4	Tripeptidyl peptidase 2	False	False	False	4	4	3.89208e+08	7.32298e+08	-0.918747	0.00570497	0.0315436	0.0434872	0.157533	28	28		J9JHE4;E2R9J9
1537	EIF3C	E2RQP6	Eukaryotic translation initiation factor 3 subunit C	False	False	False	4	4	1.1311e+08	2.1083e+08	-0.92149	0.000814204	0.00809763	0.00828659	0.061626	14	14		E2RQP6
1538	CAMK2D	E2RR97	Uncharacterized protein	False	False	False	4	4	4.88352e+08	9.10908e+08	-0.930418	0.000582215	0.00632733	0.0101285	0.0681884	18	20	IFN;immune	E2RR97;E2RR74
1539	ABHD16A	E2RQ56	Abhydrolase domain containing 16A	False	False	False	3	4	3.49037e+07	3.18662e+07	-0.931502	0.188185	0.288541	0.44565	0.568167	2	2		E2RQ56
1540	CTSB	E2R6Q7	Cathepsin B	False	False	False	4	4	3.2876e+08	6.28788e+08	-0.944587	0.000972323	0.00909164	0.00757238	0.0587531	6	6	immune	E2R6Q7
1541	SEPT9	F1PB08	Septin 9	False	False	False	4	4	1.34763e+08	2.44142e+08	-0.953928	0.0134775	0.0563135	0.0955696	0.242864	16	16		F1PB08;J9NSL6
1542	RPL26	E2QUE7	Uncharacterized protein	False	False	False	4	4	9.1619e+08	1.78672e+09	-0.954838	0.000283279	0.00377936	0.00120093	0.0270891	14	14		E2QUE7
1543	IGF2BP1	E2RTC5	Insulin like growth factor 2 mRNA binding protein 1	False	False	False	4	4	6.07085e+08	1.18467e+09	-0.95586	0.000260193	0.00364372	0.00107697	0.0258946	23	26		E2RTC5
1544	PPP2R1B	F1PQ04	Protein phosphatase 2 scaffold subunit Abeta	False	False	False	4	4	6.82728e+07	1.37862e+08	-0.955901	0.00203886	0.015598	0.0324877	0.137758	5	5	IFN;TJ;immune	F1PQ04;J9P7X5
1545	MCM3	E2RF73	DNA helicase	False	False	False	4	4	2.56678e+09	4.83598e+09	-0.962028	0.00126256	0.0110943	0.0189548	0.0989813	40	40		E2RF73
1546	MCM5	F1P8U8	DNA helicase	False	False	False	4	4	2.01558e+09	3.86948e+09	-0.966503	0.000739892	0.00754539	0.00805196	0.0607506	33	33		F1P8U8
1547	LOC100856765	J9JHV8	Uncharacterized protein	False	False	False	4	4	2.66805e+09	5.22112e+09	-0.978035	0.000295641	0.00387343	0.00152052	0.0287185	31	31		J9JHV8;E2R546;F1PVZ2;Q28346;J9P0P0
1548	FASN	F1Q2F6	Fatty acid synthase	False	False	False	4	4	3.16752e+08	6.40405e+08	-0.978748	0.00449839	0.0264583	0.0448156	0.160485	31	31		F1Q2F6
1549	EIF5A	F1Q264	Eukaryotic translation initiation factor 5A	False	False	False	4	4	2.49398e+08	4.9915e+08	-0.98086	0.00417378	0.0249515	0.0397836	0.153251	8	8	immune	F1Q264;J9NXY1
1550	TRIM21	E2R173	Tripartite motif containing 21	False	False	False	2	3	2.59245e+07	2.70093e+07	-0.988908	0.298085	0.403646	0.526722	0.636371	3	3	IFN;immune	E2R173
1551	ZFP91	E2QUN2	Uncharacterized protein	False	False	False	3	4	3.42297e+07	3.2247e+07	-0.990541	0.161265	0.26273	0.418403	0.54108	2	2		E2QUN2
1552	TUBB4B	L7N0I7	Tubulin beta chain	False	False	False	4	4	1.07578e+09	2.21905e+09	-1.00286	0.00289964	0.0198884	0.0361921	0.145567	6	30	IFN;trafficking;immune	L7N0I7;E2RFV2
1553	EXOSC9	E2RQ74	Exosome component 9	False	False	False	4	4	2.58285e+07	5.25768e+07	-1.0036	0.000432424	0.00505959	0.00566771	0.0496038	3	3		E2RQ74;E2RQ73
1554	S100A14	E2RP88	S100 calcium binding protein A14	False	False	False	4	4	2.3602e+08	5.08692e+08	-1.00859	0.00210681	0.0160059	0.0527776	0.177112	4	4		E2RP88
1555		F1PK62	Peptidyl-prolyl cis-trans isomerase	False	False	False	4	4	3.40308e+07	7.4304e+07	-1.00873	0.00262298	0.0185132	0.0596449	0.179338	4	4		F1PK62;J9NV93;E2RKD3
1556	RPL31	E2R8G3	Uncharacterized protein	False	False	False	4	4	5.2725e+08	1.07938e+09	-1.00973	0.000210699	0.00361827	0.00541099	0.0484902	8	8		E2R8G3;J9P3J8;J9NYL5;J9NUD9;J9NS00;J9P080;J9P9X7;J9P252;J9NZY0;J9P8F8;J9PA41;J9NTH4;J9P389;J9JHT8
1557	GRPEL1	E2RAZ6	GrpE protein homolog	False	False	False	3	4	1.22677e+08	8.71948e+07	-1.01104	0.303542	0.407167	0.553505	0.658906	7	7		E2RAZ6
1558	RPL18	D0VWQ3	Ribosomal protein L18	False	False	False	4	4	1.58098e+09	3.20488e+09	-1.01268	0.000428129	0.00503627	0.00397037	0.0404054	11	11		D0VWQ3
1559	RPL15	E2QXF3	60S ribosomal protein L15	False	False	False	4	4	6.259e+08	1.24938e+09	-1.01457	0.000383497	0.00463587	0.00443765	0.042632	8	8		E2QXF3
1560	CSE1L	F1Q1V0	Chromosome segregation 1 like	False	False	False	4	4	8.24245e+07	1.57383e+08	-1.02105	0.0122805	0.0525826	0.0952152	0.242245	7	7		F1Q1V0
1561	RPL13A	F1PI16	60S ribosomal protein L13a	False	False	False	4	4	7.0662e+08	1.44388e+09	-1.02314	0.00019912	0.00361827	0.00135028	0.0284079	14	14		F1PI16;Q9XSU0
1562	VIM	F1PLS4	Vimentin	False	False	False	4	4	1.1153e+09	2.59362e+09	-1.02499	0.00764756	0.0387335	0.104989	0.259116	36	38		F1PLS4
1563	PRAF2	E2R730	PRA1 family protein	False	False	False	3	4	1.52938e+08	9.87575e+07	-1.02632	0.318608	0.421472	0.566308	0.666532	3	3		E2R730
1564	PFAS	E2QYQ9	Phosphoribosylformylglycinamidine synthase	False	False	False	4	4	8.09668e+07	1.73601e+08	-1.03332	0.00782578	0.0392024	0.0738258	0.204211	11	11		E2QYQ9
1565	ABCE1	F6X725	ATP binding cassette subfamily E member 1	False	False	False	4	4	2.4789e+08	4.75712e+08	-1.03344	0.0093198	0.0443298	0.0803316	0.216194	14	14	IFN;immune	F6X725;J9P7P7
1566	GNPAT	F1PI03	Dihydroxyacetone phosphate acyltransferase	False	False	False	3	4	1.4373e+08	9.87175e+07	-1.03571	0.306903	0.409831	0.557394	0.659974	6	6		F1PI03
1567	PTK7	E2RMT2	Uncharacterized protein	False	False	False	3	4	5.52337e+07	4.78768e+07	-1.04874	0.195653	0.296872	0.456829	0.578438	4	4		E2RMT2;F1PHH3
1568	PRDX1	E2RHG2	Uncharacterized protein	False	False	False	4	4	7.5026e+09	1.59734e+10	-1.05052	0.00416644	0.0249515	0.047007	0.165091	20	24		E2RHG2
1569	ANXA1	F1P6B7	Annexin	False	False	False	4	4	5.25488e+08	1.129e+09	-1.05222	0.000610234	0.00650222	0.0167484	0.0923757	14	14		F1P6B7
1570	NCL	F1Q0B0	Nucleolin	False	False	False	4	4	3.40265e+09	7.0985e+09	-1.05485	8.37162e-05	0.00237885	0.000331635	0.0141051	43	43		F1Q0B0
1571	PPIL2	E2RE23	Peptidylprolyl isomerase like 2	False	False	False	4	4	3.48002e+08	7.2178e+08	-1.05537	6.45951e-05	0.00196297	9.5029e-05	0.00866347	13	13		E2RE23
1572	PFKP	F1PKS1	ATP-dependent 6-phosphofructokinase	False	False	False	4	4	4.0702e+08	8.61915e+08	-1.06634	0.0150828	0.0572734	0.108465	0.265073	20	22	IFN;immune	F1PKS1;F1PKS3
1573	BCAP29	J9NUF1	B cell receptor associated protein 29	False	False	False	3	4	5.7518e+07	5.06832e+07	-1.07386	0.190648	0.291036	0.451921	0.573884	2	2		J9NUF1
1574	SAFB	E2QYH6	Scaffold attachment factor B	False	False	False	3	4	9.19533e+07	7.19428e+07	-1.08005	0.2401	0.344034	0.500244	0.615615	4	4		E2QYH6;F1PPN1;J9JHN8
1575	GOT2	A0A0B4J194	Aspartate aminotransferase	False	False	False	3	4	1.08668e+08	8.25442e+07	-1.08561	0.258825	0.362321	0.515808	0.627342	7	7		A0A0B4J194
1576	ENO1	F1PCH3	Uncharacterized protein	False	False	False	4	4	4.07752e+09	8.83635e+09	-1.08803	0.00130237	0.0113079	0.0214048	0.10644	28	31		F1PCH3
1577	DNAJC2	E2RS54	DnaJ heat shock protein family (Hsp40) member C2	False	False	False	4	4	1.5404e+08	3.23308e+08	-1.09609	0.000592436	0.00638547	0.0105878	0.0699885	11	11		E2RS54
1578	HSPA1	G1K267	Uncharacterized protein	False	False	False	4	4	2.51065e+08	5.28048e+08	-1.09827	0.000167628	0.00361827	0.0040972	0.0411224	12	17		G1K267;Q7YQC6;G1K268
1579	RPS6KA1	E2RQU4	Ribosomal protein S6 kinase	False	False	False	4	4	4.13252e+07	8.56478e+07	-1.10542	0.00226126	0.0166587	0.0340097	0.140934	5	5		E2RQU4;F1PIL4
1580	EEF2	F6XRY2	Eukaryotic translation elongation factor 2	False	False	False	4	4	3.56768e+08	7.66868e+08	-1.10815	0.00375411	0.0234686	0.0455502	0.162169	23	23		F6XRY2
1581	PCDH1	E2QX93	Protocadherin 1	False	False	False	3	4	6.50277e+07	5.7468e+07	-1.11303	0.189438	0.289448	0.451487	0.573884	3	3	TJ	E2QX93
1582	PRDX4	E2RNL3	Peroxiredoxin 4	False	False	False	3	4	1.02108e+08	8.228e+07	-1.11893	0.237402	0.341061	0.497532	0.613641	3	3		E2RNL3
1583	PHGDH	J9P9I6	D-3-phosphoglycerate dehydrogenase	False	False	False	4	4	3.4266e+08	7.43552e+08	-1.1208	0.00606728	0.0331927	0.064082	0.1867	20	20		J9P9I6;J9P120;L7N0I9;H9GWT9
1584	RPL10A	E2R9V0	Ribosomal protein	False	False	False	4	4	1.2166e+09	2.69452e+09	-1.13086	5.17073e-05	0.0017958	0.00165381	0.0287185	12	12		E2R9V0
1585	RPL12	E2RR58	60S ribosomal protein L12	False	False	False	4	4	1.15918e+09	2.5235e+09	-1.13104	5.7407e-05	0.00187472	0.000580145	0.0189299	9	9		E2RR58;A0A0A0MPE0
1586	ARPC3	J9P309	Actin-related protein 2/3 complex subunit 3	False	False	False	3	4	8.81073e+07	6.96862e+07	-1.13169	0.215898	0.31789	0.477952	0.599289	4	4	TJ;trafficking	J9P309;E2R985
1587	CDK5RAP3	E2QTB7	CDK5 regulatory subunit associated protein 3	False	False	False	2	3	3.13405e+07	3.53787e+07	-1.13183	0.271667	0.375732	0.504813	0.619827	3	3		E2QTB7;F6V322
1588	ISG20	F6X5D6	Interferon stimulated exonuclease gene 20	False	False	False	3	4	6.96437e+07	6.08132e+07	-1.13461	0.189039	0.289446	0.45161	0.573884	3	3	IFN;immune	F6X5D6
1589	RPL7A	F2Z4P2	Ribosomal protein L7a	False	False	False	4	4	1.8396e+09	4.01132e+09	-1.13489	6.58995e-05	0.00197518	0.00087282	0.0227349	22	22		F2Z4P2
1590	SIRT5	E2RDZ6	NAD-dependent protein deacylase sirtuin-5, mitochondrial	False	False	False	2	3	5.47905e+07	5.07653e+07	-1.13858	0.33712	0.440369	0.562349	0.663666	5	5		E2RDZ6
1591	DST	J9P0W8	Uncharacterized protein	False	False	False	3	4	1.16563e+08	9.1908e+07	-1.14819	0.238423	0.342303	0.499515	0.615393	4	4		J9P0W8;F1PUS9;F1PUQ7
1592	SRSF1	E2RJL3	Serine and arginine rich splicing factor 1	False	False	False	4	4	1.30027e+08	2.83908e+08	-1.14929	0.000115993	0.00300941	0.00321183	0.0367258	10	10		E2RJL3
1593	RPL13	E2R4F5	60S ribosomal protein L13	False	False	False	4	4	1.58132e+09	3.5083e+09	-1.15018	5.33965e-05	0.00179741	0.000429982	0.0165053	22	22		E2R4F5
1594	ARPC2	F1PAG6	Arp2/3 complex 34 kDa subunit	False	False	False	3	4	5.29753e+07	4.98822e+07	-1.1516	0.15457	0.255437	0.414136	0.538402	3	3	TJ;trafficking	F1PAG6
1595	GNL3	F6UTB0	G protein nucleolar 3	False	False	False	3	4	4.67243e+07	4.61192e+07	-1.15215	0.139936	0.246213	0.397581	0.526578	5	5		F6UTB0
1596	TCERG1	J9P4N8	Transcription elongation regulator 1	False	False	False	3	4	3.02747e+07	3.35125e+07	-1.15366	0.094581	0.204086	0.337556	0.51983	3	3		J9P4N8;J9JHA1;F1PY06
1597	IMPDH2	F6UXI8	Inosine-5-monophosphate dehydrogenase	False	False	False	4	4	3.61472e+08	8.56148e+08	-1.15585	0.00108726	0.00983027	0.0371292	0.147976	20	20		F6UXI8
1598	ERLIN1	E2RNE6	ER lipid raft associated 1	False	False	False	3	4	3.8492e+07	4.04568e+07	-1.15671	0.118517	0.244176	0.370359	0.51983	3	3		E2RNE6;E2QY23
1599	RIOX1	F6UWL4	Ribosomal oxygenase 1	False	False	False	3	4	1.00223e+08	8.32492e+07	-1.15733	0.22014	0.321754	0.482128	0.603143	5	13		F6UWL4
1600	PDHX	E2RM20	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	False	False	False	3	4	5.3175e+07	5.02982e+07	-1.15975	0.152009	0.252732	0.411652	0.536128	4	4		E2RM20
1601	RPL3	F1PLN2	Uncharacterized protein	False	False	False	4	4	1.88022e+09	4.2051e+09	-1.16005	2.79256e-05	0.00124696	9.24657e-05	0.00866347	25	25		F1PLN2;J9P6X5
1602	NDUFB11	F1PG47	NADH:ubiquinone oxidoreductase subunit B11	False	False	False	3	4	4.54027e+07	4.59302e+07	-1.16243	0.133985	0.246092	0.390161	0.51983	2	2		F1PG47
