tf	target	axis	resource	confidence	effect	reference	note
CIITA	SIRT1	MHC	CollecTRI		Repression	CollecTRI2:21890893;CollecTRI2:26619800;CollecTRI2:22064865;CollecTRI2:26243517;CollecTRI:22064865;TRRUST:22064865	CollecTRI via OmniPath; not a lung ChIP peak
CIITA	SLC26A3	MHC	CollecTRI		Activation	CollecTRI2:9013947;CollecTRI:9300700;CollecTRI2:9300692;CollecTRI2:8676072;TRRUST:9300700;CollecTRI2:7749985;CollecTRI2:9315472;CollecTRI2:9600954;CollecTRI2:9300700	CollecTRI via OmniPath; not a lung ChIP peak
CIITA	STAT1	MHC	CollecTRI		Activation	TRRUST:12052885;CollecTRI2:12052885;CollecTRI:12052885	CollecTRI via OmniPath; not a lung ChIP peak
CIITA	COL1A1	MHC	TRRUST_v2		Repression	16439692	curated literature TF-target; not a ChIP peak
CIITA	COL1A2	MHC	TRRUST_v2		Repression	16439692	curated literature TF-target; not a ChIP peak
CIITA	CREBBP	MHC	TRRUST_v2		Unknown	9858618	curated literature TF-target; not a ChIP peak
CIITA	FASLG	MHC	TRRUST_v2		Unknown	14563113	curated literature TF-target; not a ChIP peak
CIITA	HLA-A	MHC	TRRUST_v2		Activation	10329350	curated literature TF-target; not a ChIP peak
CIITA	HLA-B	MHC	TRRUST_v2		Activation	11053628	curated literature TF-target; not a ChIP peak
CIITA	HLA-C	MHC	TRRUST_v2		Activation	11053628	curated literature TF-target; not a ChIP peak
CIITA	HLA-DMA	MHC	TRRUST_v2		Activation	9300700	curated literature TF-target; not a ChIP peak
CIITA	HLA-DMB	MHC	TRRUST_v2		Activation	9300700;9600954	curated literature TF-target; not a ChIP peak
CIITA	HLA-DOA	MHC	TRRUST_v2		Activation	11823510	curated literature TF-target; not a ChIP peak
CIITA	HLA-DOB	MHC	TRRUST_v2		Activation	11823510	curated literature TF-target; not a ChIP peak
CIITA	HLA-DPB1	MHC	TRRUST_v2		Unknown	11889043	curated literature TF-target; not a ChIP peak
CIITA	HLA-DQB1	MHC	TRRUST_v2		Unknown	11332992	curated literature TF-target; not a ChIP peak
CIITA	HLA-DRA	MHC	TRRUST_v2		Activation	9600954	curated literature TF-target; not a ChIP peak
CIITA	HLA-DRB1	MHC	TRRUST_v2		Unknown	10886240	curated literature TF-target; not a ChIP peak
CIITA	HLA-DRB3	MHC	TRRUST_v2		Unknown	10886240	curated literature TF-target; not a ChIP peak
CIITA	HLA-DRB4	MHC	TRRUST_v2		Unknown	10886240	curated literature TF-target; not a ChIP peak
CIITA	HLA-DRB5	MHC	TRRUST_v2		Unknown	10886240	curated literature TF-target; not a ChIP peak
CIITA	HLA-F	MHC	TRRUST_v2		Unknown	11137213	curated literature TF-target; not a ChIP peak
CIITA	HLA-G	MHC	TRRUST_v2		Unknown	11137218	curated literature TF-target; not a ChIP peak
CIITA	IL4	MHC	TRRUST_v2		Activation	10946277	curated literature TF-target; not a ChIP peak
CIITA	IRF1	MHC	TRRUST_v2		Unknown	12052885;15950283	curated literature TF-target; not a ChIP peak
CIITA	IRF2	MHC	TRRUST_v2		Unknown	15950283	curated literature TF-target; not a ChIP peak
CIITA	MMP9	MHC	TRRUST_v2		Repression	15247301	curated literature TF-target; not a ChIP peak
CIITA	PLXNA1	MHC	TRRUST_v2		Unknown	15814328	curated literature TF-target; not a ChIP peak
CIITA	PSMC5	MHC	TRRUST_v2		Activation	22771340	curated literature TF-target; not a ChIP peak
CIITA	RAB4B	MHC	TRRUST_v2		Unknown	17175541	curated literature TF-target; not a ChIP peak
CIITA	S100A4	MHC	TRRUST_v2		Repression	17143014	curated literature TF-target; not a ChIP peak
CIITA	SIRT1	MHC	TRRUST_v2		Repression	22064865	curated literature TF-target; not a ChIP peak
CIITA	SLC26A3	MHC	TRRUST_v2		Unknown	9300700	curated literature TF-target; not a ChIP peak
CIITA	STAT1	MHC	TRRUST_v2		Unknown	12052885	curated literature TF-target; not a ChIP peak
RFX5	CIITA	MHC	CollecTRI		Activation	CollecTRI:10913187;CollecTRI:12697811;CollecTRI:9177217;CollecTRI2:12663676;CollecTRI:15247294;CollecTRI:12618906	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	COL1A2	MHC	CollecTRI		Repression	CollecTRI:23079621;HTRIdb:16464847;CollecTRI:16464847;CollecTRI:12968017;CollecTRI2:12968017;TRRUST:23079621;CollecTRI2:15247294;CollecTRI:15247294;TRRUST:16464847;CollecTRI2:23079621;CollecTRI2:16464847;CollecTRI2:24709079	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	CR2	MHC	CollecTRI		Activation	CollecTRI:12444129;HTRIdb:12444129;CollecTRI2:12444129;DoRothEA:12444129	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HDAC2	MHC	CollecTRI		Activation	TRRUST:16464847;DoRothEA:16464847;CollecTRI2:16464847;CollecTRI:16464847	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DMA	MHC	CollecTRI		Activation	CollecTRI2:7495736;TRRUST:11258423;TRRUST:7495736;CollecTRI2:11258423;CollecTRI:11258423;CollecTRI:7495736	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DMB	MHC	CollecTRI		Activation	CollecTRI2:7495736;TRRUST:11258423;TRRUST:7495736;CollecTRI2:11258423;CollecTRI:11258423;CollecTRI:7495736	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DOA	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DOB	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DPA1	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DPB1	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DQA1	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DQA2	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DQB1	MHC	CollecTRI		Activation	CollecTRI:18723135;TRRUST:11258423;CollecTRI2:11258423;TRRUST:18723135;CollecTRI:11258423;CollecTRI2:18723135	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DQB2	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DRA	MHC	CollecTRI		Activation	SIGNOR:10586057;TRRUST:11258423;CollecTRI2:7744245;CollecTRI2:11258423;CollecTRI2:10586057;CollecTRI:11258423;CollecTRI:7744245;CollecTRI:10586057	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB1	MHC	CollecTRI		Activation	CollecTRI:18723135;TRRUST:11258423;CollecTRI2:11258423;TRRUST:18723135;CollecTRI:11258423;CollecTRI2:18723135	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB3	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB4	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB5	MHC	CollecTRI		Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-E	MHC	CollecTRI		Activation	CollecTRI:12697811;CollecTRI:9401005;CollecTRI2:9401005;CollecTRI:9806546;CollecTRI2:11258423;DoRothEA:14678199;CollecTRI:10779326;CollecTRI:11258423;HTRIdb:14678199;CollecTRI2:14678199;CollecTRI:8717517;CollecTRI2:9806546;CollecTRI:12618906;CollecTRI:17611194;CollecTRI:14678199;CollecTRI2:10779326	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-F	MHC	CollecTRI		Activation	HTRIdb:14678199;DoRothEA:14678199;CollecTRI2:14678199;CollecTRI:14678199	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	HLA-G	MHC	CollecTRI		Activation	CollecTRI2:14678199;CollecTRI:14678199	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	IFNG	MHC	CollecTRI		Activation	DoRothEA:12968017;CollecTRI:12968017;CollecTRI2:12968017;TRRUST:12968017;CollecTRI:15247294	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	SIN3B	MHC	CollecTRI		Activation	CollecTRI:24709079	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	SIRT1	MHC	CollecTRI		Activation	CollecTRI:23079621	CollecTRI via OmniPath; not a lung ChIP peak
RFX5	BTN2A1	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	BTN2A2	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	BTN3A1	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	BTN3A2	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	CD74	MHC	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	COL1A2	MHC	DoRothEA	A	Repression	CollecTRI:23079621;HTRIdb:16464847;CollecTRI:16464847;CollecTRI:12968017;CollecTRI2:12968017;TRRUST:23079621;CollecTRI2:15247294;CollecTRI:15247294;TRRUST:16464847;CollecTRI2:23079621;CollecTRI2:16464847;CollecTRI2:24709079	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DMA	MHC	DoRothEA	A	Activation	CollecTRI2:7495736;TRRUST:11258423;TRRUST:7495736;CollecTRI2:11258423;CollecTRI:11258423;CollecTRI:7495736	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DMB	MHC	DoRothEA	A	Activation	CollecTRI2:7495736;TRRUST:11258423;TRRUST:7495736;CollecTRI2:11258423;CollecTRI:11258423;CollecTRI:7495736	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DOA	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DOB	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DPA1	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DPB1	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DQA1	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DQA2	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DQB1	MHC	DoRothEA	A	Activation	CollecTRI:18723135;TRRUST:11258423;CollecTRI2:11258423;TRRUST:18723135;CollecTRI:11258423;CollecTRI2:18723135	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DRA	MHC	DoRothEA	A	Activation	SIGNOR:10586057;TRRUST:11258423;CollecTRI2:7744245;CollecTRI2:11258423;CollecTRI2:10586057;CollecTRI:11258423;CollecTRI:7744245;CollecTRI:10586057	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB1	MHC	DoRothEA	A	Activation	CollecTRI:18723135;TRRUST:11258423;CollecTRI2:11258423;TRRUST:18723135;CollecTRI:11258423;CollecTRI2:18723135	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB3	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB4	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	HLA-DRB5	MHC	DoRothEA	A	Activation	CollecTRI:11258423;CollecTRI2:11258423;DoRothEA:11258423;TRRUST:11258423	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	MR1	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	PSMB8	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	TSPAN3	MHC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
RFX5	COL1A2	MHC	TRRUST_v2		Repression	16464847;23079621	curated literature TF-target; not a ChIP peak
RFX5	HDAC2	MHC	TRRUST_v2		Unknown	16464847	curated literature TF-target; not a ChIP peak
RFX5	HLA-DMA	MHC	TRRUST_v2		Unknown	11258423;7495736	curated literature TF-target; not a ChIP peak
RFX5	HLA-DMB	MHC	TRRUST_v2		Unknown	11258423;7495736	curated literature TF-target; not a ChIP peak
RFX5	HLA-DOA	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DOB	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DPA1	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DPB1	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DQA1	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DQA2	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DQB1	MHC	TRRUST_v2		Unknown	11258423;18723135	curated literature TF-target; not a ChIP peak
RFX5	HLA-DQB2	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DRA	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DRB1	MHC	TRRUST_v2		Unknown	11258423;18723135	curated literature TF-target; not a ChIP peak
RFX5	HLA-DRB3	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DRB4	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	HLA-DRB5	MHC	TRRUST_v2		Unknown	11258423	curated literature TF-target; not a ChIP peak
RFX5	IFNG	MHC	TRRUST_v2		Unknown	12968017	curated literature TF-target; not a ChIP peak
ELF3	ANGPT1	TJ	CollecTRI		Activation	CollecTRI:14715662;CollecTRI2:14715662	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	AR	TJ	CollecTRI		Activation	CollecTRI:23435425;CollecTRI2:23435425	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	CCL20	TJ	CollecTRI		Activation	CollecTRI2:12414801;CollecTRI:12414801	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	CCND3	TJ	CollecTRI		Activation	CollecTRI:11509675	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	CLDN7	TJ	CollecTRI		Activation	CollecTRI:17060315;CollecTRI2:17060315;DoRothEA:17060315;CollecTRI2:20566751;TRRUST:17060315	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	COL2A1	TJ	CollecTRI		Activation	CollecTRI:18044710;CollecTRI2:27310669;CollecTRI2:18044710	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	EGR1	TJ	CollecTRI		Activation	CollecTRI2:19074849;CollecTRI:19074849	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	EHF	TJ	CollecTRI		Activation	CollecTRI2:18475289;CollecTRI:18475289	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	ERBB2	TJ	CollecTRI		Activation	CollecTRI2:23464919;CollecTRI2:12713734;CollecTRI2:23835029;CollecTRI2:29187433;CollecTRI:12713734;CollecTRI2:11175365;CollecTRI2:12242338;CollecTRI2:15025473;CollecTRI2:12708845;CollecTRI2:25753424;CollecTRI:11175365;CollecTRI2:9129154;CollecTRI2:35963541;CollecTRI:12032832;CollecTRI2:31183315;Coll	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	FOLH1	TJ	CollecTRI		Activation	CollecTRI:10506207;CollecTRI2:10506207	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	GADD45GIP1	TJ	CollecTRI		Activation	CollecTRI:19801644	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	HP	TJ	CollecTRI		Activation	CollecTRI:17905856	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	IL1B	TJ	CollecTRI		Activation	CollecTRI:18044710	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	KLK3	TJ	CollecTRI		Activation	CollecTRI:10506207	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	KRT4	TJ	CollecTRI		Repression	DoRothEA:10773884;TRRUST:10773884;CollecTRI:10773884;CollecTRI2:10773884	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	KRT8	TJ	CollecTRI		Activation	CollecTRI:9234700;CollecTRI2:10891534	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	LYZ	TJ	CollecTRI		Activation	CollecTRI2:17905856;CollecTRI:17905856	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	MED23	TJ	CollecTRI		Activation	CollecTRI:12708845	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	MMP13	TJ	CollecTRI		Activation	CollecTRI:22158614;CollecTRI2:34250664;CollecTRI2:27310669;CollecTRI2:22158614;CollecTRI2:23417678;CollecTRI2:29691435	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	MMP9	TJ	CollecTRI		Repression	CollecTRI2:18302674;TRRUST:18302674;CollecTRI:18302674;DoRothEA:18302674	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	NOS2	TJ	CollecTRI		Activation	CollecTRI2:32185234;CollecTRI2:35607962;CollecTRI2:11036073;CollecTRI:11036073;CollecTRI2:20689519;CollecTRI2:29691435	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	NOTCH3	TJ	CollecTRI		Activation	CollecTRI:26977885;CollecTRI2:26977885	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	POU5F1	TJ	CollecTRI		Repression	CollecTRI:24971534;CollecTRI2:24971534;DoRothEA:24971534	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	PRR9	TJ	CollecTRI		Activation	CollecTRI:22307044;CollecTRI2:22307044;CollecTRI2:22327739;CollecTRI:22327739	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	PTGS2	TJ	CollecTRI		Activation	CollecTRI2:15794755;CollecTRI2:35607962;CollecTRI:15794755;TRRUST:15794755;CollecTRI2:29691435;DoRothEA:15794755;CollecTRI2:27313839	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	SPMAP2	TJ	CollecTRI		Activation	CollecTRI:11509675	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	SPRR1A	TJ	CollecTRI		Activation	DoRothEA:9733767;CollecTRI2:9733767;TRRUST:9733767;CollecTRI:9733767	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	SPRR1B	TJ	CollecTRI		Activation	CollecTRI2:12682075;CollecTRI2:27667567;CollecTRI:12682075;TRRUST:12682075;DoRothEA:12682075	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	SPRR2A	TJ	CollecTRI		Activation	DoRothEA:10773884;CollecTRI2:9234700;CollecTRI2:10506207;TRRUST:10773884;CollecTRI:9234700;CollecTRI2:10891534;CollecTRI2:10773884;CollecTRI2:12624109;CollecTRI:10773884	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	SPRR3	TJ	CollecTRI		Activation	DoRothEA:9889002;CollecTRI:9889002;CollecTRI2:9889002;TRRUST:9889002	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	TGFB1	TJ	CollecTRI		Activation	CollecTRI2:10644990;CollecTRI:10644990	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	TGFBR2	TJ	CollecTRI		Activation	CollecTRI2:9417054;CollecTRI:11893733;CollecTRI:9417054;CollecTRI2:11893733;CollecTRI2:17408644;CollecTRI2:11313868;CollecTRI2:14582709;CollecTRI2:10644990;CollecTRI:14582709;CollecTRI2:14976186;CollecTRI2:20079749;CollecTRI2:11687969;CollecTRI:11313868;CollecTRI:10644990;CollecTRI:14976186	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	TIMP3	TJ	CollecTRI		Activation	TRRUST:12407165;CollecTRI:12407165;CollecTRI2:12407165;DoRothEA:12407165	CollecTRI via OmniPath; not a lung ChIP peak
ELF3	ITGB6	TJ	DoRothEA	B	Activation	CollecTRI2:36840413	DoRothEA via OmniPath; not a lung ChIP peak
ELF3	SPRR2A	TJ	DoRothEA	A	Activation	DoRothEA:10773884;CollecTRI2:9234700;CollecTRI2:10506207;TRRUST:10773884;CollecTRI:9234700;CollecTRI2:10891534;CollecTRI2:10773884;CollecTRI2:12624109;CollecTRI:10773884	DoRothEA via OmniPath; not a lung ChIP peak
ELF3	CLDN7	TJ	TRRUST_v2		Unknown	17060315	curated literature TF-target; not a ChIP peak
ELF3	KRT4	TJ	TRRUST_v2		Repression	10773884	curated literature TF-target; not a ChIP peak
ELF3	MMP9	TJ	TRRUST_v2		Repression	18302674	curated literature TF-target; not a ChIP peak
ELF3	PTGS2	TJ	TRRUST_v2		Unknown	15794755	curated literature TF-target; not a ChIP peak
ELF3	SPRR1A	TJ	TRRUST_v2		Unknown	9733767	curated literature TF-target; not a ChIP peak
ELF3	SPRR1B	TJ	TRRUST_v2		Activation	12682075	curated literature TF-target; not a ChIP peak
ELF3	SPRR2A	TJ	TRRUST_v2		Activation	10773884	curated literature TF-target; not a ChIP peak
ELF3	SPRR3	TJ	TRRUST_v2		Unknown	9889002	curated literature TF-target; not a ChIP peak
ELF3	TIMP3	TJ	TRRUST_v2		Activation	12407165	curated literature TF-target; not a ChIP peak
GRHL1	CYP11A1	TJ	CollecTRI		Repression	CollecTRI2:18004979;CollecTRI2:16730372;TRRUST:18004979;DoRothEA:18004979;CollecTRI:18004979;CollecTRI:16730372	CollecTRI via OmniPath; not a lung ChIP peak
GRHL1	IGF2	TJ	CollecTRI		Repression	CollecTRI:20134481;CollecTRI2:20134481	CollecTRI via OmniPath; not a lung ChIP peak
GRHL1	CYP11A1	TJ	TRRUST_v2		Unknown	18004979	curated literature TF-target; not a ChIP peak
GRHL2	CDC42SE1	TJ	CollecTRI		Activation	CollecTRI:22223680	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	CDH1	TJ	CollecTRI		Activation	CollecTRI2:31063022;CollecTRI2:29735981;CollecTRI2:37600329;CollecTRI2:21377456;CollecTRI2:36768838;CollecTRI:20978075;CollecTRI2:35356893;CollecTRI2:36691073;CollecTRI:21377456;CollecTRI2:26887977;CollecTRI2:20978075;CollecTRI2:24756066;CollecTRI2:25788534;CollecTRI2:35898391;CollecTRI2:23284647	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	CLDN3	TJ	CollecTRI		Activation	CollecTRI:22696678;CollecTRI2:24665375;CollecTRI2:22696678	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	CLDN4	TJ	CollecTRI		Activation	CollecTRI2:24665375;CollecTRI2:36768838;CollecTRI:20978075;CollecTRI2:22696678;CollecTRI2:20978075;CollecTRI:22696678	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	ERBB3	TJ	CollecTRI		Activation	CollecTRI:23814079;CollecTRI2:36691073;CollecTRI2:23814079	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	NKX2-1	TJ	CollecTRI		Activation	CollecTRI:22955271;CollecTRI2:22955271	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	RAB25	TJ	CollecTRI		Activation	CollecTRI:22696678;CollecTRI2:24665375;CollecTRI2:22696678;CollecTRI2:25788534	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	TERT	TJ	CollecTRI		Activation	CollecTRI:20938050;CollecTRI2:20938050	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	ZEB1	TJ	CollecTRI		Repression	CollecTRI2:31063022;CollecTRI2:33321257;CollecTRI2:23943797;CollecTRI2:36768838;CollecTRI2:35356893;CollecTRI2:36691073;CollecTRI2:28581528;CollecTRI2:32280236;CollecTRI2:33116648;CollecTRI2:26887977;CollecTRI2:32005677;CollecTRI2:24756066;CollecTRI2:23814079;CollecTRI:23814079;CollecTRI2:25767604;C	CollecTRI via OmniPath; not a lung ChIP peak
GRHL2	LAD1	TJ	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
GRHL2	LIPH	TJ	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
GRHL2	NHSL3	TJ	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
