ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
LRPAP1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07115293467665589	0.07103310107317912	0.14907119849998599	[-0.217496330327396, 0.3481459928517312]	0.6331425330105354	0.8217202839826472	1	0.0	0.0	0.07115293467665589	0.07103310107317912
NECTIN3	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10857914668362487	0.10815445386987078	0.22941573387056174	[-0.32843738923732957, 0.5066659471893294]	0.636009485783303	0.0	0	0.0	0.0	0.10857914668362487	0.10815445386987078
ULBP2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07010160937996197	0.0699870027139987	0.14907119849998599	[-0.21849769370492392, 0.3472217561587257]	0.6381722065567899	0.10084781931457196	1	0.0	0.0	0.07010160937996197	0.0699870027139987
PODXL	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06925066710575838	-0.06914017828054297	0.14907119849998599	[-0.3464731849972358, 0.21930786010903935]	0.6422554663981976	0.5829494852503274	1	0.0	0.0	-0.06925066710575838	-0.06914017828054297
RELN	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06823244713062014	-0.06812675477308054	0.14907119849998599	[-0.3455768799886342, 0.2202768911168433]	0.6471556506379309	0.37437326090698375	1	0.0	0.0	-0.06823244713062014	-0.06812675477308054
NPNT	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06787079070588722	-0.06776676803410378	0.14907119849998599	[-0.3452583740035122, 0.22062097185549323]	0.6488998245896614	0.06650741917458508	1	0.0	0.0	-0.06787079070588722	-0.06776676803410378
MCAM	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10946409494156313	0.10902896661768172	0.24187354852059464	[-0.34926646403287115, 0.5252308975566354]	0.6508602421328624	2.5783085834172086	1	0.07188652454835465	61.214883027126575	0.13253808940924164	0.1317674340547015
TIMP2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06601373663765965	0.0659180116456115	0.14907119849998599	[-0.2223869108480717, 0.34362163945883883]	0.6578860925311547	0.01719998240463405	1	0.0	0.0	0.06601373663765965	0.0659180116456115
HSPG2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11920898990241252	0.11864749701480518	0.2910859789987289	[-0.42298305552827514, 0.5978133450436232]	0.6821493719135261	3.7271267016547673	1	0.12421123641140135	73.16968055966488	0.0860488350226934	0.0858370821064437
PCDHA12	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.05798234441951238	-0.05791745372384558	0.14907119849998599	[-0.3365191119908292, 0.23000732853414063]	0.6973076664856508	0.0252890083528972	1	0.0	0.0	-0.05798234441951238	-0.05791745372384558
ICAM1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.05780051814508654	-0.057736235466795405	0.14907119849998599	[-0.33635786678885177, 0.2301795283821481]	0.698210180874892	0.8336546080045091	1	0.0	0.0	-0.05780051814508654	-0.057736235466795405
TGFB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05706893417271713	0.057007059540257955	0.14907119849998599	[-0.23087223435010337, 0.33570889217036015]	0.7018457800869448	0.02869322889932175	1	0.0	0.0	0.05706893417271713	0.057007059540257955
FGB	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11620785596511443	0.11568756564877859	0.30365148771625733	[-0.4454015528346746, 0.6115319323190046]	0.7019411604108503	4.054757700952339	1	0.13913370095430694	75.3376138908342	0.08059616239930328	0.08042210403115886
NECTIN1	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08774567663851511	-0.08752117447769624	0.22941573387056174	[-0.4910177326354574, 0.3468945662379036]	0.7021094122173657	0.0	0	0.0	0.0	-0.08774567663851511	-0.08752117447769624
HLA-DMB	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1013953511497752	0.10104929176622944	0.2667310793798024	[-0.39810715136268626, 0.5540374096707118]	0.7038409420638305	3.1318029713557776	1	0.0970962891811842	68.06951110442641	0.07311738564957995	0.07298736479910488
PRNP	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0833613462899246	0.08316878568806224	0.2205791292971788	[-0.3354650964756861, 0.4743716908745522]	0.7054897492116348	2.14776815870215	1	0.05227688981942992	53.44003979441252	0.06497655154316163	0.06488526307361536
SECTM1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08330805398388885	0.08311586177288517	0.22335105341780165	[-0.340324960245746, 0.47853013641594755]	0.7091547384368841	2.2015274573933787	1	0.0547254408731802	54.5769916863083	0.0642985861253865	0.06421012236028248
PODXL2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.05738208696117338	-0.057319189060953346	0.15755708663908208	[-0.35065814730743894, 0.24626222690267696]	0.7157096337382729	1.111823587678797	1	0.005093179600754922	10.05767361999002	-0.05489257743165803	-0.0548375097881969
VSIG10	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.05419487145960192	-0.0541418754219721	0.14907119849998599	[-0.3331562817942163, 0.2335912921115156]	0.7161938829084487	0.4269520722012876	1	0.0	0.0	-0.05419487145960192	-0.0541418754219721
HLA-DRB5	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.051024514402297286	0.05098027967517596	0.14907119849998599	[-0.23658643084100453, 0.3303348418998246]	0.7321380420846402	0.2300724729247693	1	0.0	0.0	0.051024514402297286	0.05098027967517596
CEACAM5	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10284220052683271	0.10248115708079107	0.30816441669285305	[-0.46302899159477773, 0.608694260742445]	0.7385870079522632	4.175826846960795	1	0.1446479839202791	76.05264689727714	0.06635975962174988	0.06626252322431295
TIMP1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.047342971825287565	0.047307632674539093	0.14907119849998599	[-0.24005886573323082, 0.3270510546120677]	0.7507987601319901	0.5869664970700168	1	0.0	0.0	0.047342971825287565	0.047307632674539093
FN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04696952690935963	0.04693501696725167	0.14907119849998599	[-0.24041075810574072, 0.32671751353602957]	0.7527000287824592	0.001028143301716638	1	0.0	0.0	0.04696952690935963	0.04693501696725167
FGL1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06028032009555335	0.06020741218995032	0.19466932724316854	[-0.31065622095664586, 0.41516199902021733]	0.7568233673209896	1.6784782706379122	1	0.03090235038330572	40.422225447104175	0.04798679606233232	0.04794999637140445
TSPAN3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.10118625812406229	-0.10084232941107606	0.33520714007431207	[-0.6400109269853068, 0.5048692669937591]	0.762757354875233	4.93891983846217	1	0.1794042436546535	79.75265781370993	-0.142792593630211	-0.14182994357415238
FAM200A	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04293125865035869	0.042904902647153235	0.14907119849998599	[-0.2442119142420923, 0.32310556165385784]	0.773353139466392	0.1214439970493167	1	0.0	0.0	0.04293125865035869	0.042904902647153235
LGALS3BP	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.042578031075012505	0.042552319975166474	0.14907119849998599	[-0.24454404685155703, 0.32278917395363893]	0.7751675630724227	0.25816681402060315	1	0.0	0.0	0.042578031075012505	0.042552319975166474
SEMA6D	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04231788202314719	-0.0422926391063776	0.14907119849998599	[-0.32255611100731957, 0.24478862295929646]	0.7765046563833722	0.003616868698532068	1	0.0	0.0	-0.04231788202314719	-0.0422926391063776
ALCAM	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06805944677203127	0.06795455532540516	0.26392188809925676	[-0.42126376448639813, 0.5265404015226142]	0.7965016545900794	3.066508943332197	1	0.09412237090075797	67.38962714671368	0.0403572962748974	0.04033540041060144
HLA-DQB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03624403086613733	-0.03622816878815945	0.14907119849998599	[-0.3171035828614185, 0.2504899730937815]	0.807902870991678	0.16438029717205424	1	0.0	0.0	-0.03624403086613733	-0.03622816878815945
TIMP3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03585980026066347	-0.03584443715510333	0.14907119849998599	[-0.31675794634673854, 0.2508500603881893]	0.8099001446828545	0.05705249785650363	1	0.0	0.0	-0.03585980026066347	-0.03584443715510333
ADAM28	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.035265673197439104	-0.035251060873583366	0.14907119849998599	[-0.3162233308280642, 0.251406718530652]	0.812990917805852	0.43528163028571965	1	0.0	0.0	-0.035265673197439104	-0.035251060873583366
HLA-DRB1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.05213996418590362	-0.052092766693140585	0.2250100124155679	[-0.45672055628870506, 0.3703939907242154]	0.8167532728699046	2.2340291902415896	1	0.056205782956347705	55.23782749267214	-0.07152110442734323	-0.0713994035530416
PTDSS1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03388224131043385	-0.033869281586313596	0.14907119849998599	[-0.3149776941108668, 0.25270225871681457]	0.8201990381544265	0.07276356008553661	1	0.0	0.0	-0.03388224131043385	-0.033869281586313596
TNFSF15	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08928776107402124	-0.08905123889625573	0.39451283597080344	[-0.6975603965931999, 0.594086096782828]	0.8209493584372293	6.837880667738238	1	0.26589537454273354	85.37558567352464	-0.14169517957498848	-0.14075443784033717
COL18A1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03229494694713759	-0.03228372414441239	0.14907119849998599	[-0.313547162715387, 0.25418759391714396]	0.8284880608323226	0.32556133565866074	1	0.0	0.0	-0.03229494694713759	-0.03228372414441239
LAMB2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03578392597877375	0.035768660152344214	0.19347861420148005	[-0.33053981255546505, 0.39271155950445846]	0.8532680249350573	1.6583586515069615	1	0.029985970969446628	39.69941308586696	0.023782810087597243	0.023778327074560537
MELTF	tnk_ifn	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04237429935547454	0.042348955392433656	0.22941573387056174	[-0.3861611796295993, 0.4558254486199251]	0.8534601977776706	0.0	0	0.0	0.0	0.04237429935547454	0.042348955392433656
L1CAM	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.027304652175322516	-0.027297868591488878	0.14907119849998599	[-0.3090404587241418, 0.2588495068921296]	0.8546684183119397	0.5294513819215987	1	0.0	0.0	-0.027304652175322516	-0.027297868591488878
EDIL3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.02619997100544378	0.02619397776160535	0.14907119849998599	[-0.25987987598609896, 0.3080409404195874]	0.8604866215853622	0.8064437102557851	1	0.0	0.0	0.02619997100544378	0.02619397776160535
CD47	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.02508079161337048	-0.025075533944843294	0.14907119849998599	[-0.30702761016252567, 0.2609231648656231]	0.8663889161721705	0.0028912707139781427	1	0.0	0.0	-0.02508079161337048	-0.025075533944843294
PLAT	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.02300893274405232	-0.023004873209791197	0.14907119849998599	[-0.30514986526454124, 0.26285292374156033]	0.8773348688056245	0.060167178675487036	1	0.0	0.0	-0.02300893274405232	-0.023004873209791197
THY1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.02257593191301595	-0.022572097249379263	0.14907119849998599	[-0.30475713206217475, 0.2632559619294118]	0.8796255180273618	0.49462051008976615	1	0.0	0.0	-0.02257593191301595	-0.022572097249379263
ADGRE5	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03349083577226599	0.033478319877622335	0.22388764676536232	[-0.3844993637727378, 0.4400643637906203]	0.881089921302767	2.2120133757100175	1	0.0552030383673591	54.7923167653081	0.01436097314557823	0.014359985969711017
NAMPT	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.02078367938310355	-0.020780687318164497	0.14907119849998599	[-0.30313045165441393, 0.2649232162939321]	0.8891173525755871	0.28565983819104795	1	0.0	0.0	-0.02078367938310355	-0.020780687318164497
ICAM4	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.02546068644565091	0.025455186271081495	0.2026101221126337	[-0.3554386088706307, 0.3990987940605505]	0.8999983370991146	1.815914205225206	1	0.037162084246087315	44.93131905006591	0.011247379193964353	0.011246904940205749
C3	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.02823265851537918	0.028225159648810852	0.2518395939094677	[-0.434453172241268, 0.4791175418030424]	0.9107395836393534	2.7936439878299764	1	0.08169431118658799	64.20445825035954	0.003041448476676341	0.0030414390984970876
CD320	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.016391510088779062	0.016390042214133194	0.14907119849998599	[-0.2690023515529544, 0.29913657856124254]	0.912443007241605	0.13173192281289908	1	0.0	0.0	0.016391510088779062	0.016390042214133194
CD9	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.030043561628734193	0.030034525628712106	0.31574362951764245	[-0.5290420532999205, 0.5709297125529017]	0.9241942870823787	4.383196570645909	1	0.15409296121362945	77.1855999638036	-0.007890563384555745	-0.007890399630536562
NUCB2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.013560981657889373	-0.01356015042984849	0.14907119849998599	[-0.2965571562901323, 0.27162605179340965]	0.9275165634166833	0.0008468689450402323	1	0.0	0.0	-0.013560981657889373	-0.01356015042984849
CX3CL1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.016516812808367125	0.016515311015292914	0.19127836996723283	[-0.34379404989603546, 0.3725858341831065]	0.9311885019698631	1.621516812504428	1	0.028307951986537707	38.32934741789677	0.005059296972998675	0.005059253806699492
HLA-DQA2	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.012006352620951318	0.012005775738953115	0.14907119849998599	[-0.2730653702413856, 0.29513859802279996]	0.9358069396439466	0.3235576695162269	1	0.0	0.0	0.012006352620951318	0.012005775738953115
CXCL16	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.030622347090610267	-0.03061277886734424	0.4034697074639119	[-0.675843628125009, 0.6411819594565495]	0.9395006360384206	7.151576909733196	1	0.2801831588441233	86.01706990469454	-0.08462111670760011	-0.08441971048904662
CXCL14	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.014495372819918957	0.0144943576694594	0.1933190827440614	[-0.3490925784035931, 0.3742882981871229]	0.9402293571588947	1.6556727256615194	1	0.029863636290251388	39.60159006663272	0.0025335274452315203	0.002533522024542785
CEACAM6	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.015553184460308206	-0.01555193046851859	0.23138192106212732	[-0.4374409145262719, 0.411948228675045]	0.9464076240705231	2.3611434378642335	1	0.06199539949786489	57.64763868371556	-0.03634732722090486	-0.03633132918208756
TNFSF13	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.008050442442879745	-0.008050268532006868	0.14907119849998599	[-0.29152307207237255, 0.27672233976250454]	0.9569319696638906	0.5561990714980707	1	0.0	0.0	-0.008050442442879745	-0.008050268532006868
PDGFA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0133502993604289	0.013349506273490802	0.24943731373583372	[-0.44267014184505554, 0.46388281011574417]	0.9573162723554366	2.740932469115939	1	0.07929348290507819	63.51606574522647	-0.01133458348262422	-0.011334098112406606
MMP7	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.018238121533904018	-0.018236099626410485	0.34858837381410884	[-0.6053008607935595, 0.581678021633752]	0.9582737681529306	5.340339445065382	1	0.1976875253319253	81.27459854777534	-0.062327865552927283	-0.062247281112845
CD82	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.010460610465228446	-0.01046022893335345	0.20516831051494086	[-0.39067002823414254, 0.37279840564382727]	0.9593370687483911	1.8613955476977746	1	0.03923360288097152	46.2768673086799	-0.02528175014697316	-0.025276365104536073
TCTN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.011649969686677334	-0.011649442663694573	0.24643044020656354	[-0.4579021450011832, 0.4392924245534612]	0.9622941479090518	2.6756758020124813	1	0.07632126628599359	62.626264390930295	-0.03569756006686503	-0.03568240447048235
ADAM17	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0064328270612671375	0.006432738329897567	0.14907119849998599	[-0.27821541618792134, 0.2900422338382793]	0.9655797972824605	0.06327061051648172	1	0.0	0.0	0.0064328270612671375	0.006432738329897567
PSEN1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0061982285150898875	0.006198149141719394	0.14907119849998599	[-0.2784318417811352, 0.289827356159808]	0.9668343295612172	0.8500718771160345	1	0.0	0.0	0.0061982285150898875	0.006198149141719394
CRLF1	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.005719020508470739	-0.0057189581582457	0.14907119849998599	[-0.2893883406358859, 0.2788738405187343]	0.9693971799474286	0.09105150424491021	1	0.0	0.0	-0.005719020508470739	-0.0057189581582457
CLEC11A	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.005688482901536086	0.005688421544765229	0.14907119849998599	[-0.27890200295723316, 0.2893603601722627]	0.9695605089914816	0.1697605852147049	1	0.0	0.0	0.005688482901536086	0.005688421544765229
FGA	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0026725760759176544	0.0026725697128325222	0.28917997892053127	[-0.5110280371135802, 0.5149665090931234]	0.9926261256362536	3.678647144651549	1	0.12200315942238837	72.81609350725802	-0.03011201379133461	-0.030102915901771037
OCLN	tnk_ifn	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0006703688954570325	-0.0006703687950370288	0.3030696144894868	[-0.5332580382510338, 0.5322978722986157]	0.9982351363185347	4.039278421450725	1	0.13842867304178405	75.24310295894767	-0.03616943311576194	-0.036153668744654276
