symbol	chrom	start
CTSL3P	9	87772914
CTSLP8	9	87844744
LOC392364	9	87858042
LOC497256	9	87867672
SPATA31E1	9	87882876
SPATA31C1	9	87917961
CDK20	9	87966443
LOC102724156	9	88066435
SPATA31C2	9	88129304
SPIN1	9	88388443
NXNL2	9	88535177
MIR4289	9	88745835
C9ORF47	9	88990862
S1PR3	9	88991467
SHC3	9	89005770
CKS2	9	89311194
MIR3153	9	89312224
SECISBP2	9	89318499
SEMA4D	9	89360786
GADD45G	9	89605011
UNQ6494	9	89639782
LOC101927847	9	89969415
MIR4290HG	9	90020653
MIR4290	9	90023440
LINC01508	9	90300895
LINC01501	9	90462431
DIRAS2	9	90609831
SYK	9	90801599
LOC100129316	9	91063293
LINC00484	9	91119061
AUH	9	91213814
NFIL3	9	91409044
MIR3910-1	9	91636250
MIR3910-2	9	91636266
ROR2	9	91722600
SPTLC1	9	92031146
LOC100128076	9	92132833
LINC00475	9	92141466
PRSS47	9	92184331
IARS1	9	92210208
MIR3651	9	92292457
SNORA84	9	92292460
NOL8	9	92297357
CENPP	9	92325952
OGN	9	92383270
OMD	9	92414244
ASPN	9	92456206
ECM2	9	92493546
MIR4670	9	92527983
IPPK	9	92613182
LOC100128361	9	92618049
BICD2	9	92711362
LOC101929748	9	92805384
ANKRD19P	9	92809610
ZNF484	9	92844181
LOC642943	9	92882566
FGD3	9	92947522
LOC101927954	9	93008114
SUSD3	9	93058687
CARD19	9	93096216
NINJ1	9	93121495
WNK2	9	93184929
C9ORF129	9	93329488
FAM120AOS	9	93443331
FAM120A	9	93451684
PHF2	9	93576583
MIR4291	9	93819356
BARX1	9	93951626
BARX1-DT	9	93955833
PTPDC1	9	94030812
MIRLET7A1	9	94175956
MIRLET7F1	9	94176346
LINC02603	9	94176569
MIRLET7D	9	94178833
ZNF169	9	94259265
NUTM2F	9	94318198
LOC100132077	9	94332475
MFSD14B	9	94374568
PCAT7	9	94555044
FBP2	9	94558720
FBP1	9	94603138
AOPEP	9	94726668
MIR2278	9	94809961
LOC101928119	9	94927019
MIR6081	9	95065349
MIR23B	9	95085207
MIR27B	9	95085444
MIR3074	9	95086013
MIR24-1	9	95086020
FANCC	9	95099053
PTCH1	9	95442979
LOC100507346	9	95463608
LINC00476	9	95806087
ERCC6L2	9	95875690
LINC00092	9	96019731
LOC158435	9	96065838
LOC158434	9	96106660
HSD17B3	9	96235305
HSD17B3-AS1	9	96246462
SLC35D2	9	96313436
ZNF367	9	96385942
HABP4	9	96450168
CDC14B	9	96500112
PRXL2C	9	96639577
LOC441455	9	96725820
ZNF510	9	96754548
ZNF782	9	96816270
LOC100132781	9	96868899
PTMAP11	9	96909074
NUTM2G	9	96928842
MFSD14C	9	96942912
CTSV	9	97029676
GAS2L1P2	9	97075670
ANKRD18CP	9	97155892
SUGT1P4-STRA6LP	9	97238425
SUGT1P4-STRA6LP-CCDC180	9	97238425
CCDC180	9	97307658
MIR1302-8	9	97363553
LOC286359	9	97390836
TDRD7	9	97412095
TMOD1	9	97501179
TSTD2	9	97600079
NCBP1	9	97633422
XPA	9	97674908
PTCSC2	9	97699624
FOXE1	9	97853225
TRMO	9	97896855
HEMGN	9	97926790
ANP32B	9	97983340
NANS	9	98056731
TRIM14	9	98084352
CORO2A	9	98120974
TBC1D2	9	98199011
MIR6854	9	98229148
GABBR2	9	98288108
ANKS6	9	98732008
GALNT12	9	98807669
COL15A1	9	98943906
TGFBR1	9	99105112
ALG2	9	99216424
SEC61B	9	99222281
NAMA	9	99355339
LOC101928438	9	99585785
NR4A3	9	99821854
STX17-AS1	9	99886317
STX17	9	99906653
ERP44	9	99979187
INVS	9	100099184
TEX10	9	100302083
MSANTD3	9	100427142
MSANTD3-TMEFF1	9	100441905
TMEFF1	9	100473148
CAVIN4	9	100578078
PLPPR1	9	101028726
BAAT	9	101360416
MRPL50	9	101387632
ZNF189	9	101398853
ALDOB	9	101420559
TMEM246-AS1	9	101468438
PGAP4	9	101473169
RNF20	9	101533852
GRIN3A	9	101569351
PPP3R2	9	101591603
LINC00587	9	102519636
CYLC2	9	102995332
LINC01492	9	103140527
LOC101928523	9	103999708
SMC2-AS1	9	104080023
SMC2	9	104094259
LOC105376194	9	104270228
OR13F1	9	104504262
OR13C4	9	104526252
OR13C3	9	104535769
OR13C8	9	104569167
OR13C5	9	104598456
OR13C2	9	104604670
OR13C9	9	104617247
OR13D1	9	104694421
NIPSNAP3A	9	104747682
NIPSNAP3B	9	104764128
ABCA1	9	104781005
SLC44A1	9	105244604
FSD1L	9	105448033
RALGAPA1P1	9	105519823
FKTN	9	105558129
TAL2	9	105662456
TMEM38B	9	105694540
MIR8081	9	106600927
LINC01505	9	106616057
ZNF462	9	106863165
LOC340512	9	106974832
RAD23B	9	107283278
LINC01509	9	107420283
KLF4	9	107484851
ACTL7B	9	108854588
ACTL7A	9	108862265
ELP1	9	108867516
ABITRAM	9	108934399
CTNNAL1	9	108942576
TMEM245	9	109015134
MIR32	9	109046228
FRRS1L	9	109130292
EPB41L4B	9	109171973
PTPN3	9	109375699
MIR3927	9	109511474
PALM2AKAP2	9	109780197
C9ORF152	9	110199565
TXN	9	110243809
TXNDC8	9	110303475
SVEP1	9	110365248
MUSK	9	110668790
LPAR1	9	110873262
MIR7702	9	111271155
OR2K2	9	111327228
ECPAS	9	111360684
ZNF483	9	111525178
PTGR1	9	111549721
LRRC37A5P	9	111602830
DNAJC25	9	111631333
DNAJC25-GNG10	9	111631333
GNG10	9	111661604
SHOC1	9	111686170
UGCG	9	111896813
MIR4668	9	111932099
SUSD1	9	112040782
PTBP3	9	112217714
HSDL2	9	112379908
C9ORF147	9	112451797
KIAA1958	9	112486826
INIP	9	112683925
SNX30	9	112750759
SLC46A2	9	112878919
ZNF883	9	112997119
ZFP37	9	113038376
FAM225B	9	113104722
FAM225A	9	113112895
SLC31A2	9	113151006
FKBP15	9	113161005
SLC31A1	9	113221543
CDC26	9	113266991
PRPF4	9	113275657
RNF183	9	113297092
WDR31	9	113313221
BSPRY	9	113349540
HDHD3	9	113373415
ALAD	9	113386311
POLE3	9	113407238
C9ORF43	9	113410746
RGS3	9	113444729
ZNF618	9	113876281
AMBP	9	114060127
KIF12	9	114091637
COL27A1	9	114155536
MIR455	9	114209433
ORM1	9	114323097
ORM2	9	114329868
AKNA	9	114336126
WHRN	9	114402079
ATP6V1G1	9	114587768
TMEM268	9	114611290
TEX53	9	114656303
TEX48	9	114666433
TNFSF15	9	114784651
TNFSF8	9	114893342
TNC	9	115019575
LOC101928748	9	115119538
DELEC1	9	115141817
LOC101928775	9	115739669
LINC00474	9	115888163
PAPPA	9	116153790
PAPPA-AS1	9	116398157
ASTN2	9	116423111
ASTN2-AS1	9	116504282
TRIM32	9	116687304
SNORA70C	9	117181065
LOC101928797	9	117648605
TLR4	9	117704402
LINC02578	9	118679670
BRINP1	9	119166628
LINC01613	9	119935059
MIR147A	9	120244978
CDK5RAP2	9	120388868
MEGF9	9	120600810
FBXW2	9	120756973
B3GNT10	9	120793495
PSMD5	9	120816053
CUTALP	9	120843074
PHF19	9	120855650
TRAF1	9	120902392
C5-OT1	9	120942251
C5	9	120952335
CNTRL	9	121074954
RAB14	9	121178132
GSN	9	121201482
GSN-AS1	9	121280767
STOM	9	121338987
GGTA1	9	121444989
DAB2IP	9	121567101
TTLL11	9	121815673
MIR4478	9	122120081
NDUFA8	9	122132465
MORN5	9	122159907
LHX6	9	122202581
RBM18	9	122237621
MRRF	9	122264881
PTGS1	9	122370532
OR1J1	9	122476957
OR1J2	9	122510801
OR1J4	9	122519140
OR1N1	9	122526357
OR1N2	9	122553111
OR1L8	9	122567547
OR1Q1	9	122614737
OR1B1	9	122628578
OR1L1	9	122661715
OR1L3	9	122675129
OR1L4	9	122723989
OR1L6	9	122742302
OR5C1	9	122788932
OR1K1	9	122800122
PDCL	9	122818096
RC3H2	9	122844557
SNORD90	9	122880212
ZBTB6	9	122908055
ZBTB26	9	122915566
RABGAP1	9	122941019
GPR21	9	123033666
MIR600HG	9	123109493
MIR600	9	123111545
STRBP	9	123121268
CRB2	9	123356196
DENND1A	9	123379653
MIR601	9	123402524
MIR7150	9	123485528
LOC100505588	9	124006276
LHX2	9	124011767
NEK6	9	124257948
LOC613206	9	124259209
PSMB7	9	124353464
LOC100129034	9	124353472
NR5A1	9	124481235
NR6A1	9	124517274
MIR181A2HG	9	124658435
MIR181A2	9	124692441
MIR181B2	9	124693709
OLFML2A	9	124777132
WDR38	9	124853416
RPL35	9	124857882
ARPC5L	9	124862129
GOLGA1	9	124878274
SCAI	9	124942608
PPP6C	9	125146572
LOC105376271	9	125199532
RABEPK	9	125200541
HSPA5	9	125234852
GAPVD1	9	125261825
MAPKAP1	9	125437393
LOC51145	9	125743753
PBX3	9	125747372
LOC101929116	9	126270123
MVB12B	9	126326828
NRON	9	126407774
LMX1B	9	126613927
ZBTB43	9	126805005
ZBTB34	9	126860638
RALGPS1	9	126914781
ANGPTL2	9	127087347
GARNL3	9	127263661
SLC2A8	9	127397137
ZNF79	9	127424373
RPL12	9	127447673
SNORA65	9	127448501
LRSAM1	9	127451485
NIBAN2	9	127505343
STXBP1	9	127612276
MIR3911	9	127690686
CFAP157	9	127706987
PTRH1	9	127713662
TTC16	9	127716078
TOR2A	9	127731523
SH2D3C	9	127738316
MIR3960	9	127785832
MIR2861	9	127785917
CDK9	9	127786033
FPGS	9	127802857
ENG	9	127815011
LOC102723566	9	127816065
AK1	9	127866479
MIR4672	9	127869414
ST6GALNAC6	9	127885320
ST6GALNAC4	9	127907885
PIP5KL1	9	127920880
DPM2	9	127935098
FAM102A	9	127940581
NAIF1	9	128061232
SLC25A25	9	128068199
SLC25A25-AS1	9	128111170
PTGES2	9	128120692
PTGES2-AS1	9	128128528
LCN2	9	128149452
C9ORF16	9	128160264
CIZ1	9	128166064
DNM1	9	128203378
MIR199B	9	128244720
MIR3154	9	128244946
GOLGA2	9	128255828
SWI5	9	128275355
TRUB2	9	128305158
COQ4	9	128322838
SLC27A4	9	128340526
MIR1268A	9	128352046
URM1	9	128371318
MIR219A2	9	128392617
MIR219B	9	128392620
CERCAM	9	128419159
ODF2	9	128455184
GLE1	9	128504718
SPTAN1	9	128552586
DYNC2I2	9	128633660
SET	9	128683423
PKN3	9	128702502
ZDHHC12	9	128720872
LOC100506100	9	128724461
ZER1	9	128729787
TBC1D13	9	128787206
ENDOG	9	128818499
SPOUT1	9	128819650
KYAT1	9	128833112
LRRC8A	9	128882132
PHYHD1	9	128920981
DOLK	9	128945529
NUP188	9	128947698
SH3GLB2	9	129007036
MIGA2	9	129036625
DOLPP1	9	129081110
CRAT	9	129094793
PTPA	9	129110949
IER5L	9	129175551
LOC101929331	9	129282415
C9ORF106	9	129321015
LINC01503	9	129336922
LINC00963	9	129488659
NTMT1	9	129608883
C9ORF50	9	129612224
ASB6	9	129634603
PRRX2	9	129665646
PRRX2-AS1	9	129712893
PTGES	9	129738348
TOR1B	9	129803142
TOR1A	9	129812941
C9ORF78	9	129827289
USP20	9	129835416
MIR6855	9	129869604
FNBP1	9	129887186
GPR107	9	130053705
GPRACR	9	130140609
NCS1	9	130172403
MIR12126	9	130241386
HMCN2	9	130265759
ASS1	9	130444706
LOC100272217	9	130577349
FUBP3	9	130579576
MIR6856	9	130626296
PRDM12	9	130664593
EXOSC2	9	130693759
ABL1	9	130713880
QRFP	9	130892708
FIBCD1	9	130902439
LAMC3	9	131009173
AIF1L	9	131096475
NUP214	9	131125585
FAM78A	9	131258077
PLPP7	9	131289722
PRRC2B	9	131373650
SNORD62A	9	131485664
SNORD62B	9	131485664
POMT1	9	131502917
UCK1	9	131523795
PRRT1B	9	131545522
RAPGEF1	9	131576774
MED27	9	131860111
NTNG2	9	132162057
SETX	9	132261355
TTF1	9	132375548
CFAP77	9	132410210
BARHL1	9	132582605
DDX31	9	132592996
GTF3C4	9	132670034
AK8	9	132725577
SPACA9	9	132878343
TSC1	9	132891348
GFI1B	9	132945530
MIR548AW	9	132945706
LOC105376306	9	133028151
GTF3C5	9	133030674
MIR6877	9	133051995
CEL	9	133061980
CELP	9	133082538
RALGDS	9	133097721
GBGT1	9	133152947
OBP2B	9	133205278
ABO	9	133250400
SURF6	9	133328775
MED22	9	133338318
RPL7A	9	133348217
SNORD24	9	133349395
SNORD36B	9	133350093
SNORD36A	9	133350455
SNORD36C	9	133350845
SURF1	9	133351758
SURF2	9	133356549
SURF4	9	133361448
STKLD1	9	133376365
REXO4	9	133406057
ADAMTS13	9	133414336
CACFD1	9	133459977
SLC2A6	9	133471093
MYMK	9	133514585
ADAMTSL2	9	133532163
FAM163B	9	133577080
DBH	9	133636362
DBH-AS1	9	133654586
SARDH	9	133663561
VAV2	9	133761893
BRD3OS	9	134025480
BRD3	9	134030323
LOC100130548	9	134054289
WDR5	9	134135198
RNU6ATAC	9	134164439
LINC02247	9	134293930
RXRA	9	134326454
MIR4669	9	134379410
COL5A1	9	134641802
COL5A1-AS1	9	134649384
LOC101448202	9	134819414
MIR3689A	9	134849174
MIR3689C	9	134849297
MIR3689D1	9	134849608
MIR3689B	9	134850124
MIR3689D2	9	134850276
MIR3689E	9	134850569
MIR3689F	9	134850741
FCN2	9	134880809
FCN1	9	134903231
OLFM1	9	135075504
LOC401557	9	135181608
C9ORF62	9	135343248
PPP1R26-AS1	9	135462718
PPP1R26	9	135479781
C9ORF116	9	135495180
MRPS2	9	135499964
LOC101928525	9	135503272
LCN1	9	135521439
OBP2A	9	135546125
PAEP	9	135561755
LINC01502	9	135574924
LOC102723971	9	135614182
GLT6D1	9	135623647
LCN9	9	135663321
SOHLH1	9	135693408
KCNT1	9	135702184
CAMSAP1	9	135808486
UBAC1	9	135932968
NACC2	9	136006536
TMEM250	9	136114588
LOC107987142	9	136117791
LHX3	9	136196249
QSOX2	9	136206336
CCDC187	9	136249972
DKFZP434A062	9	136322301
GPSM1	9	136327538
DNLZ	9	136359482
CARD9	9	136363955
SNAPC4	9	136375568
ENTR1	9	136401921
PMPCA	9	136410572
INPP5E	9	136428618
SEC16A	9	136440095
C9ORF163	9	136483009
NOTCH1	9	136494432
MIR4673	9	136519567
MIR4674	9	136546172
NALT1	9	136547841
LINC01451	9	136612027
HSPC324	9	136648609
EGFL7	9	136658855
MIR126	9	136670601
AGPAT2	9	136673142
DIPK1B	9	136712571
SNHG7	9	136724593
SNORA17B	9	136726103
SNORA17A	9	136726746
LCN10	9	136738173
LCN6	9	136744017
LOC100128593	9	136746160
MIR6722	9	136746892
LCN8	9	136754387
LCN15	9	136759633
TMEM141	9	136791343
CCDC183	9	136796337
CCDC183-AS1	9	136803926
RABL6	9	136807947
MIR4292	9	136830956
AJM1	9	136842477
PHPT1	9	136849408
MAMDC4	9	136852345
EDF1	9	136862118
TRAF2	9	136886515
MIR4479	9	136886732
FBXW5	9	136940434
C8G	9	136945242
LCN12	9	136952272
LINC02692	9	136969411
PTGDS	9	136977503
LCNL1	9	136982992
PAXX	9	136992421
CLIC3	9	136994607
ABCA2	9	137007233
C9ORF139	9	137027463
FUT7	9	137030173
NPDC1	9	137039462
ENTPD2	9	137048106
SAPCD2	9	137062126
UAP1L1	9	137077516
MAN1B1-DT	9	137084945
MAN1B1	9	137086984
DPP7	9	137110545
GRIN1	9	137139153
LRRC26	9	137168758
MIR3621	9	137169185
TMEM210	9	137170857
ANAPC2	9	137174783
SSNA1	9	137188675
TPRN	9	137191618
TMEM203	9	137204082
NDOR1	9	137205666
RNF208	9	137220246
CYSRT1	9	137225173
RNF224	9	137227501
SLC34A3	9	137230756
TUBB4B	9	137241286
FAM166A	9	137243598
STPG3-AS1	9	137250218
STPG3	9	137251260
NELFB	9	137255326
TOR4A	9	137277725
NRARP	9	137299630
EXD3	9	137306895
NOXA1	9	137423392
ENTPD8	9	137434363
NSMF	9	137447570
MIR7114	9	137450025
PNPLA7	9	137459951
MRPL41	9	137551878
DPH7	9	137554443
ZMYND19	9	137582080
ARRDC1	9	137605639
ARRDC1-AS1	9	137615331
EHMT1	9	137619004
LOC651337	9	137784072
MIR602	9	137838418
LOC100133077	9	137867924
CACNA1B	9	137877781
LOC105376331	9	137943629
LOC101928786	9	138040502
TUBBP5	9	138150112
LOC101928932	9	138199934
FAM157B	9	138216855
LOC102723376	10	11720
TUBB8	10	46887
ZMYND11	10	130087
DIP2C	10	274200
LOC101930421	10	628563
MIR5699	10	641688
DIP2C-AS1	10	650034
LARP4B	10	806913
LOC101927762	10	933025
GTPBP4	10	988433
IDI2	10	1018910
IDI2-AS1	10	1022636
IDI1	10	1039151
WDR37	10	1056384
LINC00200	10	1159767
ADARB2	10	1177312
ADARB2-AS1	10	1526629
LINC00700	10	2005472
MIR6072	10	2076018
LINC00701	10	2300318
LINC02645	10	2446252
LOC101927824	10	3052500
PFKP	10	3067547
SNORD142	10	3134103
PITRM1	10	3137726
PITRM1-AS1	10	3141600
LOC105376353	10	3249013
LOC105376360	10	3318694
LINC02669	10	3433511
KLF6	10	3775995
LINC02639	10	3833949
MIR6078	10	3991159
LOC101927964	10	4051725
LINC00702	10	4206875
LINC00703	10	4384245
MANCR	10	4650184
LINC00705	10	4656155
AKR1E2	10	4826176
AKR1C6P	10	4871666
AKR1C1	10	4963414
AKR1C2	10	4987775
AKR1C3	10	5048765
AKR1C8P	10	5154459
AKR1C4	10	5196836
LINC02561	10	5265988
UCN3	10	5364965
TUBAL3	10	5393100
NET1	10	5412556
CALML5	10	5498696
CALML3-AS1	10	5514243
CALML3	10	5524960
LASTR	10	5594984
ASB13	10	5638866
TASOR2	10	5684837
GDI2	10	5765222
ANKRD16	10	5861615
FBH1	10	5889571
IL15RA	10	5952370
IL2RA	10	6010691
RBM17	10	6089033
PFKFB3	10	6144920
MIR3155A	10	6152195
MIR3155B	10	6152206
LINC02649	10	6326543
LINC02656	10	6350315
PRKCQ	10	6394096
PRKCQ-AS1	10	6580424
LINC02648	10	6618715
LINP1	10	6737381
LINC00706	10	6774302
LINC00707	10	6779597
SFMBT2	10	7158623
SNORD129	10	7186679
ITIH5	10	7559269
ITIH2	10	7703315
KIN	10	7750961
ATP5F1C	10	7788103
TAF3	10	7818504
GATA3-AS1	10	8050449
GATA3	10	8054687
LINC00708	10	8259330
LOC105376398	10	8572746
LINC02676	10	8897988
LOC101928272	10	9197365
LINC00709	10	9275612
LINC02670	10	10058721
CELF2-DT	10	10419537
CELF2	10	10462549
SFTA1P	10	10784438
LINC00710	10	10934939
CELF2-AS2	10	11071540
CELF2-AS1	10	11316833
USP6NL	10	11453945
LOC107984208	10	11611300
ECHDC3	10	11742381
PROSER2	10	11823355
PROSER2-AS1	10	11849607
UPF2	10	11920021
DHTKD1	10	12068953
SEC61A2	10	12129640
MIR548AK	10	12130759
NUDT5	10	12165327
CDC123	10	12196187
CAMK1D	10	12349546
MIR4480	10	12578752
MIR4481	10	12653137
MIR548Q	10	12725253
CCDC3	10	12896624
OPTN	10	13100081
MCM10	10	13161557
RNU6-1	10	13217268
RNU6-2	10	13217268
RNU6-9	10	13217268
UCMA	10	13221765
PHYH	10	13277795
SEPHS1	10	13317428
BEND7	10	13441087
PRPF18	10	13586964
FRMD4A	10	13643705
LOC101928453	10	14074283
MIR4293	10	14383199
MIR1265	10	14436575
FAM107B	10	14518556
CDNF	10	14819244
HSPA14	10	14838305
LOC100421372	10	14838305
SUV39H2	10	14878782
DCLRE1C	10	14897563
MEIG1	10	14959387
ACBD7-DCLRE1CP1	10	15015071
DCLRE1CP1	10	15015071
OLAH	10	15043942
ACBD7	10	15075474
RPP38-DT	10	15095384
RPP38	10	15097179
NMT2	10	15105769
PPIAP30	10	15154721
FAM171A1	10	15211644
ITGA8	10	15513948
MINDY3	10	15778168
PTER	10	16436942
C1QL3	10	16513734
RSU1	10	16590617
CUBN	10	16823965
TRDMT1	10	17137335
VIM-AS1	10	17214238
VIM	10	17228240
ST8SIA6	10	17315420
ST8SIA6-AS1	10	17386935
HACD1	10	17589031
STAM-AS1	10	17641283
STAM	10	17644150
TMEM236	10	17752200
MRC1	10	17809347
MIR511	10	17845106
SLC39A12	10	17951838
SLC39A12-AS1	10	18001785
CACNB2	10	18140423
NSUN6	10	18545560
ARL5B	10	18659430
MALRD1	10	19048800
LOC101928834	10	19710334
PLXDC2	10	19816431
MIR4675	10	20551969
NEBL	10	20779973
NEBL-AS1	10	21173989
LINC02643	10	21340232
MIR1915HG	10	21492657
MIR1915	10	21496561
SKIDA1	10	21513474
MLLT10	10	21533348
DNAJC1	10	21756547
EBLN1	10	22208813
LOC100130992	10	22252071
COMMD3-BMI1	10	22316382
COMMD3	10	22316387
BMI1	10	22321098
SPAG6	10	22345444
LOC100499489	10	22435424
PIP4K2A	10	22534853
ARMC3	10	22928023
MSRB2	10	23095578
PTF1A	10	23192311
C10ORF67	10	23201915
LOC105376453	10	23343956
OTUD1	10	23439074
KIAA1217	10	23694726
MIR603	10	24275684
ARHGAP21	10	24583613
PRTFDC1	10	24848613
ENKUR	10	24981978
THNSL1	10	25016611
LINC01516	10	25113057
GPR158-AS1	10	25158071
GPR158	10	25175000
LINC00836	10	25651711
LOC101929073	10	25924377
MYO3A	10	25934228
GAD2	10	26216306
APBB1IP	10	26438340
LOC101929117	10	26577685
FAM238A	10	26589864
FAM238B	10	26643107
PDSS1	10	26697423
ABI1	10	26746595
FAM238C	10	26931205
ANKRD26	10	27004115
YME1L1	10	27110110
MASTL	10	27155351
ACBD5	10	27182837
LRRC37A6P	10	27245852
ARMC4P1	10	27258761
PTCHD3	10	27398187
RAB18	10	27504303
MKX	10	27672873
MKX-AS1	10	27744614
ARMC4	10	27812167
MPP7	10	28050993
SNORD130	10	28073236
MIR8086	10	28289257
LINC02652	10	28433007
WAC-AS1	10	28519916
WAC	10	28532778
BAMBI	10	28677520
LINC01517	10	28743649
LINC00837	10	28789310
C10ORF126	10	28846407
LYZL1	10	29289069
SVIL-AS1	10	29409533
SVIL	10	29457337
MIR604	10	29545003
MIR938	10	29602263
JCAD	10	30012803
LOC101929279	10	30211851
MTPAP	10	30309800
GOLGA2P6	10	30364326
MIR7162	10	30368596
MAP3K8	10	30434020
LYZL2	10	30611778
SVIL2P	10	30692273
LINC02644	10	30723218
ZNF438	10	30844635
LINC02664	10	31187882
ZEB1-AS1	10	31307716
ZEB1	10	31318416
LOC100505502	10	31361426
ARHGAP12	10	31805397
KIF5B	10	32009015
EPC1	10	32267750
LOC102031319	10	32347363
LOC101929431	10	32434368
CCDC7	10	32446139
ITGB1	10	32900317
SNORA86	10	32901333
IATPR	10	33074025
NRP1	10	33177490
LINC00838	10	33759712
PARD3	10	34109559
PARD3-AS1	10	34815767
CUL2	10	35008550
MIR3611	10	35079597
CREM	10	35127000
CCNY	10	35247024
GJD4	10	35605340
FZD8	10	35638248
MIR4683	10	35641171
PCAT5	10	35778301
ANKRD30A	10	37125856
LINC00993	10	37309185
MTRNR2L7	10	37601437
ZNF248	10	37758537
ZNF33BP1	10	37793937
ZNF25	10	37949572
ZNF33A	10	38010674
ZNF37A	10	38094336
CCNYL4	10	38175670
HSD17B7P2	10	38356379
SEPTIN7P9	10	38383022
LINC00999	10	38428145
ACTR3BP5	10	38696595
LOC441666	10	42331865
CCNYL2	10	42408173
LINC00839	10	42475490
ZNF37BP	10	42513510
ZNF33B	10	42574182
LINC01518	10	42673012
LOC283028	10	42751185
LOC105378269	10	42755141
BMS1	10	42782794
LINC02623	10	42871520
LINC01264	10	42979016
MIR5100	10	42997562
RET	10	43077068
CSGALNACT2	10	43138444
RASGEF1A	10	43194534
FXYD4	10	43371635
HNRNPF	10	43385616
SNORD3J	10	43417249
ZNF487	10	43436847
ZNF239	10	43556344
ZNF485	10	43606406
ZNF32-AS3	10	43628816
ZNF32	10	43643858
ZNF32-AS1	10	43643871
ZNF32-AS2	10	43645941
LINC02658	10	43777565
HNRNPA3P1	10	43787411
LINC00619	10	43845305
LINC00840	10	43859410
LINC00841	10	43909295
LINC02881	10	44292749
CXCL12	10	44370164
TMEM72-AS1	10	44811023
TMEM72	10	44911315
RASSF4	10	44959801
DEPP1	10	44976127
ZNF22-AS1	10	44993931
ZNF22	10	45000922
RSU1P2	10	45099475
ANKRD30BP3	10	45154661
MIR3156-1	10	45164013
OR13A1	10	45302650
ALOX5	10	45374165
LOC102724323	10	45444567
MARCHF8	10	45454584
ZFAND4	10	45615500
AGAP10P	10	45678515
WASHC2C	10	45727042
FAM25E	10	45815427
AGAP4	10	45825591
PARGP1-AGAP4	10	45825593
PARGP1	10	45854834
TIMM23	10	45972452
SNORA74C-1	10	45984607
NCOA4	10	46005087
MSMB	10	46033304
AGAP7P	10	46109494
ANTXRLP1	10	46219024
LOC105378577	10	46284849
ANTXRL	10	46286996
AGAP14P	10	46337260
FAM25BP	10	46369086
ANXA8L1	10	46375775
LINC00842	10	46398361
HNRNPA1P33	10	46415914
NPY4R	10	46461098
GPRIN2	10	46541735
SYT15	10	46579127
LOC101927699	10	46582168
SHLD2P1	10	46610471
GLUD1P2	10	46759022
BMS1P1	10	46786732
AGAP13P	10	46816539
FRMPD2B	10	46876673
PTPN20	10	46911395
GDF10	10	47300196
GDF2	10	47322453
RBP3	10	47348362
ZNF488	10	47365495
LOC107001062	10	47407164
LOC105378292	10	47413388
ANXA8	10	47467993
FAM25C	10	47487218
FAM25G	10	47487235
BMS1P2-AGAP9	10	47501752
AGAP9	10	47501853
BMS1P2	10	47535580
CTSLP2	10	47580670
SHLD2P3	10	47689699
LOC102724593	10	47743698
LOC102724488	10	47744716
NPY4R2	10	47917027
AGAP12P	10	48010133
FRMPD2	10	48156562
MAPK8	10	48306638
ARHGAP22	10	48446035
ARHGAP22-IT1	10	48509851
WDFY4	10	48685462
LRRC18	10	48909479
MIR4294	10	48985511
VSTM4	10	49014235
FAM170B-AS1	10	49121838
FAM170B	10	49131155
TMEM273	10	49154735
C10ORF71-AS1	10	49296282
C10ORF71	10	49299169
DRGX	10	49364065
ERCC6	10	49434880
PGBD3	10	49515104
CHAT	10	49609094
SLC18A3	10	49610309
C10ORF53	10	49679650
OGDHL	10	49734640
PARG	10	49818278
TIMM23B	10	49942032
TIMM23B-AGAP6	10	49942052
SNORA74C-2	10	49954211
AGAP6	10	49988317
FAM21EP	10	50021181
WASHC2A	10	50067887
ASAH2	10	50184860
SGMS1	10	50305600
SGMS1-AS1	10	50624950
ASAH2B	10	50739935
A1CF	10	50799408
PRKG1	10	50990887
LOC102724719	10	51062578
MIR605	10	51299572
CSTF2T	10	51695485
PRKG1-AS1	10	52296847
DKK1	10	52314280
LNCAROD	10	52450876
LOC105378305	10	52556979
MBL2	10	52765379
PCDH15	10	53821098
LOC105378311	10	54486229
MIR548F1	10	54607873
MTRNR2L5	10	55599041
ZWINT	10	56357227
MIR3924	10	57304478
IPMK	10	58191516
CISD1	10	58269161
LOC112268068	10	58325628
UBE2D1	10	58334978
TFAM	10	58385142
BICC1	10	58512871
FAM133CP	10	58715014
LINC00844	10	58999517
CCEPR	10	59173962
PHYHIPL	10	59176642
FAM13C	10	59246128
SLC16A9	10	59650763
MRLN	10	59736691
CCDC6	10	59788747
LINC01553	10	59958216
ANK3	10	60026297
CDK1	10	60778330
RHOBTB1	10	60869439
LOC107984236	10	60944373
LINC00845	10	61016274
TMEM26	10	61406641
TMEM26-AS1	10	61452638
CABCOCO1	10	61662928
ARID5B	10	61901698
RTKN2	10	62193085
LOC283045	10	62339587
ZNF365	10	62374156
ADO	10	62804719
EGR2	10	62811995
NRBF2	10	63133246
JMJD1C	10	63167225
MIR1296	10	63372956
LOC105378330	10	63430574
JMJD1C-AS1	10	63465228
REEP3	10	63521400
ANXA2P3	10	64825527
LINC02671	10	64901135
LINC01515	10	65571424
CTNNA3	10	65912522
LOC101928961	10	66894109
