sample_id	cohort	TACSTD2	tacstd2_group	F11R	PARD3	CLDN1	CLDN4	CLDN7	EPCAM	KRT8	PTPRC	CD8A	ESTIMATE	ABSOLUTE	CPE	histology	ModelID	CellLineName	OncotreePrimaryDisease	OncotreeSubtype
TCGA-71-6725-01	TCGA_NSCLC_pooled	13.325	high	13.8559	10.3244	7.9495	14.4992	12.3881	13.4701	14.2519	7.7857	2.8561	0.8843	0.63	0.8068	LUAD				
TCGA-73-4668-01	TCGA_NSCLC_pooled	13.6097	high	13.5062	11.0805	10.4122	14.1461	11.6752	13.9589	15.6183	8.8746	7.3968	0.8089	0.53	0.6655	LUAD				
TCGA-78-7158-01	TCGA_NSCLC_pooled	12.2912	low	13.7134	9.4404	10.8022	13.264	12.0378	13.3614	12.9367	9.358	5.7015	0.878	0.86	0.9088	LUAD				
TCGA-44-7659-01	TCGA_NSCLC_pooled	12.0081	low	13.5367	10.2919	10.4147	13.439	11.9651	12.6711	13.1532	9.9532	7.1749	0.8207	0.58	0.74	LUAD				
TCGA-05-5425-01	TCGA_NSCLC_pooled	11.8696	low	13.8736	10.0519	8.4441	13.4637	12.7451	14.1581	14.6813	11.5666	9.807	0.632	0.38	0.523	LUAD				
TCGA-64-1679-01	TCGA_NSCLC_pooled	13.9183	high	13.0138	10.0162	14.1123	13.4903	10.9642	13.2294	14.9867	10.1203	5.1273	0.6294	0.42	0.5704	LUAD				
TCGA-55-8506-01	TCGA_NSCLC_pooled	7.32	low	13.1686	8.6303	12.4371	13.2701	11.717	12.131	14.1791	9.666	7.5058	0.7566		0.6661	LUAD				
TCGA-78-7166-01	TCGA_NSCLC_pooled	14.2586	high	13.4555	10.0767	8.7176	12.6705	12.3882	14.1559	15.7196	8.5764	6.8966	0.8917	0.63	0.7045	LUAD				
TCGA-91-8496-01	TCGA_NSCLC_pooled	14.1392	high	13.2725	9.3511	12.0179	13.2592	12.3777	12.9427	13.4716	11.422	7.7095	0.6494		0.7913	LUAD				
TCGA-55-7283-01	TCGA_NSCLC_pooled	12.4981	mid	13.2479	10.1115	11.2925	14.1729	11.9356	13.4463	13.7716	10.1565	8.4172	0.7851	0.47	0.7103	LUAD				
TCGA-55-A4DG-01	TCGA_NSCLC_pooled	12.7888	mid	13.1453	10.1985	9.1617	13.1414	11.2101	12.7129	13.1272	10.5763	8.7333	0.7884		0.7232	LUAD				
TCGA-44-8119-01	TCGA_NSCLC_pooled	11.4041	low	12.8264	10.1383	9.8546	12.0346	11.1662	13.3626	14.9889	10.6105	7.9341	0.6601	0.55	0.5584	LUAD				
TCGA-71-8520-01	TCGA_NSCLC_pooled	12.3248	low	12.959	8.5879	12.3449	13.7887	10.7484	13.5757	14.1338	8.9785	6.0734	0.7557		0.6788	LUAD				
TCGA-44-A47B-01	TCGA_NSCLC_pooled	11.8509	low	13.0577	8.83	13.0312	12.1678	11.381	13.2895	15.9518	10.3133	9.0348	0.7711		0.6985	LUAD				
TCGA-73-4670-01	TCGA_NSCLC_pooled	13.1045	mid	12.934	10.5842	10.0582	13.3303	12.2107	13.1374	16.1867	8.7714	6.4401	0.8099	0.62	0.7508	LUAD				
TCGA-MP-A4T7-01	TCGA_NSCLC_pooled	12.729	mid	13.048	10.1385	9.7028	13.4278	12.5377	12.0681	14.7951	9.7561	7.2508	0.8166		0.7243	LUAD				
TCGA-55-8203-01	TCGA_NSCLC_pooled	12.2377	low	13.0338	9.9939	8.502	13.3033	12.3494	13.6439	14.1066	10.8727	8.7978	0.7439	0.38	0.5405	LUAD				
TCGA-64-5774-01	TCGA_NSCLC_pooled	10.7484	low	12.532	10.3883	7.9327	13.3238	11.6726	14.0402	14.1574	8.6016	6.8882	0.9108	0.76	0.7704	LUAD				
TCGA-50-5933-01	TCGA_NSCLC_pooled	12.5679	mid	12.6296	11.3915	9.8677	12.5462	11.9175	12.9528	14.0178	11.2228	7.5837	0.517	0.29	0.4379	LUAD				
TCGA-50-5946-01	TCGA_NSCLC_pooled	13.4889	high	13.1156	10.5263	11.4841	13.5318	12.2542	13.7854	14.6553	8.6594	6.8598	0.9354	0.68	0.7409	LUAD				
TCGA-50-8460-01	TCGA_NSCLC_pooled	13.0472	mid	13.3054	9.2336	11.6354	13.2652	12.0209	12.9765	14.0663	10.6462	7.9626	0.6713		0.5551	LUAD				
TCGA-05-4250-01	TCGA_NSCLC_pooled	12.5866	mid	12.831	10.6874	8.6952	14.8158	11.9778	13.5183	16.9469	10.3526	9.9113	0.684	0.5	0.637	LUAD				
TCGA-L9-A50W-01	TCGA_NSCLC_pooled	13.6248	high	12.7123	9.6263	10.2845	13.5969	10.7958	13.7235	14.1092	9.3551	6.0827	0.8028		0.7251	LUAD				
TCGA-44-7662-01	TCGA_NSCLC_pooled	13.1898	mid	13.0461	10.0981	11.5352	13.66	11.7175	12.5122	15.3235	10.2094	7.9429	0.6064	0.33	0.4761	LUAD				
TCGA-97-A4M6-01	TCGA_NSCLC_pooled	12.7254	mid	13.1293	9.1819	10.5048	12.3803	11.3396	13.2276	14.0203	11.0976	7.842	0.615		0.5034	LUAD				
TCGA-44-7669-01	TCGA_NSCLC_pooled	10.1087	low	12.6154	9.5002	7.7404	11.8764	10.8761	12.9394	14.7142	10.9313	8.3189	0.7717	0.5	0.637	LUAD				
TCGA-78-8640-01	TCGA_NSCLC_pooled	15.2657	high	12.9954	10.034	8.0548	14.0946	10.5653	13.2653	14.6427	9.3861	7.9667	0.8504		0.7109	LUAD				
TCGA-50-5931-01	TCGA_NSCLC_pooled	12.6065	mid	13.5758	9.7154	13.9582	13.0229	10.577	12.7373	13.598	6.3542	5.8216	0.9153	0.75	0.8271	LUAD				
TCGA-44-3918-01	TCGA_NSCLC_pooled	9.5339	low	12.1919	10.3844	10.4286	13.4274	11.7907	13.0435	14.1637	11.9977	10.0747	0.4505	0.28	0.4777	LUAD				
TCGA-93-7347-01	TCGA_NSCLC_pooled	12.9182	mid	12.7422	9.87	11.055	13.2093	10.7411	12.8326	13.6064	11.8505	10.0839	0.4905	0.28	0.4277	LUAD				
TCGA-38-7271-01	TCGA_NSCLC_pooled	12.7628	mid	13.079	8.7199	10.8154	13.6993	10.7559	12.288	14.122	13.0401	10.4978	0.3785	0.19	0.3431	LUAD				
TCGA-55-7724-01	TCGA_NSCLC_pooled	12.8846	mid	13.5607	11.152	12.9345	10.7851	9.8515	11.8499	11.8335	11.4987	8.6359	0.5985	0.26	0.5022	LUAD				
TCGA-73-A9RS-01	TCGA_NSCLC_pooled	12.5357	mid	13.1193	10.0122	10.8578	12.1329	12.098	13.319	13.7372	8.8192	7.9665	0.9075		0.7488	LUAD				
TCGA-49-4494-01	TCGA_NSCLC_pooled	12.6963	mid	12.2437	9.7289	11.8722	14.4296	12.5124	13.0066	15.721	9.0382	8.7417	0.7827	0.3	0.7019	LUAD				
TCGA-49-4512-01	TCGA_NSCLC_pooled	12.242	low	12.7593	9.6542	10.9226	13.6541	11.9073	12.7616	14.5993	9.0389	5.5345	0.6579	0.48	0.669	LUAD				
TCGA-62-8395-01	TCGA_NSCLC_pooled	11.7416	low	12.3823	10.2515	7.9589	13.0498	12.3608	12.6696	13.8938	9.8322	6.9314	0.7821		0.7146	LUAD				
TCGA-55-A57B-01	TCGA_NSCLC_pooled	13.9708	high	12.8432	9.7803	13.0386	14.5326	11.3169	12.795	14.0878	10.2766	6.4896	0.7136		0.6309	LUAD				
TCGA-97-A4M5-01	TCGA_NSCLC_pooled	11.4288	low	12.948	10.4313	9.2632	12.0125	11.8492	13.2562	14.6488	10.7464	7.1122	0.6681		0.6407	LUAD				
TCGA-67-3774-01	TCGA_NSCLC_pooled	12.2719	low	13.7074	10.1177	10.9823	11.7095	13.0918	12.9587	14.678	10.7639	7.9773	0.7186	0.48	0.6284	LUAD				
TCGA-J2-8192-01	TCGA_NSCLC_pooled	13.0322	mid	12.6187	9.7866	11.8665	13.3771	10.5755	12.861	13.3693	11.6578	7.5743	0.4958	0.4	0.5494	LUAD				
TCGA-78-7535-01	TCGA_NSCLC_pooled	13.6261	high	12.8146	8.9718	10.271	13.239	12.0425	13.1436	14.888	9.4314	6.4312	0.7326	0.75	0.7835	LUAD				
TCGA-95-A4VK-01	TCGA_NSCLC_pooled	13.3084	high	13.0626	10.2401	7.2917	13.7725	11.2677	13.7075	15.9806	10.31	8.4828	0.8065		0.6418	LUAD				
TCGA-38-4629-01	TCGA_NSCLC_pooled	13.5799	high	12.75	10.7269	10.1457	13.2428	11.2755	12.9831	14.7025	11.0354	9.4195	0.5264	0.31	0.4569	LUAD				
TCGA-35-5375-01	TCGA_NSCLC_pooled	13.8649	high	12.4908	9.5931	9.3276	13.1634	10.8774	13.2666	14.8696	10.4677	9.3886	0.7489	0.58	0.7519	LUAD				
TCGA-38-4625-01	TCGA_NSCLC_pooled	8.2507	low	13.0525	10.0292	9.051	12.4624	12.3693	13.9147	15.5618	10.3061	8.5807	0.7476	0.35	0.6678	LUAD				
TCGA-91-6836-01	TCGA_NSCLC_pooled	12.366	mid	14.8234	11.6	9.4443	13.8929	11.8725	13.7918	13.4735	9.4954	7.7654	0.9023	0.67	0.7982	LUAD				
TCGA-73-4675-01	TCGA_NSCLC_pooled	11.876	low	13.299	8.9516	8.7179	12.6741	12.7998	13.3758	13.9722	9.0307	6.1437	0.7734	0.57	0.7027	LUAD				
TCGA-62-8394-01	TCGA_NSCLC_pooled	12.469	mid	13.077	9.5978	11.5184	14.3344	11.6871	13.8934	14.7409	9.2581	6.6672	0.8342		0.7622	LUAD				
TCGA-86-7711-01	TCGA_NSCLC_pooled	12.7475	mid	13.2144	11.3395	10.0464	11.1622	10.4132	13.8891	13.7036	10.819	7.9031	0.6469	0.33	0.5034	LUAD				
TCGA-78-7160-01	TCGA_NSCLC_pooled	13.1854	mid	13.111	10.4529	9.7003	13.0426	12.2564	13.3061	13.7877	11.5675	9.8597	0.6089	0.32	0.4858	LUAD				
TCGA-55-6982-01	TCGA_NSCLC_pooled	12.2599	low	12.5672	9.307	11.1756	14.8829	10.1899	13.647	14.8299	10.3205	7.4147	0.6224	0.25	0.5638	LUAD				
TCGA-55-6712-01	TCGA_NSCLC_pooled	14.1244	high	12.6965	10.007	9.3599	13.9914	11.3091	12.9992	15.9571	11.3484	10.2819	0.6148	0.29	0.4532	LUAD				
TCGA-55-7995-01	TCGA_NSCLC_pooled	13.0846	mid	13.0703	9.9948	10.1534	13.7061	11.5122	12.7997	13.5276	11.7043	10.0194	0.6382	0.49	0.5924	LUAD				
TCGA-69-A59K-01	TCGA_NSCLC_pooled	13.8621	high	11.9436	9.4339	10.0314	12.3452	11.1135	13.673	13.752	10.2195	8.7898	0.7867		0.6573	LUAD				
TCGA-50-5936-01	TCGA_NSCLC_pooled	13.6587	high	13.2246	10.4007	10.4093	14.0301	11.8314	13.5143	15.5973	10.283	6.5963	0.7575	0.44	0.6819	LUAD				
TCGA-73-4676-01	TCGA_NSCLC_pooled	13.6673	high	13.3756	9.9082	11.344	13.5947	12.1799	13.9614	13.6369	9.8705	7.9386	0.8008	0.52	0.7337	LUAD				
TCGA-86-6562-01	TCGA_NSCLC_pooled	12.9459	mid	13.7949	10.2132	9.972	14.4829	11.913	12.8953	14.3686	9.9744	6.1432	0.702	0.45	0.6059	LUAD				
TCGA-35-4122-01	TCGA_NSCLC_pooled	13.2624	mid	12.0085	10.3292	9.5425	13.5875	12.1571	13.6581	14.66	11.3325	9.7812	0.4966	0.22	0.3716	LUAD				
TCGA-75-6205-01	TCGA_NSCLC_pooled	13.0741	mid	12.4031	9.3046	10.599	12.0092	9.9842	11.8142	14.3863	12.3173	9.7921	0.389	0.18	0.3236	LUAD				
TCGA-80-5611-01	TCGA_NSCLC_pooled	13.1563	mid	13.4634	10.8615	8.9476	12.4841	11.4425	12.6498	13.8618	10.8314	7.0922	0.7087	0.51	0.6307	LUAD				
TCGA-93-A4JP-01	TCGA_NSCLC_pooled	13.0413	mid	13.0061	9.4142	8.6455	12.758	11.4967	12.0044	14.1969	10.4236	7.0287	0.6735		0.6919	LUAD				
TCGA-50-5935-01	TCGA_NSCLC_pooled	11.9592	low	13.5794	10.1312	8.5073	14.1507	12.6993	13.3361	13.3211	10.1732	7.9981	0.7331	0.57	0.7367	LUAD				
TCGA-05-4389-01	TCGA_NSCLC_pooled	12.4865	mid	12.7295	9.8769	8.3012	13.0411	12.0085	13.7257	14.3879	10.8617	10.2236	0.7246	0.48	0.6365	LUAD				
TCGA-44-A479-01	TCGA_NSCLC_pooled	9.3411	low	12.1702	9.1308	9.3169	10.89	10.326	13.3527	14.1071	12.2821	9.968	0.5029		0.3824	LUAD				
TCGA-67-4679-01	TCGA_NSCLC_pooled	12.7764	mid	13.7189	9.667	10.2497	13.4536	12.4412	12.7057	12.9917	10.837	8.0275	0.676	0.7	0.8218	LUAD				
TCGA-44-8120-01	TCGA_NSCLC_pooled	12.487	mid	12.3186	10.6951	9.4376	13.6934	12.0595	13.5923	14.7204	10.0412	7.1094	0.7375	0.53	0.6556	LUAD				
TCGA-55-8089-01	TCGA_NSCLC_pooled	13.1224	mid	12.4325	9.1836	11.4994	11.6759	10.8163	12.1159	14.4574	12.057	10.5624	0.4928	0.19	0.3411	LUAD				
TCGA-67-3773-01	TCGA_NSCLC_pooled	12.6291	mid	12.7001	9.0506	11.148	13.3417	10.9144	12.2809	12.6184	10.6761	8.7083	0.626	0.69	0.6599	LUAD				
TCGA-MP-A4TA-01	TCGA_NSCLC_pooled	12.4964	mid	12.7254	9.891	10.124	13.3887	12.5583	13.0809	15.5825	9.5168	8.8286	0.8094		0.5554	LUAD				
TCGA-50-5072-01	TCGA_NSCLC_pooled	13.3817	high	13.5837	10.2618	11.4833	13.0629	12.9139	14.4209	15.4327	9.4442	6.5162	0.8296	0.36	0.6525	LUAD				
TCGA-55-8091-01	TCGA_NSCLC_pooled	13.2772	mid	12.6845	10.1991	11.7943	13.004	10.0751	12.8729	13.5673	11.1545	7.1038	0.5815	0.57	0.6776	LUAD				
TCGA-97-A4LX-01	TCGA_NSCLC_pooled	12.8382	mid	12.3468	10.3541	9.2523	12.1535	11.1577	13.0463	12.9342	12.1919	9.6727	0.4519		0.3896	LUAD				
TCGA-55-6968-01	TCGA_NSCLC_pooled	10.289	low	12.5229	9.8558	6.5504	13.0584	10.0737	13.1549	13.8151	11.1423	8.7796	0.7441	0.66	0.6713	LUAD				
TCGA-MP-A4TH-01	TCGA_NSCLC_pooled	11.2277	low	13.0951	9.6336	11.0255	12.2356	11.6394	12.762	13.7111	11.6938	8.8597	0.6406		0.5225	LUAD				
TCGA-NJ-A4YQ-01	TCGA_NSCLC_pooled	15.289	high	12.8838	10.6146	9.3694	12.7894	11.6336	13.2964	13.8021	11.6083	10.1734	0.6275		0.4331	LUAD				
TCGA-44-A4SU-01	TCGA_NSCLC_pooled	13.3357	high	12.6505	9.9045	10.3902	13.7425	11.6493	12.9313	14.1606	10.2386	7.0698	0.7925		0.6701	LUAD				
TCGA-49-4490-01	TCGA_NSCLC_pooled	14.4022	high	12.7783	8.9383	12.0301	14.7058	11.5754	13.7296	15.2594	8.3396	6.848	0.7794	0.26	0.6257	LUAD				
TCGA-97-A4M3-01	TCGA_NSCLC_pooled	12.6442	mid	13.001	10.1134	7.7614	13.2097	12.7163	13.6696	14.5467	8.7136	6.3384	0.8345		0.7858	LUAD				
TCGA-J2-A4AD-01	TCGA_NSCLC_pooled	15.1143	high	13.3224	9.716	12.1675	14.5143	11.895	13.9198	14.3557	7.9791	6.6507	0.8857		0.8129	LUAD				
TCGA-55-7227-01	TCGA_NSCLC_pooled	14.193	high	12.8489	9.2846	11.8772	13.1812	11.0712	12.895	14.0402	11.2865	8.0979	0.5934	0.53	0.6584	LUAD				
TCGA-49-4505-01	TCGA_NSCLC_pooled	13.4404	high	12.6354	9.7261	11.6054	14.4127	12.0652	13.3224	14.748	10.1038	9.1952	0.6223	0.44	0.5801	LUAD				
TCGA-78-7153-01	TCGA_NSCLC_pooled	10.6277	low	12.8987	10.1788	10.9087	12.5995	12.9277	13.2226	13.7742	8.9629	7.9462	0.8796	0.73	0.8237	LUAD				
TCGA-50-5944-01	TCGA_NSCLC_pooled	13.4726	high	13.071	11.479	10.9166	13.5533	11.0546	13.3974	14.3598	10.1841	6.5499	0.7087	0.57	0.7034	LUAD				
TCGA-97-8172-01	TCGA_NSCLC_pooled	11.7223	low	13.0475	9.7217	8.7569	13.4365	11.3471	12.0997	14.2956	12.0048	8.6733	0.5708	0.49	0.6107	LUAD				
TCGA-97-8171-01	TCGA_NSCLC_pooled	10.9471	low	13.2177	9.3765	6.8599	13.4194	12.2105	13.4074	12.9647	7.6529	3.7696	0.9358	0.88	0.9309	LUAD				
TCGA-69-7761-01	TCGA_NSCLC_pooled	12.7153	mid	13.2418	9.939	11.898	12.3437	11.0158	12.8906	14.8938	11.9971	9.9294	0.5999	0.23	0.4103	LUAD				
TCGA-49-AARR-01	TCGA_NSCLC_pooled	12.7474	mid	12.675	9.8172	10.5262	12.4642	11.4821	11.3954	13.7528	10.5116	8.5877	0.6546		0.6664	LUAD				
TCGA-L4-A4E6-01	TCGA_NSCLC_pooled	11.3251	low	12.6441	8.9132	8.2111	11.6867	10.8768	11.1398	12.5725	11.4148	7.7528	0.4704		0.5016	LUAD				
TCGA-55-A48Y-01	TCGA_NSCLC_pooled	12.5937	mid	13.2159	9.5293	9.5436	11.1427	11.1814	13.4921	15.2118	9.7808	7.0817	0.7365		0.6527	LUAD				
TCGA-93-7348-01	TCGA_NSCLC_pooled	11.9384	low	13.2683	9.1804	11.5345	13.8334	11.0288	12.9349	13.7013	10.314	7.8299	0.7142	0.35	0.5279	LUAD				
TCGA-91-6847-01	TCGA_NSCLC_pooled	13.8423	high	12.6441	9.9277	9.0361	13.385	11.2708	13.4403	14.301	7.1895	7.4937	0.9806	0.85	0.9191	LUAD				
TCGA-55-6980-01	TCGA_NSCLC_pooled	14.2994	high	12.8335	9.5522	11.4989	14.0199	10.8012	13.3204	14.6216	10.6625	7.6306	0.5875	0.32	0.4959	LUAD				
TCGA-86-7953-01	TCGA_NSCLC_pooled	13.2091	mid	12.6608	9.9515	10.8004	13.6516	11.1216	12.6567	13.8886	10.8361	7.8545	0.6956	0.35	0.546	LUAD				
TCGA-86-7714-01	TCGA_NSCLC_pooled	13.7111	high	12.8455	9.6672	12.2782	12.7505	11.2	12.826	13.5377	10.5571	6.4507	0.7498	0.67	0.7124	LUAD				
TCGA-86-8585-01	TCGA_NSCLC_pooled	12.1601	low	12.2601	9.1324	9.0746	11.735	11.3384	13.488	15.4436	10.6851	9.2124	0.6753		0.5413	LUAD				
TCGA-55-8511-01	TCGA_NSCLC_pooled	12.63	mid	13.0931	11.4371	9.0165	13.6603	11.5634	13.0706	13.1171	10.933	8.8618	0.6323		0.4895	LUAD				
TCGA-55-8092-01	TCGA_NSCLC_pooled	12.4001	mid	12.9298	9.364	9.0581	12.4752	12.701	12.7005	13.023	11.5105	10.1065	0.6648	0.38	0.5233	LUAD				
TCGA-62-A46U-01	TCGA_NSCLC_pooled	11.4132	low	12.2755	9.9463	10.1417	12.7864	11.1673	12.8146	13.3418	12.4991	9.0884	0.5601		0.5078	LUAD				
TCGA-55-8208-01	TCGA_NSCLC_pooled	12.6801	mid	13.2183	9.212	10.5005	12.9167	10.9054	12.9431	13.3591	12.1623	9.5071	0.4072	0.17	0.3242	LUAD				
TCGA-64-1676-01	TCGA_NSCLC_pooled	14.273	high	12.182	9.2462	9.7818	13.836	12.8204	15.7299	12.3325	10.5577	8.7868	0.593	0.34	0.4716	LUAD				
TCGA-91-A4BD-01	TCGA_NSCLC_pooled	12.6054	mid	12.687	9.8075	9.6432	13.2195	12.1795	13.1496	13.9148	9.7337	6.7543	0.7523		0.7037	LUAD				
TCGA-78-7145-01	TCGA_NSCLC_pooled	13.8694	high	13.0293	10.0163	11.4955	14.0899	10.8495	14.1768	14.7888	9.9234	5.1897	0.7866	0.63	0.734	LUAD				
TCGA-97-8179-01	TCGA_NSCLC_pooled	12.3023	low	12.4962	10.4635	8.8566	13.6446	12.5601	13.4556	13.8331	9.2814	6.7354	0.8196	0.65	0.765	LUAD				
TCGA-44-2662-01	TCGA_NSCLC_pooled	13.3576	high	12.8086	9.4663	11.3052	13.9337	11.1392	13.5494	14.9315	11.3068	6.2421	0.561	0.25	0.4072	LUAD				
TCGA-86-8074-01	TCGA_NSCLC_pooled	13.6882	high	12.8278	9.7782	12.1205	12.9824	12.1513	13.1548	13.5979	10.3437	7.3542	0.6777	0.51	0.6097	LUAD				
TCGA-78-7540-01	TCGA_NSCLC_pooled	13.9274	high	13.3948	9.7116	12.6454	14.5673	11.7207	14.135	16.3731	8.7795	6.4995	0.8627	0.59	0.7557	LUAD				
TCGA-05-4426-01	TCGA_NSCLC_pooled	14.0765	high	12.6366	9.9005	11.5047	12.6853	11.3806	12.5001	13.3607	9.8578	6.7589	0.8136	0.71	0.8361	LUAD				
TCGA-50-8457-01	TCGA_NSCLC_pooled	12.4101	mid	13.5378	9.5537	10.9723	13.6486	11.0261	13.0931	13.0389	11.4162	8.8824	0.5791		0.5992	LUAD				
TCGA-75-5122-01	TCGA_NSCLC_pooled	10.1676	low	11.2635	8.0499	11.5073	11.4644	8.5212	10.7047	14.009	13.0005	12.1906	0.373	0.19	0.3382	LUAD				
TCGA-55-6975-01	TCGA_NSCLC_pooled	13.0838	mid	12.3823	10.0844	8.8829	12.4289	11.5914	13.618	15.4345	9.5818	7.617	0.7126	0.46	0.5991	LUAD				
TCGA-86-8073-01	TCGA_NSCLC_pooled	13.8375	high	12.6365	10.572	9.963	13.8745	11.0776	13.6607	14.3314	10.1939	7.4015	0.7441	0.34	0.6105	LUAD				
TCGA-86-8076-01	TCGA_NSCLC_pooled	11.3107	low	12.9112	9.678	10.0145	12.4861	11.7078	12.6481	13.583	11.7233	10.0969	0.6311	0.24	0.45	LUAD				
TCGA-62-A46P-01	TCGA_NSCLC_pooled	12.0113	low	12.7089	8.535	7.6988	11.2594	12.1507	13.7357	14.322	7.9254	6.5923	0.8741		0.8488	LUAD				
TCGA-J2-A4AE-01	TCGA_NSCLC_pooled	12.6025	mid	12.6401	9.4096	10.6861	12.8326	10.7519	12.5596	14.1967	10.6872	8.3411	0.783		0.7158	LUAD				
TCGA-67-3770-01	TCGA_NSCLC_pooled	12.2964	low	12.5018	8.9358	11.544	13.0756	11.8981	13.9336	14.7325	10.4371	7.6114	0.7255	0.49	0.6326	LUAD				
TCGA-55-A490-01	TCGA_NSCLC_pooled	11.2339	low	12.4231	11.8037	11.4806	13.1959	11.3208	13.2879	14.2403	8.541	7.0802			0.6244	LUAD				
TCGA-44-4112-01	TCGA_NSCLC_pooled	10.6411	low	12.762	10.1739	12.1508	13.5334	12.5769	13.2562	14.3541	10.0764	8.0708	0.7132	0.55	0.6708	LUAD				
TCGA-49-6745-01	TCGA_NSCLC_pooled	13.6585	high	12.8247	10.7751	11.072	13.9721	11.3894	13.1437	14.5516	11.2125	9.4148	0.6068	0.37	0.5477	LUAD				
TCGA-93-A4JN-01	TCGA_NSCLC_pooled	13.9086	high	13.0531	9.4659	11.6949	12.635	11.7401	13.0178	13.7832	10.4069	6.6957	0.7404		0.6621	LUAD				
TCGA-86-8054-01	TCGA_NSCLC_pooled	8.5507	low	12.9486	10.0052	8.2419	12.8096	12.2338	13.8552	13.4864	9.1569	6.391	0.9153	0.74	0.8646	LUAD				
TCGA-55-A4DF-01	TCGA_NSCLC_pooled	11.3025	low	12.9954	10.2146	11.7715	12.3733	10.4392	13.0814	14.0389	11.2574	8.8928	0.759		0.6391	LUAD				
TCGA-75-5146-01	TCGA_NSCLC_pooled	12.9703	mid	13.1156	9.1905	9.8602	13.118	12.4718	14.3738	14.1672	10.8107	7.9807	0.7481	0.58	0.6906	LUAD				
TCGA-05-4384-01	TCGA_NSCLC_pooled	11.9826	low	12.9598	10.1544	8.7415	12.5602	12.1128	12.2827	15.0851	10.096	6.856	0.7606	0.48	0.6937	LUAD				
TCGA-55-8207-01	TCGA_NSCLC_pooled	13.3362	high	13.707	9.9349	9.4306	13.9501	11.6067	13.2661	12.8745	11.1929	7.9521	0.6053	0.57	0.7034	LUAD				
TCGA-69-7760-01	TCGA_NSCLC_pooled	12.8505	mid	13.055	9.614	11.8884	13.4997	11.6443	14.2504	15.1367	7.4275	5.312	0.9055	0.65	0.7853	LUAD				
TCGA-49-4510-01	TCGA_NSCLC_pooled	12.9594	mid	12.5636	10.0547	8.7866	13.7191	12.5994	13.8975	15.2477	8.4564	6.9828	0.8427	0.64	0.7697	LUAD				
TCGA-64-5815-01	TCGA_NSCLC_pooled	12.7525	mid	13.1416	10.5076	10.9642	13.4496	11.4907	13.1713	14.0831	10.7644	7.1617	0.5114	0.36	0.5551	LUAD				
TCGA-55-8620-01	TCGA_NSCLC_pooled	6.733	low	12.2002	9.9811	5.8014	13.4318	8.1904	12.5045	14.2363	10.2781	8.6605	0.8691		0.7038	LUAD				
TCGA-73-4662-01	TCGA_NSCLC_pooled	11.4804	low	13.6709	10.5887	10.2758	14.4697	12.8314	14.5596	14.4226	11.1276	8.5477	0.6866	0.49	0.6275	LUAD				
TCGA-49-AAR4-01	TCGA_NSCLC_pooled	13.5973	high	12.5789	9.504	11.385	13.5861	11.4116	13.2582	15.5507	11.3713	11.6511	0.6419		0.5243	LUAD				
TCGA-55-7910-01	TCGA_NSCLC_pooled	8.9363	low	13.1999	9.9565	5.9992	12.1569	11.257	14.4432	14.0253	9.6034	5.6724	0.8618	0.58	0.7195	LUAD				
TCGA-55-8621-01	TCGA_NSCLC_pooled	12.0211	low	12.5371	9.7989	9.8848	12.3754	11.0913	12.0207	13.4806	11.6731	8.517	0.4894		0.5738	LUAD				
TCGA-55-6981-01	TCGA_NSCLC_pooled	13.0765	mid	12.731	9.2207	11.4817	14.9573	10.7499	13.3976	14.7881	9.5064	5.3698	0.8072	0.27	0.5575	LUAD				
TCGA-MP-A4TJ-01	TCGA_NSCLC_pooled	11.4167	low	12.5635	9.0338	10.1052	12.2312	11.0521	12.506	14.3585	12.3397	10.1335	0.4553		0.418	LUAD				
TCGA-50-5942-01	TCGA_NSCLC_pooled	12.3809	mid	13.0125	9.7929	12.2345	12.384	10.8582	12.8737	12.8391	10.5117	8.0742	0.7812	0.69	0.7653	LUAD				
TCGA-05-4434-01	TCGA_NSCLC_pooled	14.0121	high	13.0173	9.9276	10.7574	13.5778	11.8617	12.4329	15.6977	11.5218	8.4747	0.5637	0.29	0.4379	LUAD				
TCGA-78-7148-01	TCGA_NSCLC_pooled	13.4518	high	13.5898	10.4287	11.0427	13.4157	12.5079	13.8109	15.287	9.8395	8.8928	0.835	0.6	0.7169	LUAD				
TCGA-69-8453-01	TCGA_NSCLC_pooled	13.5481	high	12.8528	9.2917	10.8978	13.4106	11.3031	12.7246	15.491	11.812	8.6337	0.5504		0.4925	LUAD				
TCGA-97-8176-01	TCGA_NSCLC_pooled	13.1248	mid	13.0215	10.4738	9.6633	13.2358	12.7839	13.204	15.4625	9.8043	7.0227	0.8175		0.7626	LUAD				
TCGA-67-3771-01	TCGA_NSCLC_pooled	12.9513	mid	13.4898	10.5394	8.2903	12.5918	11.7785	13.7284	15.2312	11.0018	8.5329	0.6957	0.46	0.5991	LUAD				
TCGA-78-8655-01	TCGA_NSCLC_pooled	13.5407	high	12.966	9.3572	9.9961	13.7552	11.7335	13.3776	14.2407	10.398	8.6665	0.7021		0.6573	LUAD				
TCGA-95-7948-01	TCGA_NSCLC_pooled	13.1383	mid	12.5817	11.3543	11.0402	14.0887	11.9109	13.6268	13.5927	8.221	6.8182	0.8573	0.71	0.8167	LUAD				
