gene	chrom	start
POLE	12	132623753
PXMP2	12	132687587
PGAM5	12	132710819
ANKLE2	12	132725503
GOLGA3	12	132768902
CHFR	12	132822187
ZNF605	12	132918306
ZNF26	12	132986365
ZNF84	12	133037292
ZNF140	12	133080474
ZNF891	12	133104779
ZNF10	12	133130575
ZNF268	12	133181409
TPTE2	13	19422876
MPHOSPH8	13	19633659
PSPC1	13	19674752
ZMYM5	13	19823482
ZMYM2	13	19958677
GJA3	13	20138255
GJB2	13	20187463
GJB6	13	20221962
CRYL1	13	20403666
IFT88	13	20567138
IL17D	13	20702127
EEF1AKMT1	13	20728731
XPO4	13	20777329
LATS2	13	20973036
SAP18	13	21140119
SKA3	13	21153595
MRPL57	13	21176658
ZDHHC20	13	21348784
MICU2	13	21492691
FGF9	13	21671073
SACS	13	23288689
TNFRSF19	13	23570370
MIPEP	13	23730189
SPATA13	13	23979805
PARP4	13	24420931
ATP12A	13	24680408
RNF17	13	24764169
CENPJ	13	24882279
PABPC3	13	25096136
AMER2	13	25161679
MTMR6	13	25246222
NUP58	13	25301524
ATP8A2	13	25371974
SHISA2	13	26044597
RNF6	13	26132115
CDK8	13	26254104
WASF3	13	26557683
USP12	13	27066156
RPL21	13	27251362
RASL11A	13	27270830
GTF3A	13	27424619
MTIF3	13	27435643
LNX2	13	27545913
POLR1D	13	27620742
FLT3	13	28003274
PAN3	13	28138506
FLT1	13	28300346
POMP	13	28659065
SLC46A3	13	28700064
MTUS2	13	28820339
SLC7A1	13	29509414
UBL3	13	29764371
KATNAL1	13	30202630
UBE2L5	13	30422488
HMGB1	13	30456704
USPL1	13	30617693
ALOX5AP	13	30713478
MEDAG	13	30906271
HSPH1	13	31134973
B3GLCT	13	31199975
FRY	13	31846713
BRCA2	13	32315086
N4BP2L1	13	32400723
N4BP2L2	13	32432417
PDS5B	13	32586452
KL	13	33016423
STARD13	13	33103137
RFC3	13	33818069
NBEA	13	34942270
MAB21L1	13	35473419
DCLK1	13	35768652
CCDC169	13	36222008
SPART	13	36301638
CCNA1	13	36431520
RFXAP	13	36819222
SMAD9	13	36844831
ALG5	13	36949738
EXOSC8	13	36998816
SUPT20H	13	37009312
CSNK1A1L	13	37103259
POSTN	13	37562583
UFM1	13	38349849
FREM2	13	38687077
STOML3	13	38965925
PROSER1	13	39009865
NHLRC3	13	39038306
LHFPL6	13	39209116
COG6	13	39655627
FOXO1	13	40555667
MRPS31	13	40729128
SLC25A15	13	40789412
ELF1	13	40931924
WBP4	13	41061509
KBTBD6	13	41127569
KBTBD7	13	41189834
MTRF1	13	41216369
NAA16	13	41311267
RGCC	13	41457550
VWA8	13	41566835
DGKH	13	42040036
AKAP11	13	42272152
TNFSF11	13	42562736
FAM216B	13	42781550
EPSTI1	13	42886388
DNAJC15	13	43023203
ENOX1	13	43213130
CCDC122	13	43823909
LACC1	13	43879284
SERP2	13	44373665
TSC22D1	13	44432143
NUFIP1	13	44939249
GPALPP1	13	44989529
GTF2F2	13	45120510
TPT1	13	45333471
SLC25A30	13	45393316
COG3	13	45464898
SIAH3	13	45777242
ZC3H13	13	45954465
LCP1	13	46125920
LRRC63	13	46211928
RUBCNL	13	46334681
LRCH1	13	46553168
ESD	13	46771256
HTR2A	13	46831546
SUCLA2	13	47745736
NUDT15	13	48037726
MED4	13	48053323
ITM2B	13	48232612
RB1	13	48303744
LPAR6	13	48389567
RCBTB2	13	48488963
CYSLTR2	13	48653711
FNDC3A	13	48975912
CDADC1	13	49247925
CAB39L	13	49308650
SETDB2	13	49444274
PHF11	13	49495610
RCBTB1	13	49531946
ARL11	13	49628507
EBPL	13	49660674
KPNA3	13	49699320
SPRYD7	13	49912702
TRIM13	13	49995888
KCNRG	13	50015254
DLEU7	13	50519364
RNASEH2B	13	50909747
FAM124A	13	51222334
INTS6	13	51354077
WDFY2	13	51584455
DHRS12	13	51767993
TMEM272	13	51813347
ATP7B	13	51930436
ALG11	13	52012391
UTP14C	13	52024691
NEK5	13	52033611
NEK3	13	52132639
THSD1	13	52377167
VPS36	13	52412602
CKAP2	13	52455429
HNRNPA1L2	13	52642431
SUGT1	13	52652709
OLFM4	13	53028813
PCDH17	13	57631744
DIAPH3	13	59665583
TDRD3	13	60396457
PCDH9	13	66302834
DACH1	13	71437966
MZT1	13	72708367
BORA	13	72727749
DIS3	13	72752169
PIBF1	13	72782133
KLF5	13	73054976
KLF12	13	73686089
TBC1D4	13	75283503
COMMD6	13	75525214
UCHL3	13	75549483
LMO7	13	75620434
KCTD12	13	76880175
CLN5	13	76990660
FBXL3	13	76992598
MYCBP2	13	77042474
SCEL	13	77535674
SLAIN1	13	77697687
EDNRB	13	77895481
POU4F1	13	78598362
RBM26	13	79311824
NDFIP2	13	79481155
SPRY2	13	80335976
SLITRK1	13	83877205
SLITRK6	13	85792790
SLITRK5	13	87671371
GPC6	13	93226807
DCT	13	94436811
TGDS	13	94574054
GPR180	13	94601857
SOX21	13	94709622
ABCC4	13	95019835
DZIP1	13	95578202
DNAJC3	13	95677139
UGGT2	13	95801580
HS6ST3	13	96090107
OXGR1	13	96985713
MBNL2	13	97221434
RAP2A	13	97434169
IPO5	13	97953658
FARP1	13	98142562
STK24	13	98445185
SLC15A1	13	98683801
DOCK9	13	98793429
UBAC2	13	99200774
GPR18	13	99254732
GPR183	13	99294539
TM9SF2	13	99446311
CLYBL	13	99606669
ZIC2	13	99981784
PCCA	13	100089015
GGACT	13	100530164
TMTC4	13	100603625
NALCN	13	101053776
ITGBL1	13	101452593
FGF14	13	101710804
TPP2	13	102596958
CCDC168	13	102729367
TEX30	13	102765888
BIVM	13	102799119
ERCC5	13	102845831
METTL21EP	13	102880040
EFNB2	13	106489745
ARGLU1	13	106541673
LIG4	13	108207439
ABHD13	13	108218392
TNFSF13B	13	108251240
MYO16	13	108596152
IRS2	13	109752695
COL4A1	13	110148963
COL4A2	13	110305812
RAB20	13	110523066
NAXD	13	110615545
CARS2	13	110641412
ING1	13	110712736
ANKRD10	13	110878540
ARHGEF7	13	111114559
TEX29	13	111316184
TUBGCP3	13	112485011
ATP11A	13	112690038
MCF2L	13	112894378
F7	13	113105788
PCID2	13	113177536
CUL4A	13	113208193
LAMP1	13	113297239
GRTP1	13	113324163
ADPRHL1	13	113399611
DCUN1D2	13	113455819
TMCO3	13	113491021
TFDP1	13	113584721
TMEM255B	13	113759226
GAS6	13	113820549
RASA3	13	113977783
CFAP97D2	13	114154691
CDC16	13	114234887
UPF3A	13	114281601
CHAMP1	13	114314482
OR4K17	14	20110739
OR11G2	14	20190896
TTC5	14	20256558
CCNB1IP1	14	20311368
PARP2	14	20343615
TEP1	14	20365667
KLHL33	14	20425852
OSGEP	14	20446401
APEX1	14	20455191
PIP4P1	14	20457681
PNP	14	20461992
ANG	14	20684177
RNASE4	14	20684560
RNASE6	14	20781268
RNASE1	14	20801228
RNASE3	14	20891385
RNASE2	14	20955487
METTL17	14	20989973
NDRG2	14	21016763
ARHGEF40	14	21070273
ZNF219	14	21090077
TMEM253	14	21098811
OR5AU1	14	21148370
HNRNPC	14	21209136
RPGRIP1	14	21280083
SUPT16H	14	21351476
CHD8	14	21385194
RAB2B	14	21459020
TOX4	14	21476597
METTL3	14	21498133
SALL2	14	21521080
OR10G3	14	21568520
DAD1	14	22564907
ABHD4	14	22598290
OXA1L	14	22766522
SLC7A7	14	22773222
MRPL52	14	22829879
MMP14	14	22836560
LRP10	14	22871740
REM2	14	22883222
RBM23	14	22893204
PRMT5	14	22920525
HAUS4	14	22946228
AJUBA	14	22971177
C14orf93	14	22985894
PSMB5	14	23016543
CDH24	14	23047062
ACIN1	14	23058564
C14orf119	14	23095505
CEBPE	14	23117036
SLC7A8	14	23125295
HOMEZ	14	23272422
PPP1R3E	14	23295652
BCL2L2	14	23298790
PABPN1	14	23321457
SLC22A17	14	23346314
EFS	14	23356403
MYH7	14	23412740
NGDN	14	23469679
ZFHX2	14	23520857
AP1G2	14	23559565
JPH4	14	23568038
DHRS2	14	23630115
DHRS4	14	23953734
DHRS4L2	14	23969874
CARMIL3	14	24052009
NRL	14	24078662
PCK2	14	24094053
DCAF11	14	24114195
FITM1	14	24130659
PSME1	14	24136163
EMC9	14	24138959
PSME2	14	24143362
RNF31	14	24146683
IRF9	14	24161234
REC8	14	24171853
IPO4	14	24180219
TM9SF1	14	24189149
CHMP4A	14	24209615
NEDD8	14	24216857
GMPR2	14	24232422
TINF2	14	24238286
TGM1	14	24249114
RABGGTA	14	24265538
DHRS1	14	24290598
NOP9	14	24299850
CIDEB	14	24305187
LTB4R2	14	24305734
LTB4R	14	24311450
ADCY4	14	24318349
RIPK3	14	24336025
NFATC4	14	24365673
NYNRIN	14	24399003
CBLN3	14	24426545
KHNYN	14	24429286
SDR39U1	14	24439766
CTSG	14	24573518
GZMH	14	24606480
GZMB	14	24630954
STXBP6	14	24809454
NOVA1	14	26443090
FOXG1	14	28764329
PRKD1	14	29576479
G2E3	14	30559158
SCFD1	14	30622291
COCH	14	30874514
STRN3	14	30893799
AP4S1	14	31025106
HECTD1	14	31100117
HEATR5A	14	31291788
DTD2	14	31446036
NUBPL	14	31489956
ARHGAP5	14	32076114
AKAP6	14	32329298
NPAS3	14	32934396
EGLN3	14	33924227
SPTSSA	14	34432788
EAPP	14	34515938
SNX6	14	34561093
CFL2	14	34709113
BAZ1A	14	34752731
SRP54	14	34981957
FAM177A1	14	35045117
PPP2R3C	14	35085467
PSMA6	14	35278633
NFKBIA	14	35401079
RALGAPA1	14	35538352
BRMS1L	14	35826338
MBIP	14	36298564
SFTA3	14	36473207
NKX2-1	14	36516392
NKX2-8	14	36580004
PAX9	14	36657568
SLC25A21	14	36677921
MIPOL1	14	37197894
FOXA1	14	37589552
TTC6	14	37595629
CLEC14A	14	38254000
SEC23A	14	39031919
GEMIN2	14	39114285
TRAPPC6B	14	39147811
PNN	14	39175183
MIA2	14	39230231
FBXO33	14	39397684
LRFN5	14	41606876
C14orf28	14	44897275
KLHL28	14	44924324
TOGARAM1	14	44962190
PRPF39	14	45084107
FKBP3	14	45115599
FANCM	14	45135930
MIS18BP1	14	45203190
RPL10L	14	46651010
MDGA2	14	46840092
RPS29	14	49570984
LRR1	14	49598761
RPL36AL	14	49618530
MGAT2	14	49620799
DNAAF2	14	49625174
POLE2	14	49643555
KLHDC1	14	49693105
KLHDC2	14	49768130
NEMF	14	49782083
ARF6	14	49893079
VCPKMT	14	50108632
SOS2	14	50117130
L2HGDH	14	50237563
CDKL1	14	50326265
MAP4K5	14	50418501
ATL1	14	50532509
SAV1	14	50632058
NIN	14	50719763
PYGL	14	50857891
TRIM9	14	50975262
TMX1	14	51240162
FRMD6	14	51489100
GNG2	14	51826195
RTRAF	14	51989514
NID2	14	52004809
PTGDR	14	52267698
PTGER2	14	52314305
TXNDC16	14	52430596
GPR137C	14	52552836
ERO1A	14	52639915
PSMC6	14	52707178
STYX	14	52730166
GNPNAT1	14	52775193
FERMT2	14	52857268
DDHD1	14	53036745
BMP4	14	53949736
CDKN3	14	54396849
CNIH1	14	54423561
GMFB	14	54474484
CGRRF1	14	54509812
SAMD4A	14	54566117
GCH1	14	54842008
WDHD1	14	54938949
SOCS4	14	55027230
MAPK1IP1L	14	55051647
LGALS3	14	55124110
DLGAP5	14	55148112
FBXO34	14	55271344
ATG14	14	55366391
KTN1	14	55559072
PELI2	14	56117814
TMEM260	14	56488354
EXOC5	14	57200507
AP5M1	14	57268924
NAA30	14	57390544
ARMH4	14	57999735
ACTR10	14	58200080
PSMA3	14	58244843
ARID4A	14	58298504
TOMM20L	14	58395928
TIMM9	14	58408495
KIAA0586	14	58427385
DACT1	14	58633967
DAAM1	14	59188646
GPR135	14	59429022
L3HYPDH	14	59460363
JKAMP	14	59484443
CCDC175	14	59504539
RTN1	14	59595976
LRRC9	14	59919713
PCNX4	14	60091911
DHRS7	14	60144119
PPM1A	14	60245752
C14orf39	14	60396469
SIX1	14	60643421
SIX4	14	60709539
MNAT1	14	60734742
TRMT5	14	60971441
SLC38A6	14	60981114
PRKCH	14	61187559
TMEM30B	14	61277370
HIF1A	14	61695513
SNAPC1	14	61762420
SYT16	14	61811974
KCNH5	14	62699464
RHOJ	14	63204114
PPP2R5E	14	63371364
WDR89	14	63597039
SGPP1	14	63684216
SYNE2	14	63761899
ESR2	14	64084232
MTHFD1	14	64388031
ZBTB25	14	64449106
AKAP5	14	64465499
ZBTB1	14	64503712
HSPA2	14	64535905
PPP1R36	14	64549920
PLEKHG3	14	64704102
SPTB	14	64746283
CHURC1	14	64914361
GPX2	14	64939152
RAB15	14	64945814
FNTB	14	64986895
MAX	14	65006174
FUT8	14	65410592
GPHN	14	66507407
ATP6V1D	14	67294371
EIF2S1	14	67360328
PLEK2	14	67386984
TMEM229B	14	67447084
PLEKHH1	14	67533290
PIGH	14	67581955
ARG2	14	67619920
VTI1B	14	67647085
RDH11	14	67676800
ZFYVE26	14	67727374
RAD51B	14	67819779
ZFP36L1	14	68787660
ACTN1	14	68874128
DCAF5	14	69050881
EXD2	14	69191498
GALNT16	14	69259277
ERH	14	69380128
SLC39A9	14	69398015
PLEKHD1	14	69484692
SUSD6	14	69611596
SRSF5	14	69726900
SMOC1	14	69854131
SLC8A3	14	70044215
COX16	14	70325081
SYNJ2BP	14	70366499
MED6	14	70581257
TTC9	14	70641916
MAP3K9	14	70722526
PCNX1	14	70907405
SIPA1L1	14	71320449
RGS6	14	71932429
DPF3	14	72609034
DCAF4	14	72926377
ZFYVE1	14	72969451
RBM25	14	73058532
PSEN1	14	73136418
PAPLN	14	73237497
NUMB	14	73275107
HEATR4	14	73478484
RIOX1	14	73490933
ACOT2	14	73567620
ACOT4	14	73591873
DNAL1	14	73644875
PNMA1	14	73711783
PTGR2	14	73851831
ZNF410	14	73886617
FAM161B	14	73931501
COQ6	14	73949926
ENTPD5	14	73958010
BBOF1	14	74019349
ALDH6A1	14	74056847
LIN52	14	74084956
ABCD4	14	74285269
SYNDIG1L	14	74405894
NPC2	14	74476192
ISCA2	14	74493756
LTBP2	14	74498183
AREL1	14	74653437
FCF1	14	74713144
YLPM1	14	74763316
PROX2	14	74852871
DLST	14	74881891
RPS6KL1	14	74903951
PGF	14	74941834
EIF2B2	14	75002921
MLH3	14	75013769
ACYP1	14	75053237
ZC2HC1C	14	75064109
NEK9	14	75079353
TMED10	14	75131469
FOS	14	75278826
JDP2	14	75427716
BATF	14	75522455
FLVCR2	14	75578620
TTLL5	14	75633625
ERG28	14	75649791
IFT43	14	75902136
TGFB3	14	75958097
GPATCH2L	14	76151916
ESRRB	14	76310712
VASH1	14	76761468
ANGEL1	14	76786009
IRF2BPL	14	77024543
CIPC	14	77098126
TMEM63C	14	77116568
POMT2	14	77274956
GSTZ1	14	77320996
TMED8	14	77335029
SAMD15	14	77376689
NOXRED1	14	77394021
VIPAS39	14	77426675
AHSA1	14	77457870
ISM2	14	77474394
SPTLC2	14	77505997
ALKBH1	14	77672404
SLIRP	14	77708071
SNW1	14	77717599
ADCK1	14	77800109
NRXN3	14	78170373
DIO2	14	80197526
CEP128	14	80476983
TSHR	14	80954989
GTF2A1	14	81175452
STON2	14	81260652
SEL1L	14	81471547
FLRT2	14	85530144
GALC	14	87837820
GPR65	14	88005135
KCNK10	14	88180103
SPATA7	14	88384924
PTPN21	14	88465778
ZC3H14	14	88562970
EML5	14	88612431
TTC8	14	88824153
FOXN3	14	89124871
EFCAB11	14	89794669
TDP1	14	89954939
KCNK13	14	90061994
PSMC1	14	90256527
NRDE2	14	90267860
CALM1	14	90396502
TTC7B	14	90524564
RPS6KA5	14	90847861
DGLUCY	14	91060333
GPR68	14	91232532
CCDC88C	14	91271323
PPP4R3A	14	91457508
CATSPERB	14	91580696
TC2N	14	91779746
FBLN5	14	91869411
TRIP11	14	91965991
ATXN3	14	92044496
NDUFB1	14	92116122
CPSF2	14	92121969
SLC24A4	14	92322581
RIN3	14	92513781
LGMN	14	92703807
GOLGA5	14	92794305
ITPK1	14	92936914
MOAP1	14	93182199
GON7	14	93202894
UBR7	14	93207241
BTBD7	14	93237550
UNC79	14	93333219
PRIMA1	14	93718298
FAM181A	14	93918894
ASB2	14	93934166
OTUB2	14	94026340
DDX24	14	94048287
IFI27L1	14	94081301
IFI27	14	94104836
IFI27L2	14	94127779
PPP4R4	14	94146128
SERPINA2	14	94364316
SERPINA1	14	94376747
SERPINA9	14	94462717
DICER1	14	95086228
CLMN	14	95181940
SYNE3	14	95407266
GLRX5	14	95533503
TCL1A	14	95709947
C14orf132	14	96039362
BDKRB2	14	96204679
ATG2B	14	96279195
GSKIP	14	96363452
AK7	14	96392128
PAPOLA	14	96501433
VRK1	14	96797304
BCL11B	14	99169287
SETD3	14	99397748
CCNK	14	99481169
CCDC85C	14	99500190
HHIPL1	14	99645129
CYP46A1	14	99684298
EML1	14	99737693
EVL	14	99971449
DEGS2	14	100143957
YY1	14	100238298
SLC25A29	14	100291116
WDR25	14	100376418
BEGAIN	14	100537147
RTL1	14	100879753
PPP2R5C	14	101761709
DYNC1H1	14	101964573
HSP90AA1	14	102080742
WDR20	14	102139503
MOK	14	102224500
ZNF839	14	102317377
CINP	14	102341102
TECPR2	14	102362941
ANKRD9	14	102501767
RCOR1	14	102592649
TRAF3	14	102777449
AMN	14	102922663
CDC42BPB	14	102932380
EXOC3L4	14	103094725
TNFAIP2	14	103121476
EIF5	14	103333544
MARK3	14	103385377
CKB	14	103519667
TRMT61A	14	103529196
BAG5	14	103556545
KLC1	14	103561896
XRCC3	14	103697609
ZFYVE21	14	103715730
PPP1R13B	14	103733195
TDRD9	14	103928456
KIF26A	14	104136454
TMEM179	14	104474678
INF2	14	104681146
SIVA1	14	104753147
AKT1	14	104769349
ZBTB42	14	104800596
CEP170B	14	104865268
PLD4	14	104924713
AHNAK2	14	104937244
CLBA1	14	104985775
CDCA4	14	105009573
GPR132	14	105049395
JAG2	14	105140982
NUDT14	14	105172938
BRF1	14	105209286
BTBD6	14	105248533
PACS2	14	105300563
TEX22	14	105398538
MTA1	14	105419820
CRIP2	14	105472962
CRIP1	14	105486317
TEDC1	14	105489855
TMEM121	14	105526583
NIPA1	15	22773063
NIPA2	15	22838644
CYFIP1	15	22867052
TUBGCP5	15	22983192
MKRN3	15	23565674
NDN	15	23685400
SNRPN	15	24823637
SNURF	15	24954987
UBE3A	15	25333728
ATP10A	15	25677273
GABRB3	15	26543552
GABRA5	15	26866911
GABRG3	15	26971181
OCA2	15	27754875
HERC2	15	28111040
GOLGA8M	15	28698583
APBA2	15	28884483
NSMCE3	15	29264989
TJP1	15	29699367
GOLGA8T	15	30135051
CHRFAM7A	15	30360566
GOLGA8R	15	30400562
ARHGAP11B	15	30624494
FAN1	15	30890559
MTMR10	15	30938941
TRPM1	15	31001065
KLF13	15	31326835
OTUD7A	15	31475398
GOLGA8N	15	32593456
ARHGAP11A	15	32615144
SCG5	15	32641676
GREM1	15	32718004
FMN1	15	32765544
RYR3	15	33310962
AVEN	15	33858782
EMC7	15	34084017
PGBD4	15	34102083
KATNBL1	15	34140674
EMC4	15	34225013
SLC12A6	15	34229784
NOP10	15	34339159
LPCAT4	15	34358633
GOLGA8A	15	34378935
GOLGA8B	15	34525095
AQR	15	34851782
ZNF770	15	34978341
DPH6	15	35217345
MEIS2	15	36889204
SPRED1	15	38252836
FAM98B	15	38454127
RASGRP1	15	38488103
THBS1	15	39581079
FSIP1	15	39588357
GPR176	15	39799008
EIF2AK4	15	39934115
SRP14	15	40035690
BMF	15	40087890
BUB1B	15	40161023
PAK6	15	40217428
PLCB2	15	40278176
INAFM2	15	40323692
CCDC9B	15	40331452
DISP2	15	40358219
KNSTRN	15	40382721
IVD	15	40405485
BAHD1	15	40439721
CHST14	15	40470984
CCDC32	15	40528683
RPUSD2	15	40569299
KNL1	15	40594020
RAD51	15	40694774
RMDN3	15	40735884
GCHFR	15	40764068
DNAJC17	15	40765161
C15orf62	15	40769980
ZFYVE19	15	40807086
SPINT1	15	40844018
RHOV	15	40872214
VPS18	15	40894450
DLL4	15	40929340
CHAC1	15	40952962
INO80	15	40978880
CHP1	15	41230839
OIP5	15	41309273
NUSAP1	15	41320794
NDUFAF1	15	41387218
RTF1	15	41408408
ITPKA	15	41493393
LTK	15	41503637
RPAP1	15	41517176
TYRO3	15	41557675
MGA	15	41621134
MAPKBP1	15	41774434
SPTBN5	15	41848146
EHD4	15	41895933
PLA2G4E	15	41981394
PLA2G4D	15	42067009
PLA2G4F	15	42139034
VPS39	15	42158701
TMEM87A	15	42210447
GANC	15	42273201
CAPN3	15	42359498
ZNF106	15	42412823
SNAP23	15	42491233
LRRC57	15	42537820
HAUS2	15	42548828
STARD9	15	42575606
CDAN1	15	42723544
TTBK2	15	42738730
UBR1	15	42942897
TMEM62	15	43123279
CCNDBP1	15	43185118
TGM5	15	43232590
LCMT2	15	43323649
ADAL	15	43330672
ZSCAN29	15	43358172
TUBGCP4	15	43369221
TP53BP1	15	43403061
MAP1A	15	43510958
PPIP5K1	15	43533462
STRC	15	43599563
CATSPER2	15	43628503
CKMT1A	15	43692886
PDIA3	15	43746394
SERF2	15	43777087
SERINC4	15	43794162
HYPK	15	43796142
MFAP1	15	43804492
WDR76	15	43826980
FRMD5	15	43870761
CTDSPL2	15	44427622
EIF3J	15	44537125
SPG11	15	44554818
PATL2	15	44665732
B2M	15	44711358
TRIM69	15	44728988
SORD	15	45023147
DUOX2	15	45092650
DUOXA1	15	45117366
DUOX1	15	45129933
SHF	15	45167214
SLC28A2	15	45252234
GATM	15	45361124
SPATA5L1	15	45402336
C15orf48	15	45430579
SLC30A4	15	45479606
BLOC1S6	15	45587214
SQOR	15	45631148
SEMA6D	15	47184101
SLC24A5	15	48120990
MYEF2	15	48134632
CTXN2	15	48178122
DUT	15	48331011
FBN1	15	48408313
CEP152	15	48712928
SHC4	15	48823741
EID1	15	48878134
SECISBP2L	15	48988476
COPS2	15	49106068
GALK2	15	49155656
FAM227B	15	49326962
FGF7	15	49423237
DTWD1	15	49621037
ATP8B4	15	49858238
SLC27A2	15	50182196
HDC	15	50241947
GABPB1	15	50275389
USP8	15	50424380
USP50	15	50494018
TRPM7	15	50552473
SPPL2A	15	50702266
AP4E1	15	50908672
TNFAIP8L3	15	51056598
CYP19A1	15	51208057
GLDN	15	51341655
DMXL2	15	51447711
SCG3	15	51681492
LYSMD2	15	51723011
TMOD2	15	51751597
TMOD3	15	51829628
LEO1	15	51938025
MAPK6	15	51952106
BCL2L10	15	52109263
GNB5	15	52115100
MYO5C	15	52192322
MYO5A	15	52307281
ARPP19	15	52547045
WDR72	15	53513741
UNC13C	15	53978201
RSL24D1	15	55180806
RAB27A	15	55202966
PIGBOS1	15	55317184
PIGB	15	55318960
CCPG1	15	55340032
DNAAF4	15	55410525
PYGO1	15	55538884
PRTG	15	55611544
NEDD4	15	55826922
RFX7	15	56087280
TEX9	15	56243971
MNS1	15	56421544
ZNF280D	15	56630176
TCF12	15	56918623
CGNL1	15	57375967
MYZAP	15	57591904
GCOM1	15	57591908
POLR2M	15	57706695
ALDH1A2	15	57953424
AQP9	15	58138169
LIPC	15	58410569
ADAM10	15	58588809
MINDY2	15	58771192
RNF111	15	58865175
SLTM	15	58879050
CCNB2	15	59105126
MYO1E	15	59132434
FAM81A	15	59372693
GCNT3	15	59594875
GTF2A2	15	59638062
BNIP2	15	59659146
FOXB1	15	60004234
ANXA2	15	60347134
ICE2	15	60419609
RORA	15	60488284
VPS13C	15	61852389
C2CD4A	15	62066977
C2CD4B	15	62163535
TLN2	15	62390526
TPM1	15	63042620
LACTB	15	63121833
RPS27L	15	63125872
RAB8B	15	63189560
APH1B	15	63276018
CA12	15	63321378
USP3	15	63504511
FBXL22	15	63597353
HERC1	15	63608618
DAPK2	15	63907036
CIAO2A	15	64072565
SNX1	15	64094123
SNX22	15	64151715
PPIB	15	64155740
CSNK1G1	15	64165525
PCLAF	15	64364304
TRIP4	15	64387748
ZNF609	15	64460578
OAZ2	15	64687573
RBPMS2	15	64739891
PIF1	15	64815632
PLEKHO2	15	64841883
ANKDD1A	15	64911902
SPG21	15	64963022
MTFMT	15	65001512
SLC51B	15	65045387
UBAP1L	15	65092760
PDCD7	15	65117379
CLPX	15	65148219
CILP	15	65194760
PARP16	15	65234460
IGDCC3	15	65327127
IGDCC4	15	65381484
DPP8	15	65442463
HACD3	15	65530418
INTS14	15	65578753
SLC24A1	15	65611366
DENND4A	15	65658046
RAB11A	15	65726054
MEGF11	15	65895079
DIS3L	15	66293217
TIPIN	15	66336191
MAP2K1	15	66386837
SNAPC5	15	66490135
RPL4	15	66498015
ZWILCH	15	66504959
LCTL	15	66547179
SMAD6	15	66702236
SMAD3	15	67063763
AAGAB	15	67200667
IQCH	15	67254786
C15orf61	15	67521131
MAP2K5	15	67542703
SKOR1	15	67819704
PIAS1	15	68054309
CALML4	15	68190705
CLN6	15	68206992
FEM1B	15	68277745
ITGA11	15	68296532
CORO2B	15	68578993
ANP32A	15	68778535
SPESP1	15	68818221
NOX5	15	68930504
GLCE	15	69160584
PAQR5	15	69298912
KIF23	15	69414246
RPLP1	15	69452814
TLE3	15	70047790
UACA	15	70654554
LARP6	15	70829130
LRRC49	15	70853239
THAP10	15	70881342
THSD4	15	71096952
NR2E3	15	71792638
MYO9A	15	71822291
SENP8	15	72114258
GRAMD2A	15	72159806
PKM	15	72199029
PARP6	15	72241181
HEXA	15	72340924
ARIH1	15	72474330
HIGD2B	15	72675798
BBS4	15	72686179
ADPGK	15	72751294
NEO1	15	73051710
HCN4	15	73319859
NPTN	15	73560014
CD276	15	73683966
INSYN1	15	73735458
LOXL1	15	73925989
STOML1	15	73978926
PML	15	73994673
ISLR2	15	74100311
ISLR	15	74173710
STRA6	15	74179466
CCDC33	15	74202705
SEMA7A	15	74409289
UBL7	15	74445977
ARID3B	15	74541206
CLK3	15	74598500
EDC3	15	74630558
CSK	15	74782080
ULK3	15	74836118
SCAMP2	15	74843730
MPI	15	74890005
FAM219B	15	74899992
COX5A	15	74919791
RPP25	15	74954418
SCAMP5	15	74957219
PPCDC	15	75023586
C15orf39	15	75195643
COMMD4	15	75336020
NEIL1	15	75346955
MAN2C1	15	75355207
SIN3A	15	75369379
PTPN9	15	75463251
SNUPN	15	75598083
IMP3	15	75639085
SNX33	15	75647912
CSPG4	15	75674322
ODF3L1	15	75724041
UBE2Q2	15	75843307
FBXO22	15	75903876
NRG4	15	75935969
TMEM266	15	76059958
ETFA	15	76188555
ISL2	15	76336773
SCAPER	15	76347904
RCN2	15	76931738
PSTPIP1	15	76993359
TSPAN3	15	77041404
PEAK1	15	77100656
HMG20A	15	77420412
LINGO1	15	77613027
TBC1D2B	15	77984036
CIB2	15	78104606
IDH3A	15	78131498
ACSBG1	15	78167468
DNAJA4	15	78264086
IREB2	15	78437431
HYKK	15	78507564
PSMA4	15	78540405
CHRNA5	15	78565520
ADAMTS7	15	78759206
MORF4L1	15	78810487
CTSH	15	78921058
RASGRF1	15	78959906
TMED3	15	79311112
MTHFS	15	79833585
BCL2A1	15	79960892
ZFAND6	15	80059568
FAH	15	80152490
CTXND1	15	80195481
ARNT2	15	80404350
ABHD17C	15	80679684
CEMIP	15	80779343
MESD	15	80946289
TLNRD1	15	81000923
CFAP161	15	81007033
IL16	15	81159575
STARD5	15	81309053
TMC3	15	81331088
MEX3B	15	82041778
EFL1	15	82130206
SAXO2	15	82262810
GOLGA6L10	15	82339993
GOLGA6L9	15	82429816
RPS17	15	82536750
CPEB1	15	82543201
AP3B2	15	82659281
FSD2	15	82755362
WHAMM	15	82809628
HOMER2	15	82836946
RAMAC	15	82986210
C15orf40	15	82988441
BTBD1	15	83016423
TM6SF1	15	83107572
HDGFL3	15	83112738
BNC1	15	83255884
SH3GL3	15	83447228
